sessionid,tt_s,distance_m,slope_pct,speed_kmph,power_w,heartrate_bpm,frequency_ppm,cycle,thrust_left_ms,thrust_right_ms,impulse_left_ns,impulse_right_ns,force_meanl_n,force_meanr_n,f_tot_mean_n,treadmill_force_n,altitude_m,latitude_deg,longitude_deg,usernote = BIA24-22WR,Sport,ns1:Id,StartTime,ns1:TotalTimeSeconds,ns1:DistanceMeters,ns1:MaximumSpeed,ns1:Calories,ns1:Value,ns1:Value2,ns1:Intensity,ns1:TriggerMethod,ns1:Time,ns1:AltitudeMeters,ns1:DistanceMeters3,ns1:Value4,ns2:Speed,ns2:RunCadence,ns2:Watts,ns1:LatitudeDegrees,ns1:LongitudeDegrees,ns2:AvgSpeed,ns2:AvgRunCadence,ns2:MaxRunCadence,ns2:AvgWatts,ns2:MaxWatts,ns1:Name,ns1:UnitId,ns1:ProductID,ns1:VersionMajor,ns1:VersionMinor,ns1:BuildMajor,ns1:BuildMinor,ns1:Name5,ns1:VersionMajor6,ns1:VersionMinor7,ns1:BuildMajor8,ns1:BuildMinor9,ns1:LangID,ns1:PartNumber,Unnamed: 39,Unnamed: 40,Unnamed: 41,RowColor,Lap,Gear,Gear2
2478,19/09/2024 08:32,917.34,0,13.2,68,0,60,228,140,160,11.2,12.3,15,16,31,0,399,63.19116474,14.6669679,,Running,2024-09-19T06:53:49.000Z,2024-09-19T08:30:02.000Z,233.568,1000,11.07600021,45,165,171,Active,Manual,19/09/2024 08:32,392.3999939,16540.66992,170,2.733999968,34,388,63.19118586,14.66688073,4.281000137,36,85,363,1109,Forerunner 955,3474075110,4024,17,28,0,0,Connect Api,0,0,0,0,en,006-D2449-00,,,,FFFFFF,1,3,3
2478,19/09/2024 08:32,921.48,0,13.2,79,0,58,230,190,160,17.7,14.8,17,19,36,0,399,63.19116457,14.66688517,,Running,2024-09-19T06:53:49.000Z,2024-09-19T08:30:02.000Z,233.568,1000,11.07600021,45,165,171,Active,Manual,19/09/2024 08:32,392.3999939,16544.66992,170,2.70600009,34,369,63.19118402,14.66679356,4.281000137,36,85,363,1109,Forerunner 955,3474075110,4024,17,28,0,0,Connect Api,0,0,0,0,en,006-D2449-00,,,,FFFFFF,1,3,3
2478,19/09/2024 08:32,926.14,0,15.8,92,0,57,230,190,210,17.7,23.5,19,22,41,0,397,63.19116156,14.66679255,,Running,2024-09-19T06:53:49.000Z,2024-09-19T08:30:02.000Z,233.568,1000,11.07600021,45,165,171,Active,Manual,19/09/2024 08:32,392.3999939,16548.86914,170,2.70600009,33,346,63.19118612,14.66670337,4.281000137,36,85,363,1109,Forerunner 955,3474075110,4024,17,28,0,0,Connect Api,0,0,0,0,en,006-D2449-00,,,,FFFFFF,1,3,3
2478,19/09/2024 08:32,930.59,0,15.8,92,0,59,231,180,200,18.9,22.6,22,24,46,0,396,63.1911572,14.66670446,,Running,2024-09-19T06:53:49.000Z,2024-09-19T08:30:02.000Z,233.568,1000,11.07600021,45,165,171,Active,Manual,19/09/2024 08:32,392.2000122,16553.5,170,2.762000084,31,308,63.19118553,14.66661301,4.281000137,36,85,363,1109,Forerunner 955,3474075110,4024,17,28,0,0,Connect Api,0,0,0,0,en,006-D2449-00,,,,FFFFFF,1,3,3
2478,19/09/2024 08:32,934.22,0,11.5,92,0,59,232,190,220,20.4,24.1,23,25,48,0,396,63.19115418,14.66663229,,Running,2024-09-19T06:53:49.000Z,2024-09-19T08:30:02.000Z,233.568,1000,11.07600021,45,165,171,Active,Manual,19/09/2024 08:32,392,16558.16016,170,2.826999903,30,296,63.19118201,14.66652098,4.281000137,36,85,363,1109,Forerunner 955,3474075110,4024,17,28,0,0,Connect Api,0,0,0,0,en,006-D2449-00,,,,FFFFFF,1,3,3
2478,19/09/2024 08:32,937.49,0,9.8,80,0,59,233,240,240,23.5,29.5,24,25,49,0,396,63.19115125,14.6665675,,Running,2024-09-19T06:53:49.000Z,2024-09-19T08:30:02.000Z,233.568,1000,11.07600021,45,165,171,Active,Manual,19/09/2024 08:32,391.7999878,16562.82031,170,2.930000067,30,289,63.19118008,14.66643482,4.281000137,36,85,363,1109,Forerunner 955,3474075110,4024,17,28,0,0,Connect Api,0,0,0,0,en,006-D2449-00,,,,FFFFFF,1,3,3
2478,19/09/2024 08:32,941.12,0,9.8,80,0,57,234,250,190,25.9,17.6,23,23,46,0,397,63.19114873,14.66649533,,Running,2024-09-19T06:53:49.000Z,2024-09-19T08:30:02.000Z,233.568,1000,11.07600021,45,165,171,Active,Manual,19/09/2024 08:32,391.6000061,16567.11914,170,3.023000002,30,286,63.19117346,14.66634111,4.281000137,36,85,363,1109,Forerunner 955,3474075110,4024,17,28,0,0,Connect Api,0,0,0,0,en,006-D2449-00,,,,FFFFFF,1,3,3
2478,19/09/2024 08:32,944.63,0,9.9,80,0,58,235,210,230,18.7,26,21,21,42,0,399,63.19114538,14.66642568,,Running,2024-09-19T06:53:49.000Z,2024-09-19T08:30:02.000Z,233.568,1000,11.07600021,45,165,171,Active,Manual,19/09/2024 08:32,391.6000061,16572.00977,169,3.107000113,30,284,63.19116818,14.66625502,4.281000137,36,85,363,1109,Forerunner 955,3474075110,4024,17,28,0,0,Connect Api,0,0,0,0,en,006-D2449-00,,,,FFFFFF,1,4,4
2478,19/09/2024 08:32,949.14,0,13.9,95,0,58,236,200,170,20.6,15.2,20,21,41,0,400,63.19113867,14.66633691,,Running,2024-09-19T06:53:49.000Z,2024-09-19T08:30:02.000Z,233.568,1000,11.07600021,45,165,171,Active,Manual,19/09/2024 08:32,391.6000061,16576.33008,170,3.125999928,29,277,63.19115971,14.66616726,4.281000137,36,85,363,1109,Forerunner 955,3474075110,4024,17,28,0,0,Connect Api,0,0,0,0,en,006-D2449-00,,,,FFFFFF,1,4,4
2478,19/09/2024 08:32,953.93,0,13.9,95,0,59,237,130,200,13.9,20.5,20,21,41,0,400,63.19112786,14.66624446,,Running,2024-09-19T06:53:49.000Z,2024-09-19T08:30:02.000Z,233.568,1000,11.07600021,45,165,171,Active,Manual,19/09/2024 08:32,391.6000061,16580.76953,170,3.219000101,29,277,63.19115208,14.6660764,4.281000137,36,85,363,1109,Forerunner 955,3474075110,4024,17,28,0,0,Connect Api,0,0,0,0,en,006-D2449-00,,,,FFFFFF,1,4,4
2478,19/09/2024 08:32,958.37,0,13.9,97,0,58,238,180,220,16.2,22.9,20,22,42,0,402,63.19111889,14.6661583,,Running,2024-09-19T06:53:49.000Z,2024-09-19T08:30:02.000Z,233.568,1000,11.07600021,45,165,171,Active,Manual,19/09/2024 08:32,391.6000061,16585.5293,170,3.536000013,30,307,63.19113649,14.66598295,4.281000137,36,85,363,1109,Forerunner 955,3474075110,4024,17,28,0,0,Connect Api,0,0,0,0,en,006-D2449-00,,,,FFFFFF,1,0,0
2478,19/09/2024 08:32,962.79,0,14.4,106,0,57,239,210,190,21.4,19.8,21,23,44,0,402,63.19111168,14.66607163,,Running,2024-09-19T06:53:49.000Z,2024-09-19T08:30:02.000Z,233.568,1000,11.07600021,45,165,171,Active,Manual,19/09/2024 08:32,391.6000061,16590.58984,170,3.555000067,38,379,63.19112283,14.6658977,4.281000137,36,85,363,1109,Forerunner 955,3474075110,4024,17,28,0,0,Connect Api,0,0,0,0,en,006-D2449-00,,,,FFFFFF,1,0,0
2478,19/09/2024 08:33,967.19,0,13.9,109,0,58,240,200,230,19.7,24.6,23,24,47,0,403,63.19109995,14.66598781,,Running,2024-09-19T06:53:49.000Z,2024-09-19T08:30:02.000Z,233.568,1000,11.07600021,45,165,171,Active,Manual,19/09/2024 08:33,391.6000061,16595.16016,170,3.619999886,38,384,63.19110674,14.66580978,4.281000137,36,85,363,1109,Forerunner 955,3474075110,4024,17,28,0,0,Connect Api,0,0,0,0,en,006-D2449-00,,,,FFFFFF,1,0,0
2478,19/09/2024 08:33,972.29,0,17.2,113,0,59,241,210,230,24.6,25.7,25,26,51,0,403,63.19107849,14.66589795,,Running,2024-09-19T06:53:49.000Z,2024-09-19T08:30:02.000Z,233.568,1000,11.07600021,45,165,171,Active,Manual,19/09/2024 08:33,391.6000061,16599.85938,169,3.619999886,39,382,63.19108972,14.66572822,4.281000137,36,85,363,1109,Forerunner 955,3474075110,4024,17,28,0,0,Connect Api,0,0,0,0,en,006-D2449-00,,,,FFFFFF,1,0,0
2478,19/09/2024 08:33,976.85,0,13.9,113,0,59,242,220,240,23.9,29.3,27,27,54,0,403,63.19105703,14.66582042,,Running,2024-09-19T06:53:49.000Z,2024-09-19T08:30:02.000Z,233.568,1000,11.07600021,45,165,171,Active,Manual,19/09/2024 08:33,391.3999939,16604.49023,170,3.630000114,31,294,63.19107061,14.66564038,4.281000137,36,85,363,1109,Forerunner 955,3474075110,4024,17,28,0,0,Connect Api,0,0,0,0,en,006-D2449-00,,,,FFFFFF,1,0,0
2478,19/09/2024 08:33,980.83,0,12.3,125,0,59,243,240,220,28.7,22,28,27,55,0,403,63.19103574,14.66575672,,Running,2024-09-19T06:53:49.000Z,2024-09-19T08:30:02.000Z,233.568,1000,11.07600021,45,165,171,Active,Manual,19/09/2024 08:33,391.3999939,16609.5293,170,3.630000114,29,270,63.1910479,14.66556628,4.281000137,36,85,363,1109,Forerunner 955,3474075110,4024,17,28,0,0,Connect Api,0,0,0,0,en,006-D2449-00,,,,FFFFFF,1,0,0
2478,19/09/2024 08:33,984.72,0,12.3,113,0,59,244,240,250,26.1,28.7,26,26,52,0,403,63.19101395,14.66569603,,Running,2024-09-19T06:53:49.000Z,2024-09-19T08:30:02.000Z,233.568,1000,11.07600021,45,165,171,Active,Manual,19/09/2024 08:33,391.3999939,16614.24023,170,3.667000055,29,271,63.19102694,14.66549663,4.281000137,36,85,363,1109,Forerunner 955,3474075110,4024,17,28,0,0,Connect Api,0,0,0,0,en,006-D2449-00,,,,FFFFFF,1,0,0
2478,19/09/2024 08:33,989.62,0,16.4,112,0,56,245,250,230,27.2,22.6,23,24,47,0,404,63.19098872,14.66561582,,Running,2024-09-19T06:53:49.000Z,2024-09-19T08:30:02.000Z,233.568,1000,11.07600021,45,165,171,Active,Manual,19/09/2024 08:33,391.6000061,16618.57031,169,3.732000113,29,282,63.19100532,14.66543519,4.281000137,36,85,363,1109,Forerunner 955,3474075110,4024,17,28,0,0,Connect Api,0,0,0,0,en,006-D2449-00,,,,FFFFFF,1,0,0
2478,19/09/2024 08:33,994.61,0,16.4,107,0,56,246,200,230,18.9,22.6,20,21,41,0,404,63.19096366,14.66553326,,Running,2024-09-19T06:53:49.000Z,2024-09-19T08:30:02.000Z,233.568,1000,11.07600021,45,165,171,Active,Manual,19/09/2024 08:33,391.6000061,16622.40039,170,3.732000113,29,285,63.19098352,14.66536663,4.281000137,36,85,363,1109,Forerunner 955,3474075110,4024,17,28,0,0,Connect Api,0,0,0,0,en,006-D2449-00,,,,FFFFFF,1,0,0
2478,19/09/2024 08:33,999.16,0,14.3,86,0,56,246,180,230,14.1,22.9,18,18,36,0,404,63.19094086,14.6654579,,Running,2024-09-19T06:53:49.000Z,2024-09-19T08:30:02.000Z,233.568,1000,11.07600021,45,165,171,Active,Manual,19/09/2024 08:33,391.6000061,16626.25977,170,3.732000113,29,288,63.19095721,14.6652968,4.281000137,36,85,363,1109,Forerunner 955,3474075110,4024,17,28,0,0,Connect Api,0,0,0,0,en,006-D2449-00,,,,FFFFFF,1,0,0
2478,19/09/2024 08:33,1002.79,0,14.3,74,0,54,248,210,180,20.6,16.5,16,15,31,0,404,63.1909225,14.66539814,,Running,2024-09-19T06:53:49.000Z,2024-09-19T08:30:02.000Z,233.568,1000,11.07600021,45,165,171,Active,Manual,19/09/2024 08:33,391.6000061,16630.55078,169,3.72300005,33,319,63.19093256,14.66522556,4.281000137,36,85,363,1109,Forerunner 955,3474075110,4024,17,28,0,0,Connect Api,0,0,0,0,en,006-D2449-00,,,,FFFFFF,1,0,0
2478,19/09/2024 08:33,1005.75,0,9.1,50,0,56,248,140,200,10.8,17.1,13,12,25,0,404,63.19090767,14.66534911,,Running,2024-09-19T06:53:49.000Z,2024-09-19T08:30:02.000Z,233.568,1000,11.07600021,45,165,171,Active,Manual,19/09/2024 08:33,391.6000061,16634.74023,170,3.72300005,38,365,63.19090666,14.66514501,4.281000137,36,85,363,1109,Forerunner 955,3474075110,4024,17,28,0,0,Connect Api,0,0,0,0,en,006-D2449-00,,,,FFFFFF,1,0,0
2478,19/09/2024 08:33,1010.35,0,15.9,38,0,40,250,130,110,8.3,6.6,9,10,19,0,403,63.19088227,14.66527677,,Running,2024-09-19T06:53:49.000Z,2024-09-19T08:30:02.000Z,233.568,1000,11.07600021,45,165,171,Active,Manual,19/09/2024 08:33,391.6000061,16639.9707,169,3.732000113,38,367,63.19087649,14.66506521,4.281000137,36,85,363,1109,Forerunner 955,3474075110,4024,17,28,0,0,Connect Api,0,0,0,0,en,006-D2449-00,,,,FFFFFF,1,0,0
2478,19/09/2024 08:33,1015.98,0,16.5,38,0,38,250,130,120,8.3,9.6,7,7,14,0,403,63.19085076,14.66518885,,Running,2024-09-19T06:53:49.000Z,2024-09-19T08:30:02.000Z,233.568,1000,11.07600021,45,165,171,Active,Manual,19/09/2024 08:33,391.3999939,16645.03906,169,3.742000103,38,367,63.19084472,14.66497486,4.281000137,36,85,363,1109,Forerunner 955,3474075110,4024,17,28,0,0,Connect Api,0,0,0,0,en,006-D2449-00,,,,FFFFFF,1,0,0
2478,19/09/2024 08:33,1027.63,0,16.5,38,0,0,250,0,110,0,7.5,5,5,10,0,403,63.19085076,14.66497402,,Running,2024-09-19T06:53:49.000Z,2024-09-19T08:30:02.000Z,233.568,1000,11.07600021,45,165,171,Active,Manual,19/09/2024 08:33,391.3999939,16650.69922,170,3.798000097,30,301,63.19081631,14.66486941,4.281000137,36,85,363,1109,Forerunner 955,3474075110,4024,17,28,0,0,Connect Api,0,0,0,0,en,006-D2449-00,,,,FFFFFF,1,0,0
2478,19/09/2024 08:33,1034.65,0,19.2,38,0,0,251,110,110,7.3,7.5,4,4,8,0,403,63.19085076,14.66484033,,Running,2024-09-19T06:53:49.000Z,2024-09-19T08:30:02.000Z,233.568,1000,11.07600021,45,165,171,Active,Manual,19/09/2024 08:33,391.3999939,16656.7793,170,3.835000038,28,279,63.19079376,14.66475223,4.281000137,36,85,363,1109,Forerunner 955,3474075110,4024,17,28,0,0,Connect Api,0,0,0,0,en,006-D2449-00,,,,FFFFFF,1,0,0
2478,19/09/2024 08:33,1043.85,0,19.8,40,0,0,251,110,0,7.3,0,6,6,12,0,402,63.19085595,14.66472323,,Running,2024-09-19T06:53:49.000Z,2024-09-19T08:30:02.000Z,233.568,1000,11.07600021,45,165,171,Active,Manual,19/09/2024 08:33,391.2000122,16662.82031,169,3.891000032,27,279,63.19078336,14.66462592,4.281000137,36,85,363,1109,Forerunner 955,3474075110,4024,17,28,0,0,Connect Api,0,0,0,0,en,006-D2449-00,,,,FFFFFF,1,0,0
2478,19/09/2024 08:33,1049.97,0,21,70,0,25,252,0,160,0,13.4,11,9,20,0,402,63.19089845,14.66464595,,Running,2024-09-19T06:53:49.000Z,2024-09-19T08:30:02.000Z,233.568,1000,11.07600021,45,165,171,Active,Manual,19/09/2024 08:33,390.7999878,16668.63086,169,3.95600009,32,328,63.19079158,14.66450295,4.281000137,36,85,363,1109,Forerunner 955,3474075110,4024,17,28,0,0,Connect Api,0,0,0,0,en,006-D2449-00,,,,FFFFFF,1,0,0
2478,19/09/2024 08:33,1056.25,0,21,70,0,51,252,180,150,21.3,11.6,14,10,24,0,402,63.19094438,14.66457319,,Running,2024-09-19T06:53:49.000Z,2024-09-19T08:30:02.000Z,233.568,1000,11.07600021,45,165,171,Active,Manual,19/09/2024 08:33,390.6000061,16674.74023,169,4.012000084,32,330,63.19081496,14.66439407,4.281000137,36,85,363,1109,Forerunner 955,3474075110,4024,17,28,0,0,Connect Api,0,0,0,0,en,006-D2449-00,,,,FFFFFF,1,0,0
2478,19/09/2024 08:33,1063.41,0,21,70,0,51,253,210,150,18.4,11.6,14,9,23,0,401,63.19100657,14.66453564,,Running,2024-09-19T06:53:49.000Z,2024-09-19T08:30:02.000Z,233.568,1000,11.07600021,45,165,171,Active,Manual,19/09/2024 08:33,390,16680.59961,169,4.367000103,0,160,63.19085352,14.6643297,4.281000137,36,85,363,1109,Forerunner 955,3474075110,4024,17,28,0,0,Connect Api,0,0,0,0,en,006-D2449-00,,,,FFFFFF,1,0,0
2478,19/09/2024 08:33,1069.13,0,23.3,66,0,37,254,140,110,12.3,8.9,10,7,17,0,399,63.19105712,14.6645146,,Running,2024-09-19T06:53:49.000Z,2024-09-19T08:30:02.000Z,233.568,1000,11.07600021,45,165,171,Active,Manual,19/09/2024 08:33,390,16685.67969,169,4.385000229,26,160,63.19091127,14.66426851,4.281000137,36,85,363,1109,Forerunner 955,3474075110,4024,17,28,0,0,Connect Api,0,0,0,0,en,006-D2449-00,,,,FFFFFF,1,4,4
2478,19/09/2024 08:33,1075.14,0,23.9,56,0,38,254,140,120,12.3,9.7,7,7,14,0,399,63.19111085,14.6645146,,Running,2024-09-19T06:53:49.000Z,2024-09-19T08:30:02.000Z,233.568,1000,11.07600021,45,165,171,Active,Manual,19/09/2024 08:33,389.7999878,16692.34961,169,4.534999847,33,395,63.19096223,14.66425418,4.281000137,36,85,363,1109,Forerunner 955,3474075110,4024,17,28,0,0,Connect Api,0,0,0,0,en,006-D2449-00,,,,FFFFFF,1,4,4
2478,19/09/2024 08:33,1083.13,0,27.3,55,0,26,255,110,120,7.1,9.7,5,7,12,0,398,63.19118268,14.6645146,,Running,2024-09-19T06:53:49.000Z,2024-09-19T08:30:02.000Z,233.568,1000,11.07600021,45,165,171,Active,Manual,19/09/2024 08:33,389.6000061,16698.67969,169,4.870999813,32,408,63.19102912,14.66424177,4.281000137,36,85,363,1109,Forerunner 955,3474075110,4024,17,28,0,0,Connect Api,0,0,0,0,en,006-D2449-00,,,,FFFFFF,1,4,4
2478,19/09/2024 08:33,1090.52,0,28.5,52,0,26,256,110,120,7.1,8.9,4,7,11,0,398,63.19124856,14.66452533,,Running,2024-09-19T06:53:49.000Z,2024-09-19T08:30:02.000Z,233.568,1000,11.07600021,45,165,171,Active,Manual,19/09/2024 08:33,389.2000122,16706.01953,168,4.945000172,34,427,63.19109769,14.66426105,4.281000137,36,85,363,1109,Forerunner 955,3474075110,4024,17,28,0,0,Connect Api,0,0,0,0,en,006-D2449-00,,,,FFFFFF,1,4,4
2478,19/09/2024 08:33,1099.18,0,28.5,52,0,0,256,0,130,0,10.7,4,7,11,0,397,63.19132551,14.6645509,,Running,2024-09-19T06:53:49.000Z,2024-09-19T08:30:02.000Z,233.568,1000,11.07600021,45,165,171,Active,Manual,19/09/2024 08:33,389.2000122,16713.24023,168,5.486000061,30,378,63.1911577,14.66428352,4.281000137,36,85,363,1109,Forerunner 955,3474075110,4024,17,28,0,0,Connect Api,0,0,0,0,en,006-D2449-00,,,,FFFFFF,1,4,4
2478,19/09/2024 08:33,1106.48,0,28.5,43,0,0,256,0,130,0,10.7,4,5,9,0,397,63.19139105,14.66456096,,Running,2024-09-19T06:53:49.000Z,2024-09-19T08:30:02.000Z,233.568,1000,11.07600021,45,165,171,Active,Manual,19/09/2024 08:33,388.6000061,16720.5,169,5.794000149,31,391,63.1912292,14.66432501,4.281000137,36,85,363,1109,Forerunner 955,3474075110,4024,17,28,0,0,Connect Api,0,0,0,0,en,006-D2449-00,,,,FFFFFF,1,4,4
2478,19/09/2024 08:33,1113.77,0,27.1,32,0,0,256,110,0,8.6,0,4,3,7,0,396,63.19145358,14.66460496,,Running,2024-09-19T06:53:49.000Z,2024-09-19T08:30:02.000Z,233.568,1000,11.07600021,45,165,171,Active,Manual,19/09/2024 08:33,388.3999939,16729,169,5.794000149,31,368,63.19130614,14.66437982,4.281000137,36,85,363,1109,Forerunner 955,3474075110,4024,17,28,0,0,Connect Api,0,0,0,0,en,006-D2449-00,,,,FFFFFF,1,4,4
2478,19/09/2024 08:33,1121.7,0,27.3,14,0,0,256,110,0,8.6,0,2,1,3,0,395,63.19151997,14.66466238,,Running,2024-09-19T06:53:49.000Z,2024-09-19T08:30:02.000Z,233.568,1000,11.07600021,45,165,171,Active,Manual,19/09/2024 08:33,387.7999878,16737.84961,169,6.261000156,31,392,63.19137932,14.66443196,4.281000137,36,85,363,1109,Forerunner 955,3474075110,4024,17,28,0,0,Connect Api,0,0,0,0,en,006-D2449-00,,,,FFFFFF,1,4,4
2478,19/09/2024 08:33,1133.08,0,33.2,6,0,0,256,0,0,0,0,1,0,1,0,394,63.19160513,14.66478836,,Running,2024-09-19T06:53:49.000Z,2024-09-19T08:30:02.000Z,233.568,1000,11.07600021,45,165,171,Active,Manual,19/09/2024 08:33,387.6000061,16747.03906,168,7.370999813,31,468,63.19145367,14.66450656,4.281000137,36,85,363,1109,Forerunner 955,3474075110,4024,17,28,0,0,Connect Api,0,0,0,0,en,006-D2449-00,,,,FFFFFF,1,4,4
2478,19/09/2024 08:33,1141.38,0,33.3,0,0,0,256,0,0,0,0,0,0,0,0,392,63.1916638,14.66489053,,Running,2024-09-19T06:53:49.000Z,2024-09-19T08:30:02.000Z,233.568,1000,11.07600021,45,165,171,Active,Manual,19/09/2024 08:33,387.2000122,16755.75,169,7.959000111,31,506,63.19152432,14.66459088,4.281000137,36,85,363,1109,Forerunner 955,3474075110,4024,17,28,0,0,Connect Api,0,0,0,0,en,006-D2449-00,,,,FFFFFF,1,4,4
2478,19/09/2024 08:33,1150.92,0,33.7,0,0,0,256,0,0,0,0,0,0,0,0,390,63.19172725,14.66501869,,Running,2024-09-19T06:53:49.000Z,2024-09-19T08:30:02.000Z,233.568,1000,11.07600021,45,165,171,Active,Manual,19/09/2024 08:33,386.6000061,16764.90039,168,8.369999886,0,0,63.19159666,14.66470496,4.281000137,36,85,363,1109,Forerunner 955,3474075110,4024,17,28,0,0,Connect Api,0,0,0,0,en,006-D2449-00,,,,FFFFFF,1,0,0
2478,19/09/2024 08:33,1161.21,0,36.5,0,0,0,256,0,0,0,0,0,0,0,0,390,63.19180084,14.66514291,,Running,2024-09-19T06:53:49.000Z,2024-09-19T08:30:02.000Z,233.568,1000,11.07600021,45,165,171,Active,Manual,19/09/2024 08:33,384.6000061,16774.88086,168,8.444000244,0,0,63.1916664,14.66482574,4.281000137,36,85,363,1109,Forerunner 955,3474075110,4024,17,28,0,0,Connect Api,0,0,0,0,en,006-D2449-00,,,,FFFFFF,1,0,0
2478,19/09/2024 08:33,1171.42,0,37,0,0,0,256,0,0,0,0,0,0,0,0,390,63.1918622,14.66529446,,Running,2024-09-19T06:53:49.000Z,2024-09-19T08:30:02.000Z,233.568,1000,11.07600021,45,165,171,Active,Manual,19/09/2024 08:33,382.3999939,16784.80078,168,8.723999977,0,0,63.19173831,14.66495315,4.281000137,36,85,363,1109,Forerunner 955,3474075110,4024,17,28,0,0,Connect Api,0,0,0,0,en,006-D2449-00,,,,FFFFFF,1,0,0
2478,19/09/2024 08:33,1182.07,0,39.2,0,0,0,256,0,0,0,0,0,0,0,0,390,63.19193278,14.66543812,,Running,2024-09-19T06:53:49.000Z,2024-09-19T08:30:02.000Z,233.568,1000,11.07600021,45,165,171,Active,Manual,19/09/2024 08:33,381.6000061,16795.24023,168,9.376999855,0,0,63.19180923,14.66508348,4.281000137,36,85,363,1109,Forerunner 955,3474075110,4024,17,28,0,0,Connect Api,0,0,0,0,en,006-D2449-00,,,,FFFFFF,1,0,0
2478,19/09/2024 08:33,1192.79,0,40.5,0,0,0,256,0,0,0,0,0,0,0,0,389,63.19200528,14.66557894,,Running,2024-09-19T06:53:49.000Z,2024-09-19T08:30:02.000Z,233.568,1000,11.07600021,45,165,171,Active,Manual,19/09/2024 08:33,380.6000061,16805.15039,168,9.517000198,0,0,63.19188257,14.66522682,4.281000137,36,85,363,1109,Forerunner 955,3474075110,4024,17,28,0,0,Connect Api,0,0,0,0,en,006-D2449-00,,,,FFFFFF,1,0,0
2478,19/09/2024 08:33,1203.81,0,39.4,0,0,0,256,0,0,0,0,0,0,0,0,389,63.19206278,14.66575798,,Running,2024-09-19T06:53:49.000Z,2024-09-19T08:30:02.000Z,233.568,1000,11.07600021,45,165,171,Active,Manual,19/09/2024 08:33,380.3999939,16815.75977,168,9.769000053,0,0,63.19195122,14.66537752,4.281000137,36,85,363,1109,Forerunner 955,3474075110,4024,17,28,0,0,Connect Api,0,0,0,0,en,006-D2449-00,,,,FFFFFF,1,0,0
2478,19/09/2024 08:33,1215.04,0,40,0,0,0,256,0,0,0,0,0,0,0,0,388,63.19209781,14.66596761,,Running,2024-09-19T06:53:49.000Z,2024-09-19T08:30:02.000Z,233.568,1000,11.07600021,45,165,171,Active,Manual,19/09/2024 08:33,379.6000061,16826.4707,167,9.965000153,0,0,63.19201944,14.6655382,4.281000137,36,85,363,1109,Forerunner 955,3474075110,4024,17,28,0,0,Connect Api,0,0,0,0,en,006-D2449-00,,,,FFFFFF,1,0,0
2478,19/09/2024 08:33,1226.43,0,40.3,0,0,0,256,0,0,0,0,0,0,0,0,387,63.19209781,14.66619241,,Running,2024-09-19T06:53:49.000Z,2024-09-19T08:30:02.000Z,233.568,1000,11.07600021,45,165,171,Active,Manual,19/09/2024 08:33,378.7999878,16837.50977,167,10.20800018,0,0,63.19208038,14.66572713,4.281000137,36,85,363,1109,Forerunner 955,3474075110,4024,17,28,0,0,Connect Api,0,0,0,0,en,006-D2449-00,,,,FFFFFF,1,0,0
2478,19/09/2024 08:33,1236.58,0,36.7,0,0,0,256,0,0,0,0,0,0,0,0,387,63.19209781,14.66639198,,Running,2024-09-19T06:53:49.000Z,2024-09-19T08:30:02.000Z,233.568,1000,11.07600021,45,165,171,Active,Manual,19/09/2024 08:33,377.6000061,16849.41992,166,10.35700035,0,0,63.1921098,14.66593123,4.281000137,36,85,363,1109,Forerunner 955,3474075110,4024,17,28,0,0,Connect Api,0,0,0,0,en,006-D2449-00,,,,FFFFFF,1,0,0
2478,19/09/2024 08:33,1245.87,0,34.9,0,0,0,256,0,0,0,0,0,0,0,0,387,63.19209781,14.66657664,,Running,2024-09-19T06:53:49.000Z,2024-09-19T08:30:02.000Z,233.568,1000,11.07600021,45,165,171,Active,Manual,19/09/2024 08:33,376.3999939,16860.41016,166,10.59000015,0,0,63.19212103,14.66614748,4.281000137,36,85,363,1109,Forerunner 955,3474075110,4024,17,28,0,0,Connect Api,0,0,0,0,en,006-D2449-00,,,,FFFFFF,1,0,0
2478,19/09/2024 08:33,1255.17,0,33.2,0,0,0,256,0,0,0,0,0,0,0,0,387,63.19209781,14.66676204,,Running,2024-09-19T06:53:49.000Z,2024-09-19T08:30:02.000Z,233.568,1000,11.07600021,45,165,171,Active,Manual,19/09/2024 08:33,376,16871.57031,165,11.01000023,0,0,63.19212028,14.66634412,4.281000137,36,85,363,1109,Forerunner 955,3474075110,4024,17,28,0,0,Connect Api,0,0,0,0,en,006-D2449-00,,,,FFFFFF,1,0,0
2478,19/09/2024 08:33,1261.11,0,28.9,0,0,0,256,0,0,0,0,0,0,0,0,387,63.19210058,14.66687839,,Running,2024-09-19T06:53:49.000Z,2024-09-19T08:30:02.000Z,233.568,1000,11.07600021,45,165,171,Active,Manual,19/09/2024 08:33,376,16881.41016,166,11.07600021,0,0,63.1921129,14.66653749,4.281000137,36,85,363,1109,Forerunner 955,3474075110,4024,17,28,0,0,Connect Api,0,0,0,0,en,006-D2449-00,,,,FFFFFF,1,0,0
