sessionid,tt_s,distance_m,slope_pct,speed_kmph,power_w,heartrate_bpm,frequency_ppm,cycle,thrust_left_ms,thrust_right_ms,impulse_left_ns,impulse_right_ns,force_meanl_n,force_meanr_n,f_tot_mean_n,treadmill_force_n,altitude_m,latitude_deg,longitude_deg,usernote = BIA24-9WR,Sport,ns1:Id,StartTime,ns1:TotalTimeSeconds,ns1:DistanceMeters,ns1:MaximumSpeed,ns1:Calories,ns1:Value,ns1:Value2,ns1:Intensity,ns1:TriggerMethod,ns1:Time,ns1:LatitudeDegrees,ns1:LongitudeDegrees,ns1:AltitudeMeters,ns1:DistanceMeters3,ns1:Value4,ns2:Speed,ns2:RunCadence,ns2:Watts,ns2:AvgSpeed,ns2:AvgRunCadence,ns2:MaxRunCadence,ns2:AvgWatts,ns2:MaxWatts,ns1:Name,ns1:UnitId,ns1:ProductID,ns1:VersionMajor,ns1:VersionMinor,ns1:BuildMajor,ns1:BuildMinor,ns1:Name5,ns1:VersionMajor6,ns1:VersionMinor7,ns1:BuildMajor8,ns1:BuildMinor9,ns1:LangID,ns1:PartNumber,Unnamed: 39,Unnamed: 40,Unnamed: 41,RowColor,Lap,Gear,Gear2
2166,14/06/2024 07:25,849.41,0,5.4,57,0,50,162,380,230,54,15.7,46,17,63,0,400,63.19150278,14.66801564,,Running,2024-06-14T06:47:00.000Z,2024-06-14T07:13:00.000Z,796.233,1000,7.212999821,60,118,180,Active,Manual,14/06/2024 07:25,63.19164553,14.6680915,386.2000122,7951.029785,177,2.463000059,52,346,1.256000042,10,109,106,700,Forerunner 955,3474075110,4024,17,28,0,0,Connect Api,0,0,0,0,en,006-D2449-00,,,,FFFFFF,1,2.0L,2
2166,14/06/2024 07:25,851.71,0,5.4,57,0,50,164,370,140,48.9,7.3,47,16,63,0,400,63.19148242,14.66800776,,Running,2024-06-14T06:47:00.000Z,2024-06-14T07:13:00.000Z,796.233,1000,7.212999821,60,118,180,Active,Manual,14/06/2024 07:25,63.19163161,14.66809711,386.7999878,7952.47998,177,2.398000002,52,305,1.256000042,10,109,106,700,Forerunner 955,3474075110,4024,17,28,0,0,Connect Api,0,0,0,0,en,006-D2449-00,,,,FFFFFF,1,2.0L,2
2166,14/06/2024 07:25,853.94,0,6.5,62,0,52,164,400,110,58.2,5.4,48,14,62,0,400,63.19146247,14.66800299,,Running,2024-06-14T06:47:00.000Z,2024-06-14T07:13:00.000Z,796.233,1000,7.212999821,60,118,180,Active,Manual,14/06/2024 07:25,63.19161678,14.66809753,387.2000122,7954.330078,177,2.351000071,52,342,1.256000042,10,109,106,700,Forerunner 955,3474075110,4024,17,28,0,0,Connect Api,0,0,0,0,en,006-D2449-00,,,,FFFFFF,1,2.0L,2
2166,14/06/2024 07:25,856.18,0,6.6,62,0,51,165,410,110,56.6,5.4,47,12,59,0,400,63.19144285,14.66799326,,Running,2024-06-14T06:47:00.000Z,2024-06-14T07:13:00.000Z,796.233,1000,7.212999821,60,118,180,Active,Manual,14/06/2024 07:25,63.19160261,14.66809351,387.3999939,7956.160156,178,2.27699995,52,375,1.256000042,10,109,106,700,Forerunner 955,3474075110,4024,17,28,0,0,Connect Api,0,0,0,0,en,006-D2449-00,,,,FFFFFF,1,2.0L,2
2166,14/06/2024 07:25,858.43,0,6.6,62,0,34,166,360,130,48.8,6.7,45,11,56,0,401,63.19142307,14.66798362,,Running,2024-06-14T06:47:00.000Z,2024-06-14T07:13:00.000Z,796.233,1000,7.212999821,60,118,180,Active,Manual,14/06/2024 07:25,63.19158736,14.66808965,387.7999878,7957.779785,178,2.26699996,52,413,1.256000042,10,109,106,700,Forerunner 955,3474075110,4024,17,28,0,0,Connect Api,0,0,0,0,en,006-D2449-00,,,,FFFFFF,1,2.0L,2
2166,14/06/2024 07:25,860.3,0,5.1,48,0,34,166,360,130,52.2,6.7,45,10,55,0,400,63.19140648,14.66797792,,Running,2024-06-14T06:47:00.000Z,2024-06-14T07:13:00.000Z,796.233,1000,7.212999821,60,118,180,Active,Manual,14/06/2024 07:25,63.19156623,14.6680858,388.2000122,7959.950195,178,2.249000072,52,381,1.256000042,10,109,106,700,Forerunner 955,3474075110,4024,17,28,0,0,Connect Api,0,0,0,0,en,006-D2449-00,,,,FFFFFF,1,2.0L,2
2166,14/06/2024 07:26,862.39,0,5.1,48,0,0,167,390,0,54.7,0,45,10,55,0,400,63.19138929,14.66796099,,Running,2024-06-14T06:47:00.000Z,2024-06-14T07:13:00.000Z,796.233,1000,7.212999821,60,118,180,Active,Manual,14/06/2024 07:26,63.19155056,14.66807616,388.6000061,7961.689941,178,2.249000072,52,371,1.256000042,10,109,106,700,Forerunner 955,3474075110,4024,17,28,0,0,Connect Api,0,0,0,0,en,006-D2449-00,,,,FFFFFF,1,2.0L,2
2166,14/06/2024 07:26,864.62,0,5.2,48,0,33,168,390,120,54.7,6.3,44,11,55,0,400,63.19137328,14.66793434,,Running,2024-06-14T06:47:00.000Z,2024-06-14T07:13:00.000Z,796.233,1000,7.212999821,60,118,180,Active,Manual,14/06/2024 07:26,63.19153447,14.66807356,389.2000122,7963.540039,178,2.230000019,51,345,1.256000042,10,109,106,700,Forerunner 955,3474075110,4024,17,28,0,0,Connect Api,0,0,0,0,en,006-D2449-00,,,,FFFFFF,1,2.0L,2
2166,14/06/2024 07:26,867.21,0,8.1,66,0,35,168,350,120,50.8,6.3,44,12,56,0,401,63.19135451,14.66790366,,Running,2024-06-14T06:47:00.000Z,2024-06-14T07:13:00.000Z,796.233,1000,7.212999821,60,118,180,Active,Manual,14/06/2024 07:26,63.1915224,14.66807272,389.3999939,7964.649902,178,2.193000078,51,335,1.256000042,10,109,106,700,Forerunner 955,3474075110,4024,17,28,0,0,Connect Api,0,0,0,0,en,006-D2449-00,,,,FFFFFF,1,2.0L,2
2166,14/06/2024 07:26,870.11,0,7.4,66,0,27,168,320,0,47.8,0,42,12,54,0,401,63.19133422,14.66786728,,Running,2024-06-14T06:47:00.000Z,2024-06-14T07:13:00.000Z,796.233,1000,7.212999821,60,118,180,Active,Manual,14/06/2024 07:26,63.19150748,14.6680604,389.6000061,7966.490234,178,2.154999971,51,325,1.256000042,10,109,106,700,Forerunner 955,3474075110,4024,17,28,0,0,Connect Api,0,0,0,0,en,006-D2449-00,,,,FFFFFF,1,2.0L,2
2166,14/06/2024 07:26,872.91,0,7.4,66,0,26,169,320,0,47,0,41,13,54,0,401,63.19131461,14.66783233,,Running,2024-06-14T06:47:00.000Z,2024-06-14T07:13:00.000Z,796.233,1000,7.212999821,60,118,180,Active,Manual,14/06/2024 07:26,63.19148753,14.66804892,389.7999878,7968.919922,178,2.071000099,51,334,1.256000042,10,109,106,700,Forerunner 955,3474075110,4024,17,28,0,0,Connect Api,0,0,0,0,en,006-D2449-00,,,,FFFFFF,1,2.0L,2
2166,14/06/2024 07:26,875.64,0,7.1,65,0,53,170,290,120,41.1,7.1,41,13,54,0,401,63.19130061,14.66778757,,Running,2024-06-14T06:47:00.000Z,2024-06-14T07:13:00.000Z,796.233,1000,7.212999821,60,118,180,Active,Manual,14/06/2024 07:26,63.19146423,14.66803685,390.3999939,7971.439941,178,2.137000084,51,338,1.256000042,10,109,106,700,Forerunner 955,3474075110,4024,17,28,0,0,Connect Api,0,0,0,0,en,006-D2449-00,,,,FFFFFF,1,2.0L,2
2166,14/06/2024 07:26,878.21,0,7.1,65,0,50,171,350,110,51.5,6.2,42,13,55,0,400,63.19129575,14.6677377,,Running,2024-06-14T06:47:00.000Z,2024-06-14T07:13:00.000Z,796.233,1000,7.212999821,60,118,180,Active,Manual,14/06/2024 07:26,63.19144017,14.66801933,390.3999939,7973.779785,179,2.137000084,51,340,1.256000042,10,109,106,700,Forerunner 955,3474075110,4024,17,28,0,0,Connect Api,0,0,0,0,en,006-D2449-00,,,,FFFFFF,1,2.0L,2
2166,14/06/2024 07:26,881.81,0,7.1,65,0,50,172,350,110,50.2,5.6,42,13,55,0,400,63.19129542,14.66766587,,Running,2024-06-14T06:47:00.000Z,2024-06-14T07:13:00.000Z,796.233,1000,7.212999821,60,118,180,Active,Manual,14/06/2024 07:26,63.19141083,14.66800248,390.6000061,7977.209961,180,2.174000025,52,336,1.256000042,10,109,106,700,Forerunner 955,3474075110,4024,17,28,0,0,Connect Api,0,0,0,0,en,006-D2449-00,,,,FFFFFF,1,2.0L,2
2166,14/06/2024 07:26,886.54,0,11.6,65,0,38,172,350,120,50.2,7.4,43,14,57,0,399,63.19129483,14.66757149,,Running,2024-06-14T06:47:00.000Z,2024-06-14T07:13:00.000Z,796.233,1000,7.212999821,60,118,180,Active,Manual,14/06/2024 07:26,63.1913882,14.66799787,390.7999878,7979.569824,180,2.193000078,52,309,1.256000042,10,109,106,700,Forerunner 955,3474075110,4024,17,28,0,0,Connect Api,0,0,0,0,en,006-D2449-00,,,,FFFFFF,1,3,3
2166,14/06/2024 07:26,889.79,0,4.8,68,0,38,173,330,120,46.5,7.4,51,16,67,0,399,63.19129131,14.6675072,,Running,2024-06-14T06:47:00.000Z,2024-06-14T07:13:00.000Z,796.233,1000,7.212999821,60,118,180,Active,Manual,14/06/2024 07:26,63.19136607,14.66799879,391.2000122,7981.569824,179,2.332999945,53,327,1.256000042,10,109,106,700,Forerunner 955,3474075110,4024,17,28,0,0,Connect Api,0,0,0,0,en,006-D2449-00,,,,FFFFFF,1,3,3
2166,14/06/2024 07:26,892.06,0,6.1,68,0,56,174,350,220,50.9,24.7,61,20,81,0,399,63.19128335,14.66746554,,Running,2024-06-14T06:47:00.000Z,2024-06-14T07:13:00.000Z,796.233,1000,7.212999821,60,118,180,Active,Manual,14/06/2024 07:26,63.19134034,14.66799024,391.6000061,7984.879883,180,2.332999945,53,329,1.256000042,10,109,106,700,Forerunner 955,3474075110,4024,17,28,0,0,Connect Api,0,0,0,0,en,006-D2449-00,,,,FFFFFF,1,3,3
2166,14/06/2024 07:26,894.46,0,5.1,58,0,56,175,290,190,107,20.8,60,20,80,0,399,63.19127262,14.66742396,,Running,2024-06-14T06:47:00.000Z,2024-06-14T07:13:00.000Z,796.233,1000,7.212999821,60,118,180,Active,Manual,14/06/2024 07:26,63.19131855,14.66797331,392,7987.959961,180,2.313999891,51,351,1.256000042,10,109,106,700,Forerunner 955,3474075110,4024,17,28,0,0,Connect Api,0,0,0,0,en,006-D2449-00,,,,FFFFFF,1,3,3
2166,14/06/2024 07:26,896.77,0,5.5,58,0,54,176,270,190,47.9,20.8,46,17,63,0,399,63.19126206,14.66738432,,Running,2024-06-14T06:47:00.000Z,2024-06-14T07:13:00.000Z,796.233,1000,7.212999821,60,118,180,Active,Manual,14/06/2024 07:26,63.19129634,14.66794079,392.2000122,7990.75,180,2.313999891,51,381,1.256000042,10,109,106,700,Forerunner 955,3474075110,4024,17,28,0,0,Connect Api,0,0,0,0,en,006-D2449-00,,,,FFFFFF,1,3,3
2166,14/06/2024 07:26,899.19,0,5.4,42,0,61,177,190,130,24.6,9.7,32,15,47,0,399,63.1912504,14.66734375,,Running,2024-06-14T06:47:00.000Z,2024-06-14T07:13:00.000Z,796.233,1000,7.212999821,60,118,180,Active,Manual,14/06/2024 07:26,63.19128427,14.66788799,392.3999939,7993.580078,180,2.322999954,49,416,1.256000042,10,109,106,700,Forerunner 955,3474075110,4024,17,28,0,0,Connect Api,0,0,0,0,en,006-D2449-00,,,,FFFFFF,1,3,3
2166,14/06/2024 07:26,901.58,0,5.5,39,0,58,178,210,130,26.4,9.7,25,14,39,0,399,63.19124269,14.66729924,,Running,2024-06-14T06:47:00.000Z,2024-06-14T07:13:00.000Z,796.233,1000,7.212999821,60,118,180,Active,Manual,14/06/2024 07:26,63.19127337,14.66782881,392.6000061,7996.450195,180,2.332999945,41,383,1.256000042,10,109,106,700,Forerunner 955,3474075110,4024,17,28,0,0,Connect Api,0,0,0,0,en,006-D2449-00,,,,FFFFFF,1,3,3
2166,14/06/2024 07:26,904.34,0,5.5,39,0,61,178,220,120,27.2,10.6,24,17,41,0,399,63.19124169,14.66724426,,Running,2024-06-14T06:47:00.000Z,2024-06-14T07:13:00.000Z,796.233,1000,7.212999821,60,118,180,Active,Manual,14/06/2024 07:26,63.19125921,14.66775949,392.6000061,8000.149902,180,2.351000071,39,388,1.256000042,10,109,106,700,Forerunner 955,3474075110,4024,17,28,0,0,Connect Api,0,0,0,0,en,006-D2449-00,,,,FFFFFF,1,3,3
2166,14/06/2024 07:26,907.04,0,5.5,39,0,62,180,200,170,23.5,18.6,23,20,43,0,397,63.19124169,14.66719061,,Running,2024-06-14T06:47:00.000Z,2024-06-14T07:26:16.000Z,135.429,1000,10.54399967,29,170,181,Active,Manual,14/06/2024 07:26,63.19125778,14.66768799,393,8003.790039,181,2.398000002,37,392,7.383999825,24,43,272,602,Forerunner 955,3474075110,4024,17,28,0,0,Connect Api,0,0,0,0,en,006-D2449-00,,,,FFFFFF,1,3,3
2166,14/06/2024 07:26,909.77,0,6.7,49,0,64,181,190,170,20.9,18,23,21,44,0,396,63.19124169,14.66713646,,Running,2024-06-14T06:47:00.000Z,2024-06-14T07:26:16.000Z,135.429,1000,10.54399967,29,170,181,Active,Manual,14/06/2024 07:26,63.19125527,14.66761172,393,8007.660156,181,2.50999999,38,408,7.383999825,24,43,272,602,Forerunner 955,3474075110,4024,17,28,0,0,Connect Api,0,0,0,0,en,006-D2449-00,,,,FFFFFF,1,3,3
2166,14/06/2024 07:26,913.05,0,9.1,51,0,66,182,210,130,26.3,14.2,25,21,46,0,396,63.19124353,14.66707134,,Running,2024-06-14T06:47:00.000Z,2024-06-14T07:26:16.000Z,135.429,1000,10.54399967,29,170,181,Active,Manual,14/06/2024 07:26,63.1912556,14.66753125,393.2000122,8011.509766,180,2.556999922,36,396,7.383999825,24,43,272,602,Forerunner 955,3474075110,4024,17,28,0,0,Connect Api,0,0,0,0,en,006-D2449-00,,,,FFFFFF,1,3,3
2166,14/06/2024 07:26,915.94,0,6.7,51,0,64,183,190,190,21.4,19.8,27,21,48,0,394,63.19124613,14.66701384,,Running,2024-06-14T06:47:00.000Z,2024-06-14T07:26:16.000Z,135.429,1000,10.54399967,29,170,181,Active,Manual,14/06/2024 07:26,63.19125032,14.66745766,393.2000122,8015.109863,181,2.556999922,35,383,7.383999825,24,43,272,602,Forerunner 955,3474075110,4024,17,28,0,0,Connect Api,0,0,0,0,en,006-D2449-00,,,,FFFFFF,1,3,3
2166,14/06/2024 07:26,918.53,0,7,51,0,61,184,220,200,26.3,22.9,26,18,44,0,393,63.19124957,14.66696279,,Running,2024-06-14T06:47:00.000Z,2024-06-14T07:26:16.000Z,135.429,1000,10.54399967,29,170,181,Active,Manual,14/06/2024 07:26,63.19124378,14.66737828,393.3999939,8019.509766,181,2.602999926,34,382,7.383999825,24,43,272,602,Forerunner 955,3474075110,4024,17,28,0,0,Connect Api,0,0,0,0,en,006-D2449-00,,,,FFFFFF,1,3,3
2166,14/06/2024 07:26,921.1,0,5.1,29,0,36,185,240,110,32.9,6.9,21,13,34,0,391,63.19125267,14.666912,,Running,2024-06-14T06:47:00.000Z,2024-06-14T07:26:16.000Z,135.429,1000,10.54399967,29,170,181,Active,Manual,14/06/2024 07:26,63.19123431,14.66729882,393.3999939,8023.939941,181,2.602999926,33,376,7.383999825,24,43,272,602,Forerunner 955,3474075110,4024,17,28,0,0,Connect Api,0,0,0,0,en,006-D2449-00,,,,FFFFFF,1,3,3
2166,14/06/2024 07:26,923.51,0,5.9,23,0,34,186,150,110,12.6,6.9,15,8,23,0,390,63.19125644,14.66686472,,Running,2024-06-14T06:47:00.000Z,2024-06-14T07:26:16.000Z,135.429,1000,10.54399967,29,170,181,Active,Manual,14/06/2024 07:26,63.19122853,14.66723152,393.3999939,8027.379883,180,2.677999973,33,395,7.383999825,24,43,272,602,Forerunner 955,3474075110,4024,17,28,0,0,Connect Api,0,0,0,0,en,006-D2449-00,,,,FFFFFF,1,3,3
2166,14/06/2024 07:26,926.43,0,5.9,23,0,0,186,150,0,15.3,0,11,7,18,0,389,63.19125644,14.66680672,,Running,2024-06-14T06:47:00.000Z,2024-06-14T07:26:16.000Z,135.429,1000,10.54399967,29,170,181,Active,Manual,14/06/2024 07:26,63.19121948,14.66715314,393.6000061,8031.339844,180,2.921000004,33,461,7.383999825,24,43,272,602,Forerunner 955,3474075110,4024,17,28,0,0,Connect Api,0,0,0,0,en,006-D2449-00,,,,FFFFFF,1,3,3
2166,14/06/2024 07:26,929.15,0,5.9,23,0,0,186,150,0,15.3,0,9,7,16,0,387,63.19125644,14.66675266,,Running,2024-06-14T06:47:00.000Z,2024-06-14T07:26:16.000Z,135.429,1000,10.54399967,29,170,181,Active,Manual,14/06/2024 07:26,63.19121319,14.66707603,394,8035.410156,180,2.976000071,33,485,7.383999825,24,43,272,602,Forerunner 955,3474075110,4024,17,28,0,0,Connect Api,0,0,0,0,en,006-D2449-00,,,,FFFFFF,1,3,3
2166,14/06/2024 07:26,932.51,0,10.1,32,0,29,186,130,0,9.9,0,10,9,19,0,383,63.19124588,14.66669097,,Running,2024-06-14T06:47:00.000Z,2024-06-14T07:26:16.000Z,135.429,1000,10.54399967,29,170,181,Active,Manual,14/06/2024 07:26,63.19121126,14.66699632,394.2000122,8039.069824,180,3.069999933,33,494,7.383999825,24,43,272,602,Forerunner 955,3474075110,4024,17,28,0,0,Connect Api,0,0,0,0,en,006-D2449-00,,,,FFFFFF,1,3,3
2166,14/06/2024 07:26,936.58,0,10.1,37,0,58,188,120,130,10.6,12.3,11,11,22,0,382,63.19122677,14.66662173,,Running,2024-06-14T06:47:00.000Z,2024-06-14T07:26:16.000Z,135.429,1000,10.54399967,29,170,181,Active,Manual,14/06/2024 07:26,63.19120581,14.66690797,394.2000122,8043.470215,180,3.069999933,33,458,7.383999825,24,43,272,602,Forerunner 955,3474075110,4024,17,28,0,0,Connect Api,0,0,0,0,en,006-D2449-00,,,,FFFFFF,1,3,3
2166,14/06/2024 07:26,940.84,0,10.1,39,0,57,188,160,120,15.3,9.2,12,11,23,0,378,63.19120405,14.66655334,,Running,2024-06-14T06:47:00.000Z,2024-06-14T07:26:16.000Z,135.429,1000,10.54399967,29,170,181,Active,Manual,14/06/2024 07:26,63.19120439,14.66681401,394.2000122,8048.100098,180,3.069999933,32,405,7.383999825,24,43,272,602,Forerunner 955,3474075110,4024,17,28,0,0,Connect Api,0,0,0,0,en,006-D2449-00,,,,FFFFFF,1,3,3
2166,14/06/2024 07:26,945.59,0,10.6,42,0,44,190,120,130,9.6,11.3,13,11,24,0,376,63.19117773,14.66647874,,Running,2024-06-14T06:47:00.000Z,2024-06-14T07:26:16.000Z,135.429,1000,10.54399967,29,170,181,Active,Manual,14/06/2024 07:26,63.19120145,14.66671192,394.2000122,8053.189941,180,3.107000113,32,366,7.383999825,24,43,272,602,Forerunner 955,3474075110,4024,17,28,0,0,Connect Api,0,0,0,0,en,006-D2449-00,,,,FFFFFF,1,3,3
2166,14/06/2024 07:26,950.95,0,13.6,45,0,44,190,140,130,14.4,11.3,14,11,25,0,376,63.19114773,14.66639517,,Running,2024-06-14T06:47:00.000Z,2024-06-14T07:26:16.000Z,135.429,1000,10.54399967,29,170,181,Active,Manual,14/06/2024 07:26,63.19119995,14.66660488,394,8058.589844,180,3.181999922,32,327,7.383999825,24,43,272,602,Forerunner 955,3474075110,4024,17,28,0,0,Connect Api,0,0,0,0,en,006-D2449-00,,,,FFFFFF,1,3,3
2166,14/06/2024 07:26,956.2,0,13.6,46,0,59,191,150,110,15,8.7,13,10,23,0,374,63.19111839,14.66631311,,Running,2024-06-14T06:47:00.000Z,2024-06-14T07:26:16.000Z,135.429,1000,10.54399967,29,170,181,Active,Manual,14/06/2024 07:26,63.19119684,14.66648854,394,8064.410156,180,3.358999968,33,339,7.383999825,24,43,272,602,Forerunner 955,3474075110,4024,17,28,0,0,Connect Api,0,0,0,0,en,006-D2449-00,,,,FFFFFF,1,3,3
2166,14/06/2024 07:26,961.9,0,13.6,48,0,59,192,130,110,15.3,7.5,11,9,20,0,374,63.19108679,14.66622368,,Running,2024-06-14T06:47:00.000Z,2024-06-14T07:26:16.000Z,135.429,1000,10.54399967,29,170,181,Active,Manual,14/06/2024 07:26,63.19119358,14.66638402,393.7999878,8069.879883,180,3.507999897,32,355,7.383999825,24,43,272,602,Forerunner 955,3474075110,4024,17,28,0,0,Connect Api,0,0,0,0,en,006-D2449-00,,,,FFFFFF,1,3,3
2166,14/06/2024 07:26,967.81,0,15.4,48,0,58,193,120,110,8.9,7.8,9,9,18,0,374,63.19104999,14.66613851,,Running,2024-06-14T06:47:00.000Z,2024-06-14T07:26:16.000Z,135.429,1000,10.54399967,29,170,181,Active,Manual,14/06/2024 07:26,63.19118829,14.66627933,393.7999878,8075.240234,180,3.703999996,32,363,7.383999825,24,43,272,602,Forerunner 955,3474075110,4024,17,28,0,0,Connect Api,0,0,0,0,en,006-D2449-00,,,,FFFFFF,1,3,3
2166,14/06/2024 07:26,973.74,0,15.2,48,0,44,194,140,110,12.3,7.1,10,9,19,0,375,63.19101403,14.66605126,,Running,2024-06-14T06:47:00.000Z,2024-06-14T07:26:16.000Z,135.429,1000,10.54399967,29,170,181,Active,Manual,14/06/2024 07:26,63.19118201,14.66617808,393.6000061,8080.240234,180,4.171000004,32,384,7.383999825,24,43,272,602,Forerunner 955,3474075110,4024,17,28,0,0,Connect Api,0,0,0,0,en,006-D2449-00,,,,FFFFFF,1,3,3
2166,14/06/2024 07:26,988.56,0,20.2,74,0,44,194,140,110,12.3,7.1,11,11,22,0,375,63.19092301,14.66583543,,Running,2024-06-14T06:47:00.000Z,2024-06-14T07:26:16.000Z,135.429,1000,10.54399967,29,170,181,Active,Manual,14/06/2024 07:26,63.19117153,14.66606987,393.3999939,8085.990234,180,4.171000004,29,355,7.383999825,24,43,272,602,Forerunner 955,3474075110,4024,17,28,0,0,Connect Api,0,0,0,0,en,006-D2449-00,,,,FFFFFF,1,3,3
2166,14/06/2024 07:26,994.74,0,20.2,84,0,57,195,140,120,14.4,9.1,12,13,25,0,375,63.19089937,14.66572378,,Running,2024-06-14T06:47:00.000Z,2024-06-14T07:26:16.000Z,135.429,1000,10.54399967,29,170,181,Active,Manual,14/06/2024 07:26,63.19115963,14.66596275,393.3999939,8091.359863,179,4.217000008,29,348,7.383999825,24,43,272,602,Forerunner 955,3474075110,4024,17,28,0,0,Connect Api,0,0,0,0,en,006-D2449-00,,,,FFFFFF,1,3,3
2166,14/06/2024 07:26,1002.66,0,20.6,84,0,60,196,140,120,13.4,10.5,12,14,26,0,375,63.1908754,14.66557517,,Running,2024-06-14T06:47:00.000Z,2024-06-14T07:26:16.000Z,135.429,1000,10.54399967,29,170,181,Active,Manual,14/06/2024 07:26,63.1911458,14.665849,393.3999939,8097.540039,178,4.272999763,29,342,7.383999825,24,43,272,602,Forerunner 955,3474075110,4024,17,28,0,0,Connect Api,0,0,0,0,en,006-D2449-00,,,,FFFFFF,1,3,3
2166,14/06/2024 07:26,1009.51,0,21.1,84,0,60,197,130,140,15.3,14.3,12,13,25,0,375,63.19087012,14.6654491,,Running,2024-06-14T06:47:00.000Z,2024-06-14T07:26:16.000Z,135.429,1000,10.54399967,29,170,181,Active,Manual,14/06/2024 07:26,63.19112778,14.66574498,393.3999939,8103.089844,179,4.320000172,29,309,7.383999825,24,43,272,602,Forerunner 955,3474075110,4024,17,28,0,0,Connect Api,0,0,0,0,en,006-D2449-00,,,,FFFFFF,1,3,3
2166,14/06/2024 07:26,1019.57,0,22.5,82,0,57,198,150,130,14.2,9.7,11,11,22,0,376,63.19087012,14.6652497,,Running,2024-06-14T06:47:00.000Z,2024-06-14T07:26:16.000Z,135.429,1000,10.54399967,29,170,181,Active,Manual,14/06/2024 07:26,63.19110372,14.66564088,393.3999939,8109.169922,179,4.43200016,29,316,7.383999825,24,43,272,602,Forerunner 955,3474075110,4024,17,28,0,0,Connect Api,0,0,0,0,en,006-D2449-00,,,,FFFFFF,1,3,3
2166,14/06/2024 07:26,1028.2,0,22,62,0,54,199,130,130,11.5,9.6,8,9,17,0,378,63.19087012,14.66507879,,Running,2024-06-14T06:47:00.000Z,2024-06-14T07:26:16.000Z,135.429,1000,10.54399967,29,170,181,Active,Manual,14/06/2024 07:26,63.19107774,14.6655356,393.3999939,8115.009766,179,4.451000214,29,306,7.383999825,24,43,272,602,Forerunner 955,3474075110,4024,17,28,0,0,Connect Api,0,0,0,0,en,006-D2449-00,,,,FFFFFF,1,3,3
2166,14/06/2024 07:26,1034.53,0,22.5,56,0,30,200,110,110,6.8,7,7,7,14,0,379,63.19089644,14.66496689,,Running,2024-06-14T06:47:00.000Z,2024-06-14T07:26:16.000Z,135.429,1000,10.54399967,29,170,181,Active,Manual,14/06/2024 07:26,63.19105033,14.66543712,393.6000061,8120.859863,179,4.572000027,29,312,7.383999825,24,43,272,602,Forerunner 955,3474075110,4024,17,28,0,0,Connect Api,0,0,0,0,en,006-D2449-00,,,,FFFFFF,1,3,3
2166,14/06/2024 07:26,1043.56,0,27.8,52,0,29,200,120,110,10.2,7,6,6,12,0,379,63.19096567,14.66487285,,Running,2024-06-14T06:47:00.000Z,2024-06-14T07:26:16.000Z,135.429,1000,10.54399967,29,170,181,Active,Manual,14/06/2024 07:26,63.19102409,14.66534684,393.6000061,8126.080078,179,4.627999783,39,394,7.383999825,24,43,272,602,Forerunner 955,3474075110,4024,17,28,0,0,Connect Api,0,0,0,0,en,006-D2449-00,,,,FFFFFF,1,3,3
2166,14/06/2024 07:26,1053.57,0,27.8,51,0,0,201,140,0,11.1,0,5,6,11,0,383,63.19100372,14.66469188,,Running,2024-06-14T06:47:00.000Z,2024-06-14T07:26:16.000Z,135.429,1000,10.54399967,29,170,181,Active,Manual,14/06/2024 07:26,63.19099006,14.66526629,393.7999878,8131.540039,179,4.627999783,39,375,7.383999825,24,43,272,602,Forerunner 955,3474075110,4024,17,28,0,0,Connect Api,0,0,0,0,en,006-D2449-00,,,,FFFFFF,1,3,3
2166,14/06/2024 07:26,1063.02,0,27.8,44,0,0,201,140,0,11.1,0,4,4,8,0,383,63.19106181,14.66455442,,Running,2024-06-14T06:47:00.000Z,2024-06-14T07:26:16.000Z,135.429,1000,10.54399967,29,170,181,Active,Manual,14/06/2024 07:26,63.19095687,14.66517426,393.7999878,8137.129883,180,4.609000206,38,349,7.383999825,24,43,272,602,Forerunner 955,3474075110,4024,17,28,0,0,Connect Api,0,0,0,0,en,006-D2449-00,,,,FFFFFF,1,3,3
2166,14/06/2024 07:26,1076.17,0,29.8,40,0,0,201,0,0,0,0,5,3,8,0,384,63.19112057,14.66440547,,Running,2024-06-14T06:47:00.000Z,2024-06-14T07:26:16.000Z,135.429,1000,10.54399967,29,170,181,Active,Manual,14/06/2024 07:26,63.19092276,14.66509111,393.7999878,8142.819824,179,4.572000027,37,322,7.383999825,24,43,272,602,Forerunner 955,3474075110,4024,17,28,0,0,Connect Api,0,0,0,0,en,006-D2449-00,,,,FFFFFF,1,3,3
2166,14/06/2024 07:26,1091.61,0,37.4,37,0,0,202,110,0,7.8,0,5,2,7,0,384,63.19125711,14.66440547,,Running,2024-06-14T06:47:00.000Z,2024-06-14T07:26:16.000Z,135.429,1000,10.54399967,29,170,181,Active,Manual,14/06/2024 07:26,63.19089493,14.66499623,393.7999878,8148.5,179,4.563000202,33,283,7.383999825,24,43,272,602,Forerunner 955,3474075110,4024,17,28,0,0,Connect Api,0,0,0,0,en,006-D2449-00,,,,FFFFFF,1,3,3
