sessionid,tt_s,distance_m,slope_pct,speed_kmph,power_w,heartrate_bpm,frequency_ppm,cycle,thrust_left_ms,thrust_right_ms,impulse_left_ns,impulse_right_ns,force_meanl_n,force_meanr_n,f_tot_mean_n,treadmill_force_n,altitude_m,latitude_deg,longitude_deg,usernote = None,Sport,ns1:Id,StartTime,ns1:TotalTimeSeconds,ns1:DistanceMeters,ns1:MaximumSpeed,ns1:Calories,ns1:Value,ns1:Value2,ns1:Intensity,ns1:TriggerMethod,ns1:Time,ns1:AltitudeMeters,ns1:DistanceMeters3,ns1:Value4,ns2:Speed,ns2:RunCadence,ns2:Watts,ns1:LatitudeDegrees,ns1:LongitudeDegrees,ns2:AvgSpeed,ns2:AvgRunCadence,ns2:MaxRunCadence,ns2:AvgWatts,ns2:MaxWatts,ns1:Name,ns1:UnitId,ns1:ProductID,ns1:VersionMajor,ns1:VersionMinor,ns1:BuildMajor,ns1:BuildMinor,ns1:Name5,ns1:VersionMajor6,ns1:VersionMinor7,ns1:BuildMajor8,ns1:BuildMinor9,ns1:LangID,ns1:PartNumber,Kolumn1,Unnamed: 40,Unnamed: 41,Unnamed: 42,RowColor,Lap,Gear,Gear2
2107,04/06/2024 13:45,2549.68,0,8.8,60,192,65,388,290,230,24.7,24.2,24,20,44,0,368,63.1922455,14.66564281,,Running,2024-06-04T12:55:56.000Z,2024-06-04T13:43:50.000Z,257.153,1000,7.063000202,62,190,198,Active,Manual,04/06/2024 13:45,372.6000061,7942.009766,193,3.322000027,33,369,63.19227995,14.6655284,3.888999939,36,59,402,671,Forerunner 955,3474075110,4024,17,28,0,0,Connect Api,0,0,0,0,en,006-D2449-00,186.2313625,,,,FFFFFF,2,3,3
2107,04/06/2024 13:45,2552.91,0,8.3,58,192,65,389,250,160,19.1,12,22,20,42,0,368,63.19223922,14.66570567,,Running,2024-06-04T12:55:56.000Z,2024-06-04T13:43:50.000Z,257.153,1000,7.063000202,62,190,198,Active,Manual,04/06/2024 13:45,372.7999878,7945.029785,193,3.322000027,33,350,63.19227073,14.66558514,3.888999939,36,59,402,671,Forerunner 955,3474075110,4024,17,28,0,0,Connect Api,0,0,0,0,en,006-D2449-00,186.218509,,,,FFFFFF,2,3,3
2107,04/06/2024 13:45,2555.91,0,8.2,53,193,61,390,260,240,18.9,23.9,21,18,39,0,368,63.19223335,14.66576418,,Running,2024-06-04T12:55:56.000Z,2024-06-04T13:43:50.000Z,257.153,1000,7.063000202,62,190,198,Active,Manual,04/06/2024 13:45,372.7999878,7947.950195,192,3.29399991,33,350,63.19226327,14.66564055,3.888999939,36,59,402,671,Forerunner 955,3474075110,4024,17,28,0,0,Connect Api,0,0,0,0,en,006-D2449-00,186.2056555,,,,FFFFFF,2,3,3
2107,04/06/2024 13:45,2558.73,0,8,45,193,68,391,150,150,8.8,9.4,19,15,34,0,368,63.19222908,14.66581942,,Running,2024-06-04T12:55:56.000Z,2024-06-04T13:43:50.000Z,257.153,1000,7.063000202,62,190,198,Active,Manual,04/06/2024 13:45,373,7950.819824,192,3.237999916,33,353,63.19225581,14.66569645,3.888999939,36,59,402,671,Forerunner 955,3474075110,4024,17,28,0,0,Connect Api,0,0,0,0,en,006-D2449-00,186.1979434,,,,FFFFFF,2,3,3
2107,04/06/2024 13:45,2561.49,0,7.8,35,192,0,392,290,220,26,23.1,16,11,27,0,368,63.19222908,14.66587407,,Running,2024-06-04T12:55:56.000Z,2024-06-04T13:43:50.000Z,257.153,1000,7.063000202,62,190,198,Active,Manual,04/06/2024 13:45,373.3999939,7953.640137,193,3.181999922,33,358,63.1922543,14.66575328,3.888999939,36,59,402,671,Forerunner 955,3474075110,4024,17,28,0,0,Connect Api,0,0,0,0,en,006-D2449-00,186.1902314,,,,FFFFFF,2,3,3
2107,04/06/2024 13:45,2564.38,0,7.8,26,191,0,392,290,220,26,23.1,13,7,20,0,368,63.19222908,14.66593148,,Running,2024-06-04T12:55:56.000Z,2024-06-04T13:43:50.000Z,257.153,1000,7.063000202,62,190,198,Active,Manual,04/06/2024 13:45,373.3999939,7956.399902,193,3.144000053,33,360,63.19225271,14.66580802,3.888999939,36,59,402,671,Forerunner 955,3474075110,4024,17,28,0,0,Connect Api,0,0,0,0,en,006-D2449-00,186.1825193,,,,FFFFFF,2,3,3
2107,04/06/2024 13:45,2567.53,0,8.2,22,192,0,392,110,0,6.9,0,10,6,16,0,368,63.19223402,14.66599326,,Running,2024-06-04T12:55:56.000Z,2024-06-04T13:43:50.000Z,257.153,1000,7.063000202,62,190,198,Active,Manual,04/06/2024 13:45,373.6000061,7958.879883,192,3.144000053,33,359,63.1922564,14.66585864,3.888999939,36,59,402,671,Forerunner 955,3474075110,4024,17,28,0,0,Connect Api,0,0,0,0,en,006-D2449-00,186.1748072,,,,FFFFFF,2,3,3
2107,04/06/2024 13:45,2570.59,0,8.5,21,192,0,393,110,110,6.9,6.2,9,6,15,0,368,63.19224039,14.66605252,,Running,2024-06-04T12:55:56.000Z,2024-06-04T13:43:50.000Z,257.153,1000,7.063000202,62,190,198,Active,Manual,04/06/2024 13:45,373.7999878,7961.330078,191,3.13499999,33,360,63.19225766,14.66591036,3.888999939,36,59,402,671,Forerunner 955,3474075110,4024,17,28,0,0,Connect Api,0,0,0,0,en,006-D2449-00,186.1722365,,,,FFFFFF,2,3,3
2107,04/06/2024 13:45,2573.54,0,8.8,19,192,0,394,170,110,12.3,6.2,8,5,13,0,368,63.19224777,14.66610909,,Running,2024-06-04T12:55:56.000Z,2024-06-04T13:43:50.000Z,257.153,1000,7.063000202,62,190,198,Active,Manual,04/06/2024 13:45,374.2000122,7964.109863,192,3.107000113,33,346,63.19226017,14.66596417,3.888999939,36,59,402,671,Forerunner 955,3474075110,4024,17,28,0,0,Connect Api,0,0,0,0,en,006-D2449-00,186.1748072,,,,FFFFFF,2,3,3
2107,04/06/2024 13:45,2576.54,0,9.4,17,192,0,394,170,0,12.3,0,7,4,11,0,368,63.19225657,14.6661655,,Running,2024-06-04T12:55:56.000Z,2024-06-04T13:43:50.000Z,257.153,1000,7.063000202,62,190,198,Active,Manual,04/06/2024 13:45,374.3999939,7966.890137,192,3.078999996,33,349,63.19226411,14.66601874,3.888999939,36,59,402,671,Forerunner 955,3474075110,4024,17,28,0,0,Connect Api,0,0,0,0,en,006-D2449-00,186.1722365,,,,FFFFFF,2,3,3
2107,04/06/2024 13:45,2579.7,0,9.8,15,192,0,394,0,0,0,0,6,3,9,0,368,63.19226763,14.66622359,,Running,2024-06-04T12:55:56.000Z,2024-06-04T13:43:50.000Z,257.153,1000,7.063000202,62,190,198,Active,Manual,04/06/2024 13:45,374.6000061,7969.359863,192,3.042000055,33,350,63.19226637,14.66607037,3.888999939,36,59,402,671,Forerunner 955,3474075110,4024,17,28,0,0,Connect Api,0,0,0,0,en,006-D2449-00,186.1773779,,,,FFFFFF,2,3,3
2107,04/06/2024 13:45,2583.26,0,10.4,12,193,0,394,110,0,6.7,0,5,2,7,0,368,63.19228046,14.66628863,,Running,2024-06-04T12:55:56.000Z,2024-06-04T13:43:50.000Z,257.153,1000,7.063000202,62,190,198,Active,Manual,04/06/2024 13:45,374.7999878,7972.049805,192,3.032000065,33,353,63.19227409,14.66612393,3.888999939,36,59,402,671,Forerunner 955,3474075110,4024,17,28,0,0,Connect Api,0,0,0,0,en,006-D2449-00,186.1825193,,,,FFFFFF,2,3,3
2107,04/06/2024 13:45,2586.83,0,10.9,12,192,0,394,110,0,6.7,0,4,2,6,0,369,63.19229261,14.66635443,,Running,2024-06-04T12:55:56.000Z,2024-06-04T13:43:50.000Z,257.153,1000,7.063000202,62,190,198,Active,Manual,04/06/2024 13:45,374.7999878,7975.189941,193,2.986000061,33,365,63.19228264,14.66618545,3.888999939,36,59,402,671,Forerunner 955,3474075110,4024,17,28,0,0,Connect Api,0,0,0,0,en,006-D2449-00,186.1876607,,,,FFFFFF,2,3,3
2107,04/06/2024 13:45,2590.24,0,10.6,12,192,0,394,0,0,0,0,4,3,7,0,369,63.19230552,14.66641612,,Running,2024-06-04T12:55:56.000Z,2024-06-04T13:43:50.000Z,257.153,1000,7.063000202,62,190,198,Active,Manual,04/06/2024 13:45,375,7978.399902,192,2.986000061,33,350,63.1922932,14.66625184,3.888999939,36,59,402,671,Forerunner 955,3474075110,4024,17,28,0,0,Connect Api,0,0,0,0,en,006-D2449-00,186.1902314,,,,FFFFFF,2,3,3
2107,04/06/2024 13:45,2594.08,0,12.4,17,192,0,394,110,0,6.5,0,5,3,8,0,369,63.19232622,14.66647656,,Running,2024-06-04T12:55:56.000Z,2024-06-04T13:43:50.000Z,257.153,1000,7.063000202,62,190,198,Active,Manual,04/06/2024 13:45,375,7982.450195,192,2.976000071,33,336,63.19230761,14.66633197,3.888999939,36,59,402,671,Forerunner 955,3474075110,4024,17,28,0,0,Connect Api,0,0,0,0,en,006-D2449-00,186.1902314,,,,FFFFFF,2,3,3
2107,04/06/2024 13:45,2598.31,0,12.7,19,192,0,394,110,0,6.5,0,6,3,9,0,369,63.19235237,14.66653774,,Running,2024-06-04T12:55:56.000Z,2024-06-04T13:43:50.000Z,257.153,1000,7.063000202,62,190,198,Active,Manual,04/06/2024 13:45,375,7986.759766,192,2.994999886,34,306,63.1923289,14.66640699,3.888999939,36,59,402,671,Forerunner 955,3474075110,4024,17,28,0,0,Connect Api,0,0,0,0,en,006-D2449-00,186.1902314,,,,FFFFFF,2,3,3
2107,04/06/2024 13:45,2603.1,0,13,19,192,0,394,0,0,0,0,6,3,9,0,369,63.19238305,14.66660463,,Running,2024-06-04T12:55:56.000Z,2024-06-04T13:43:50.000Z,257.153,1000,7.063000202,62,190,198,Active,Manual,04/06/2024 13:45,375,7991.990234,193,3.051000118,34,304,63.1923548,14.66648796,3.888999939,36,59,402,671,Forerunner 955,3474075110,4024,17,28,0,0,Connect Api,0,0,0,0,en,006-D2449-00,186.1928021,,,,FFFFFF,2,3,3
2107,04/06/2024 13:45,2608.73,0,15.8,19,193,0,394,0,0,0,0,6,3,9,0,369,63.19241884,14.66668401,,Running,2024-06-04T12:55:56.000Z,2024-06-04T13:43:50.000Z,257.153,1000,7.063000202,62,190,198,Active,Manual,04/06/2024 13:45,375,7996.359863,192,3.125999928,34,306,63.19238179,14.66655225,3.888999939,36,59,402,671,Forerunner 955,3474075110,4024,17,28,0,0,Connect Api,0,0,0,0,en,006-D2449-00,186.1902314,,,,FFFFFF,2,3,3
2107,04/06/2024 13:45,2614.41,0,16.4,19,194,0,395,130,0,11.3,0,5,2,7,0,369,63.19245304,14.66676841,,Running,2024-06-04T12:55:56.000Z,2024-06-04T13:43:50.000Z,257.153,1000,7.063000202,62,190,198,Active,Manual,04/06/2024 13:45,375,8000.879883,192,3.275000095,33,319,63.19241507,14.66662081,3.888999939,36,59,402,671,Forerunner 955,3474075110,4024,17,28,0,0,Connect Api,0,0,0,0,en,006-D2449-00,186.1902314,,,,FFFFFF,2,3,3
2107,04/06/2024 13:45,2619.98,0,17.3,19,194,0,395,130,0,11.3,0,4,2,6,0,369,63.1924838,14.66685575,,Running,2024-06-04T12:55:56.000Z,2024-06-04T13:43:50.000Z,257.153,1000,7.063000202,62,190,198,Active,Manual,04/06/2024 13:45,375,8006.410156,193,3.378000021,33,320,63.19244969,14.66669734,3.888999939,36,59,402,671,Forerunner 955,3474075110,4024,17,28,0,0,Connect Api,0,0,0,0,en,006-D2449-00,186.1928021,,,,FFFFFF,2,3,3
2107,04/06/2024 13:45,2626.01,0,18.4,19,193,0,395,0,0,0,0,3,2,5,0,369,63.19251155,14.66695885,,Running,2024-06-04T12:55:56.000Z,2024-06-04T13:43:50.000Z,257.153,1000,7.063000202,62,190,198,Active,Manual,04/06/2024 13:45,375,8011.700195,194,3.499000072,33,263,63.19248154,14.66678166,3.888999939,36,59,402,671,Forerunner 955,3474075110,4024,17,28,0,0,Connect Api,0,0,0,0,en,006-D2449-00,186.1928021,,,,FFFFFF,2,3,3
2107,04/06/2024 13:45,2632.36,0,18.9,28,192,0,395,0,0,0,0,5,4,9,0,369,63.19253418,14.66707469,,Running,2024-06-04T12:55:56.000Z,2024-06-04T13:43:50.000Z,257.153,1000,7.063000202,62,190,198,Active,Manual,04/06/2024 13:45,375,8016.709961,194,3.779000044,33,262,63.19250643,14.66687118,3.888999939,36,59,402,671,Forerunner 955,3474075110,4024,17,28,0,0,Connect Api,0,0,0,0,en,006-D2449-00,186.1876607,,,,FFFFFF,2,3,3
2107,04/06/2024 13:45,2640.94,0,19.5,49,192,0,395,0,0,0,0,8,7,15,0,370,63.19255589,14.66723856,,Running,2024-06-04T12:55:56.000Z,2024-06-04T13:43:50.000Z,257.153,1000,7.063000202,62,190,198,Active,Manual,04/06/2024 13:45,375,8022.339844,193,3.779000044,32,255,63.19252814,14.66696313,3.888999939,36,59,402,671,Forerunner 955,3474075110,4024,17,28,0,0,Connect Api,0,0,0,0,en,006-D2449-00,186.18509,,,,FFFFFF,2,3,3
2107,04/06/2024 13:45,2648.39,0,20.8,76,193,60,396,110,110,6.6,8,12,10,22,0,371,63.1925724,14.66738264,,Running,2024-06-04T12:55:56.000Z,2024-06-04T13:43:50.000Z,257.153,1000,7.063000202,62,190,198,Active,Manual,04/06/2024 13:45,374.7999878,8028.310059,192,3.788000107,32,235,63.19255094,14.66706924,3.888999939,36,59,402,671,Forerunner 955,3474075110,4024,17,28,0,0,Connect Api,0,0,0,0,en,006-D2449-00,186.18509,,,,FFFFFF,2,3,3
2107,04/06/2024 13:45,2655.38,0,23.3,116,193,48,397,130,160,9.8,14.4,17,13,30,0,372,63.19259847,14.66750829,,Running,2024-06-04T12:55:56.000Z,2024-06-04T13:43:50.000Z,257.153,1000,7.063000202,62,190,198,Active,Manual,04/06/2024 13:45,374.6000061,8035.529785,192,4.227000237,31,257,63.19257952,14.66720327,3.888999939,36,59,402,671,Forerunner 955,3474075110,4024,17,28,0,0,Connect Api,0,0,0,0,en,006-D2449-00,186.1876607,,,,FFFFFF,2,3,3
2107,04/06/2024 13:45,2661.69,0,22.8,116,193,51,398,170,160,12.8,14.4,21,16,37,0,373,63.19259863,14.66762027,,Running,2024-06-04T12:55:56.000Z,2024-06-04T13:43:50.000Z,257.153,1000,7.063000202,62,190,198,Active,Manual,04/06/2024 13:45,374.3999939,8043.779785,193,4.375999928,34,300,63.1926066,14.66734878,3.888999939,36,59,402,671,Forerunner 955,3474075110,4024,17,28,0,0,Connect Api,0,0,0,0,en,006-D2449-00,186.1928021,,,,FFFFFF,2,3,3
2107,04/06/2024 13:46,2665.28,0,18.4,116,193,49,399,280,230,30.5,25.4,22,16,38,0,373,63.19260173,14.66768665,,Running,2024-06-04T12:55:56.000Z,2024-06-04T13:43:50.000Z,257.153,1000,7.063000202,62,190,198,Active,Manual,04/06/2024 13:46,374.2000122,8050.700195,193,6.782999992,37,493,63.19263007,14.66747887,3.888999939,36,59,402,671,Forerunner 955,3474075110,4024,17,28,0,0,Connect Api,0,0,0,0,en,006-D2449-00,186.1928021,,,,FFFFFF,2,3,3
2107,04/06/2024 13:46,2667.81,0,12.4,72,193,50,400,110,230,6.4,25.4,21,14,35,0,374,63.19260408,14.66773317,,Running,2024-06-04T12:55:56.000Z,2024-06-04T13:43:50.000Z,257.153,1000,7.063000202,62,190,198,Active,Manual,04/06/2024 13:46,373.3999939,8058.819824,193,6.782999992,38,502,63.19265337,14.66763183,3.888999939,36,59,402,671,Forerunner 955,3474075110,4024,17,28,0,0,Connect Api,0,0,0,0,en,006-D2449-00,186.1902314,,,,FFFFFF,2,3,3
2107,04/06/2024 13:46,2671.49,0,9.2,49,193,47,400,260,180,25.2,17.2,20,12,32,0,374,63.19260408,14.66779931,,Running,2024-06-04T12:55:56.000Z,2024-06-04T13:43:50.000Z,257.153,1000,7.063000202,62,190,198,Active,Manual,04/06/2024 13:46,373,8065.799805,193,6.839000225,38,445,63.19266661,14.66776846,3.888999939,36,59,402,671,Forerunner 955,3474075110,4024,17,28,0,0,Connect Api,0,0,0,0,en,006-D2449-00,186.1928021,,,,FFFFFF,2,3,3
2107,04/06/2024 13:46,2676.05,0,8.9,44,193,47,401,190,180,11.2,17.2,19,11,30,0,374,63.19260408,14.66783677,,Running,2024-06-04T12:55:56.000Z,2024-06-04T13:43:50.000Z,257.153,1000,7.063000202,62,190,198,Active,Manual,04/06/2024 13:46,372.7999878,8071.390137,193,7.063000202,38,525,63.19266745,14.66786938,3.888999939,36,59,402,671,Forerunner 955,3474075110,4024,17,28,0,0,Connect Api,0,0,0,0,en,006-D2449-00,186.1953728,,,,FFFFFF,2,3,3
2107,04/06/2024 13:46,2679.62,0,7.1,44,194,51,402,230,140,19.2,10.1,21,14,35,0,375,63.19257952,14.66786887,,Running,2024-06-04T12:55:56.000Z,2024-06-04T13:43:50.000Z,257.153,1000,7.063000202,62,190,198,Active,Manual,04/06/2024 13:46,372.6000061,8076.629883,193,7.063000202,37,561,63.19265957,14.66797315,3.888999939,36,59,402,671,Forerunner 955,3474075110,4024,17,28,0,0,Connect Api,0,0,0,0,en,006-D2449-00,186.1953728,,,,FFFFFF,2,3,3
2107,04/06/2024 13:46,2683.19,0,5.9,44,193,60,403,230,190,15.8,18.5,24,18,42,0,375,63.19257491,14.66793694,,Running,2024-06-04T12:55:56.000Z,2024-06-04T13:43:50.000Z,257.153,1000,7.063000202,62,190,198,Active,Manual,04/06/2024 13:46,372.6000061,8082.129883,192,5.243999958,37,444,63.19264658,14.66808236,3.888999939,36,59,402,671,Forerunner 955,3474075110,4024,17,28,0,0,Connect Api,0,0,0,0,en,006-D2449-00,186.1928021,,,,FFFFFF,2,3,3
2107,04/06/2024 13:46,2687.43,0,5.9,49,193,57,404,250,240,25.2,26.5,28,22,50,0,375,63.19257022,14.66802017,,Running,2024-06-04T12:55:56.000Z,2024-06-04T13:43:50.000Z,257.153,1000,7.063000202,62,190,198,Active,Manual,04/06/2024 13:46,372.6000061,8086.600098,194,5.243999958,37,504,63.19263266,14.66816233,3.888999939,36,59,402,671,Forerunner 955,3474075110,4024,17,28,0,0,Connect Api,0,0,0,0,en,006-D2449-00,186.1953728,,,,FFFFFF,2,3,3
2107,04/06/2024 13:46,2692.19,0,5.9,54,194,56,405,280,250,32.8,25.3,31,24,55,0,376,63.19256167,14.66811312,,Running,2024-06-04T12:55:56.000Z,2024-06-04T13:43:50.000Z,257.153,1000,7.063000202,62,190,198,Active,Manual,04/06/2024 13:46,372.6000061,8091.759766,193,5.05700016,36,485,63.1926128,14.66825402,3.888999939,36,59,402,671,Forerunner 955,3474075110,4024,17,28,0,0,Connect Api,0,0,0,0,en,006-D2449-00,186.1953728,,,,FFFFFF,2,3,3
2107,04/06/2024 13:46,2696.57,0,6,56,194,54,406,300,250,34.2,25.3,32,24,56,0,376,63.19254516,14.66818965,,Running,2024-06-04T12:55:56.000Z,2024-06-04T13:43:50.000Z,257.153,1000,7.063000202,62,190,198,Active,Manual,04/06/2024 13:46,372.7999878,8095.509766,194,5.281000137,35,470,63.1925978,14.66830683,3.888999939,36,59,402,671,Forerunner 955,3474075110,4024,17,28,0,0,Connect Api,0,0,0,0,en,006-D2449-00,186.1953728,,,,FFFFFF,2,3,3
2107,04/06/2024 13:46,2700.12,0,6.1,56,193,54,406,330,260,35.2,24.3,32,24,56,0,375,63.19252571,14.66824589,,Running,2024-06-04T12:55:56.000Z,2024-06-04T13:43:50.000Z,257.153,1000,7.063000202,62,190,198,Active,Manual,04/06/2024 13:46,373,8098.370117,194,5.05700016,35,438,63.19257961,14.66835737,3.888999939,36,59,402,671,Forerunner 955,3474075110,4024,17,28,0,0,Connect Api,0,0,0,0,en,006-D2449-00,186.1953728,,,,FFFFFF,2,3,3
2107,04/06/2024 13:46,2703.45,0,6.1,56,193,53,408,320,270,35.8,28,31,24,55,0,375,63.19250668,14.66829694,,Running,2024-06-04T12:55:56.000Z,2024-06-04T13:43:50.000Z,257.153,1000,7.063000202,62,190,198,Active,Manual,04/06/2024 13:46,373.3999939,8101.870117,194,4.627999783,35,418,63.1925589,14.66840582,3.888999939,36,59,402,671,Forerunner 955,3474075110,4024,17,28,0,0,Connect Api,0,0,0,0,en,006-D2449-00,186.1979434,,,,FFFFFF,2,3,3
2107,04/06/2024 13:46,2706.65,0,6.1,56,193,54,408,300,270,31.1,25.1,31,24,55,0,375,63.19248724,14.66834379,,Running,2024-06-04T12:55:56.000Z,2024-06-04T13:43:50.000Z,257.153,1000,7.063000202,62,190,198,Active,Manual,04/06/2024 13:46,373.7999878,8105.339844,194,4.096000195,32,330,63.19253418,14.6684577,3.888999939,36,59,402,671,Forerunner 955,3474075110,4024,17,28,0,0,Connect Api,0,0,0,0,en,006-D2449-00,186.2030848,,,,FFFFFF,2,3,3
2107,04/06/2024 13:46,2709.91,0,6.4,56,193,54,410,320,250,35.6,25.1,32,23,55,0,374,63.19246695,14.66839073,,Running,2024-06-04T12:55:56.000Z,2024-06-04T13:43:50.000Z,257.153,1000,7.063000202,62,190,198,Active,Manual,04/06/2024 13:46,374,8110.029785,193,3.806999922,32,293,63.19250157,14.66851478,3.888999939,36,59,402,671,Forerunner 955,3474075110,4024,17,28,0,0,Connect Api,0,0,0,0,en,006-D2449-00,186.2082262,,,,FFFFFF,2,3,3
2107,04/06/2024 13:46,2713.42,0,6.7,56,193,55,410,310,260,33.4,24.9,33,23,56,0,374,63.19244407,14.66843901,,Running,2024-06-04T12:55:56.000Z,2024-06-04T13:43:50.000Z,257.153,1000,7.063000202,62,190,198,Active,Manual,04/06/2024 13:46,374,8113.279785,193,3.806999922,33,305,63.19247366,14.66855007,3.888999939,36,59,402,671,Forerunner 955,3474075110,4024,17,28,0,0,Connect Api,0,0,0,0,en,006-D2449-00,186.2159383,,,,FFFFFF,2,3,3
2107,04/06/2024 13:46,2716.67,0,5.9,55,193,53,411,310,280,33.4,24.3,33,23,56,0,374,63.19242152,14.66848017,,Running,2024-06-04T12:55:56.000Z,2024-06-04T13:43:50.000Z,257.153,1000,7.063000202,62,190,198,Active,Manual,04/06/2024 13:46,374,8116.589844,193,3.91899991,34,339,63.19245212,14.66857882,3.888999939,36,59,402,671,Forerunner 955,3474075110,4024,17,28,0,0,Connect Api,0,0,0,0,en,006-D2449-00,186.2210797,,,,FFFFFF,2,2.0L,2
2107,04/06/2024 13:46,2719.53,0,4.9,46,193,53,412,340,270,39.3,25.8,33,24,57,0,374,63.1924009,14.6685142,,Running,2024-06-04T12:55:56.000Z,2024-06-04T13:43:50.000Z,257.153,1000,7.063000202,62,190,198,Active,Manual,04/06/2024 13:46,374.2000122,8118.490234,193,3.91899991,37,333,63.19243778,14.66859927,3.888999939,36,59,402,671,Forerunner 955,3474075110,4024,17,28,0,0,Connect Api,0,0,0,0,en,006-D2449-00,186.2236504,,,,FFFFFF,2,2.0L,2
2107,04/06/2024 13:46,2721.93,0,4.3,40,192,52,413,330,270,34.4,27.2,32,24,56,0,374,63.19238414,14.66854437,,Running,2024-06-04T12:55:56.000Z,2024-06-04T13:43:50.000Z,257.153,1000,7.063000202,62,190,198,Active,Manual,04/06/2024 13:46,374.3999939,8120.529785,193,2.882999897,38,254,63.19242286,14.66862199,3.888999939,36,59,402,671,Forerunner 955,3474075110,4024,17,28,0,0,Connect Api,0,0,0,0,en,006-D2449-00,186.2262211,,,,FFFFFF,2,2.0L,2
2107,04/06/2024 13:46,2724.08,0,3.4,33,193,52,414,350,270,37,27.2,31,24,55,0,374,63.19237031,14.66857438,,Running,2024-06-04T12:55:56.000Z,2024-06-04T13:43:50.000Z,257.153,1000,7.063000202,62,190,198,Active,Manual,04/06/2024 13:46,374.7999878,8121.890137,193,2.882999897,38,245,63.19241356,14.66864244,3.888999939,36,59,402,671,Forerunner 955,3474075110,4024,17,28,0,0,Connect Api,0,0,0,0,en,006-D2449-00,186.2313625,,,,FFFFFF,2,2.0L,2
2107,04/06/2024 13:46,2726.16,0,3.5,33,194,52,414,320,280,32.1,27.2,29,23,52,0,373,63.19235564,14.66859953,,Running,2024-06-04T12:55:56.000Z,2024-06-04T13:43:50.000Z,257.153,1000,7.063000202,62,190,198,Active,Manual,04/06/2024 13:46,375.2000122,8124.089844,193,2.426000118,37,303,63.19239722,14.66866759,3.888999939,36,59,402,671,Forerunner 955,3474075110,4024,17,28,0,0,Connect Api,0,0,0,0,en,006-D2449-00,186.2339332,,,,FFFFFF,2,2.0L,2
2107,04/06/2024 13:46,2728.22,0,3.9,33,194,52,416,310,260,30.8,24.1,28,23,51,0,372,63.19233871,14.66861218,,Running,2024-06-04T12:55:56.000Z,2024-06-04T13:43:50.000Z,257.153,1000,7.063000202,62,190,198,Active,Manual,04/06/2024 13:46,375.6000061,8126.299805,193,2.108999968,37,294,63.19237953,14.66868636,3.888999939,36,59,402,671,Forerunner 955,3474075110,4024,17,28,0,0,Connect Api,0,0,0,0,en,006-D2449-00,186.2365039,,,,FFFFFF,2,2.0L,2
2107,04/06/2024 13:46,2730.27,0,4.4,37,194,53,416,340,280,33.2,26.3,28,23,51,0,372,63.19232044,14.66861218,,Running,2024-06-04T12:55:56.000Z,2024-06-04T13:43:50.000Z,257.153,1000,7.063000202,62,190,198,Active,Manual,04/06/2024 13:46,375.7999878,8128.529785,194,2.108999968,36,377,63.19235874,14.6686991,3.888999939,36,59,402,671,Forerunner 955,3474075110,4024,17,28,0,0,Connect Api,0,0,0,0,en,006-D2449-00,186.2365039,,,,FFFFFF,2,2.0L,2
2107,04/06/2024 13:46,2731.9,0,4.7,40,194,51,418,310,270,28.6,26.3,28,23,51,0,372,63.19230636,14.66861218,,Running,2024-06-04T12:55:56.000Z,2024-06-04T13:43:50.000Z,257.153,1000,7.063000202,62,190,198,Active,Manual,04/06/2024 13:46,376,8131.600098,194,2.154999971,39,346,63.19233175,14.66870933,3.888999939,36,59,402,671,Forerunner 955,3474075110,4024,17,28,0,0,Connect Api,0,0,0,0,en,006-D2449-00,186.2365039,,,,FFFFFF,2,2.0L,2
2107,04/06/2024 13:46,2733.29,0,5,40,193,51,418,310,260,28.6,25.8,28,22,50,0,372,63.19229437,14.66860405,,Running,2024-06-04T12:55:56.000Z,2024-06-04T13:43:50.000Z,257.153,1000,7.063000202,62,190,198,Active,Manual,04/06/2024 13:46,376.3999939,8134.180176,194,2.174000025,57,359,63.19230845,14.66870681,3.888999939,36,59,402,671,Forerunner 955,3474075110,4024,17,28,0,0,Connect Api,0,0,0,0,en,006-D2449-00,186.2365039,,,,FFFFFF,2,2.0L,2
2107,04/06/2024 13:46,2734.94,0,5.1,40,194,52,419,330,250,32.4,22.4,27,21,48,0,372,63.1922797,14.66860405,,Running,2024-06-04T12:55:56.000Z,2024-06-04T13:43:50.000Z,257.153,1000,7.063000202,62,190,198,Active,Manual,04/06/2024 13:46,376.3999939,8136.620117,194,2.575000048,53,340,63.19228523,14.66869759,3.888999939,36,59,402,671,Forerunner 955,3474075110,4024,17,28,0,0,Connect Api,0,0,0,0,en,006-D2449-00,186.2365039,,,,FFFFFF,2,2.0L,2
2107,04/06/2024 13:46,2736.76,0,4.7,37,194,52,420,300,250,32,20.7,26,20,46,0,372,63.19226361,14.66860405,,Running,2024-06-04T12:55:56.000Z,2024-06-04T13:43:50.000Z,257.153,1000,7.063000202,62,190,198,Active,Manual,04/06/2024 13:46,376.7999878,8139.009766,193,2.575000048,53,392,63.19226637,14.66868594,3.888999939,36,59,402,671,Forerunner 955,3474075110,4024,17,28,0,0,Connect Api,0,0,0,0,en,006-D2449-00,186.2390746,,,,FFFFFF,2,2.0L,2
