sessionid,tt_s,distance_m,slope_pct,speed_kmph,power_w,heartrate_bpm,frequency_ppm,cycle,thrust_left_ms,thrust_right_ms,impulse_left_ns,impulse_right_ns,force_meanl_n,force_meanr_n,f_tot_mean_n,treadmill_force_n,altitude_m,latitude_deg,longitude_deg,usernote = None,Sport,ns1:Id,StartTime,ns1:TotalTimeSeconds,ns1:DistanceMeters,ns1:MaximumSpeed,ns1:Calories,ns1:Value,ns1:Value2,ns1:Intensity,ns1:TriggerMethod,ns1:Time,ns1:LatitudeDegrees,ns1:LongitudeDegrees,ns1:AltitudeMeters,ns1:DistanceMeters3,ns1:Value4,ns2:Speed,ns2:RunCadence,ns2:Watts,ns2:AvgSpeed,ns2:AvgRunCadence,ns2:MaxRunCadence,ns2:AvgWatts,ns2:MaxWatts,ns1:Name,ns1:UnitId,ns1:ProductID,ns1:VersionMajor,ns1:VersionMinor,ns1:BuildMajor,ns1:BuildMinor,ns1:Name5,ns1:VersionMajor6,ns1:VersionMinor7,ns1:BuildMajor8,ns1:BuildMinor9,ns1:LangID,ns1:PartNumber,Unnamed: 39,Unnamed: 40,Unnamed: 41,RowColor,Lap,Gear,Gear2
2167,14/06/2024 08:25,653.47,0,22.2,151,0,42,78,110,150,33,13.9,27,11,38,0,366,63.19124839,14.66013389,,Running,2024-06-14T06:47:00.000Z,2024-06-14T08:14:12.000Z,807.223,1000,7.138000011,60,121,179,Active,Manual,14/06/2024 08:25,63.1912235,14.66005015,364.3999939,17345.07031,157,6.829999924,41,702,1.238999963,12,65,110,719,Forerunner 955,3474075110,4024,17,28,0,0,Connect Api,0,0,0,0,en,006-D2449-00,,,,FFFFFF,1,4,4
2167,14/06/2024 08:25,659.88,0,23.2,154,0,42,79,110,150,33.8,13.9,30,10,40,0,366,63.1912877,14.66022743,,Running,2024-06-14T06:47:00.000Z,2024-06-14T08:14:12.000Z,807.223,1000,7.138000011,60,121,179,Active,Manual,14/06/2024 08:25,63.19126197,14.66013288,364.3999939,17350.73047,158,6.540999889,40,665,1.238999963,12,65,110,719,Forerunner 955,3474075110,4024,17,28,0,0,Connect Api,0,0,0,0,en,006-D2449-00,,,,FFFFFF,1,4,4
2167,14/06/2024 08:25,666.2,0,23.2,156,0,40,80,130,110,53.5,9.7,32,9,41,0,366,63.19132601,14.6603203,,Running,2024-06-14T06:47:00.000Z,2024-06-14T08:14:12.000Z,807.223,1000,7.138000011,60,121,179,Active,Manual,14/06/2024 08:25,63.19129969,14.66023573,364.3999939,17356.94922,159,6.308000088,40,586,1.238999963,12,65,110,719,Forerunner 955,3474075110,4024,17,28,0,0,Connect Api,0,0,0,0,en,006-D2449-00,,,,FFFFFF,1,4,4
2167,14/06/2024 08:25,673.06,0,23.2,156,0,40,80,130,130,53.5,13,32,10,42,0,366,63.1913706,14.66041502,,Running,2024-06-14T06:47:00.000Z,2024-06-14T08:14:12.000Z,807.223,1000,7.138000011,60,121,179,Active,Manual,14/06/2024 08:25,63.1913385,14.66032684,364.6000061,17363.66016,160,6.214000225,40,576,1.238999963,12,65,110,719,Forerunner 955,3474075110,4024,17,28,0,0,Connect Api,0,0,0,0,en,006-D2449-00,,,,FFFFFF,1,4,4
2167,14/06/2024 08:25,680.19,0,23.4,156,0,42,81,110,130,41,13,29,11,40,0,365,63.19140765,14.66053094,,Running,2024-06-14T06:47:00.000Z,2024-06-14T08:14:12.000Z,807.223,1000,7.138000011,60,121,179,Active,Manual,14/06/2024 08:25,63.19137429,14.66039943,364.6000061,17369.66992,160,6.214000225,40,562,1.238999963,12,65,110,719,Forerunner 955,3474075110,4024,17,28,0,0,Connect Api,0,0,0,0,en,006-D2449-00,,,,FFFFFF,1,4,4
2167,14/06/2024 08:25,685.79,0,22.1,137,0,42,82,110,130,41.4,13.5,24,13,37,0,365,63.19144327,14.66060981,,Running,2024-06-14T06:47:00.000Z,2024-06-14T08:14:12.000Z,807.223,1000,7.138000011,60,121,179,Active,Manual,14/06/2024 08:25,63.19141226,14.66048844,364.6000061,17375.48047,161,6.289000034,41,573,1.238999963,12,65,110,719,Forerunner 955,3474075110,4024,17,28,0,0,Connect Api,0,0,0,0,en,006-D2449-00,,,,FFFFFF,1,4,4
2167,14/06/2024 08:25,694.37,0,23.5,125,0,69,83,150,130,18.3,14.3,18,14,32,0,366,63.19151041,14.66069405,,Running,2024-06-14T06:47:00.000Z,2024-06-14T08:14:12.000Z,807.223,1000,7.138000011,60,121,179,Active,Manual,14/06/2024 08:25,63.19145643,14.66059682,365,17381.84961,161,6.289000034,41,578,1.238999963,12,65,110,719,Forerunner 955,3474075110,4024,17,28,0,0,Connect Api,0,0,0,0,en,006-D2449-00,,,,FFFFFF,1,4,4
2167,14/06/2024 08:25,700.75,0,22.2,100,0,41,84,120,130,13.5,16.8,14,13,27,0,365,63.1915514,14.66078323,,Running,2024-06-14T06:47:00.000Z,2024-06-14T08:14:12.000Z,807.223,1000,7.138000011,60,121,179,Active,Manual,14/06/2024 08:25,63.19149063,14.66067762,365,17388.55078,162,6.289000034,41,592,1.238999963,12,65,110,719,Forerunner 955,3474075110,4024,17,28,0,0,Connect Api,0,0,0,0,en,006-D2449-00,,,,FFFFFF,1,4,4
2167,14/06/2024 08:25,706.91,0,22.2,90,0,40,84,120,130,13.5,13.7,13,11,24,0,366,63.19158928,14.660873,,Running,2024-06-14T06:47:00.000Z,2024-06-14T08:14:12.000Z,807.223,1000,7.138000011,60,121,179,Active,Manual,14/06/2024 08:25,63.19152885,14.66077108,365.2000122,17394.58984,162,6.223999977,41,579,1.238999963,12,65,110,719,Forerunner 955,3474075110,4024,17,28,0,0,Connect Api,0,0,0,0,en,006-D2449-00,,,,FFFFFF,1,4,4
2167,14/06/2024 08:25,713.08,0,22.4,90,0,39,85,160,130,18.9,13.7,12,11,23,0,366,63.19163488,14.66094308,,Running,2024-06-14T06:47:00.000Z,2024-06-14T08:14:12.000Z,807.223,1000,7.138000011,60,121,179,Active,Manual,14/06/2024 08:25,63.19157252,14.6608746,365.2000122,17401.2793,162,6.073999882,41,564,1.238999963,12,65,110,719,Forerunner 955,3474075110,4024,17,28,0,0,Connect Api,0,0,0,0,en,006-D2449-00,,,,FFFFFF,1,4,4
2167,14/06/2024 08:25,719.13,0,22.4,90,0,41,86,170,120,20.5,12.5,13,11,24,0,366,63.19167528,14.66102396,,Running,2024-06-14T06:47:00.000Z,2024-06-14T08:14:12.000Z,807.223,1000,7.138000011,60,121,179,Active,Manual,14/06/2024 08:25,63.1916058,14.66094735,365.2000122,17408.03906,163,5.822000027,41,539,1.238999963,12,65,110,719,Forerunner 955,3474075110,4024,17,28,0,0,Connect Api,0,0,0,0,en,006-D2449-00,,,,FFFFFF,1,4,4
2167,14/06/2024 08:25,724.24,0,22.3,104,0,40,86,170,160,20.5,18.5,16,12,28,0,366,63.19171267,14.66108297,,Running,2024-06-14T06:47:00.000Z,2024-06-14T08:14:12.000Z,807.223,1000,7.138000011,60,121,179,Active,Manual,14/06/2024 08:25,63.19164779,14.66101415,365.2000122,17413.35938,163,5.737999916,41,521,1.238999963,12,65,110,719,Forerunner 955,3474075110,4024,17,28,0,0,Connect Api,0,0,0,0,en,006-D2449-00,,,,FFFFFF,1,4,4
2167,14/06/2024 08:25,730.05,0,21.4,104,0,40,87,150,160,16.6,18.5,22,12,34,0,367,63.19175608,14.66114759,,Running,2024-06-14T06:47:00.000Z,2024-06-14T08:14:12.000Z,807.223,1000,7.138000011,60,121,179,Active,Manual,14/06/2024 08:25,63.19169565,14.66107199,365.2000122,17418.75977,164,5.831999779,41,522,1.238999963,12,65,110,719,Forerunner 955,3474075110,4024,17,28,0,0,Connect Api,0,0,0,0,en,006-D2449-00,,,,FFFFFF,1,4,4
2167,14/06/2024 08:25,736.11,0,22.3,104,0,39,88,130,150,54.5,15.3,25,10,35,0,367,63.19180721,14.66118967,,Running,2024-06-14T06:47:00.000Z,2024-06-14T08:14:12.000Z,807.223,1000,7.138000011,60,121,179,Active,Manual,14/06/2024 08:25,63.19174502,14.66113485,365,17424.98047,165,6.363999844,40,597,1.238999963,12,65,110,719,Forerunner 955,3474075110,4024,17,28,0,0,Connect Api,0,0,0,0,en,006-D2449-00,,,,FFFFFF,1,4,4
2167,14/06/2024 08:25,742.37,0,22.3,104,0,39,88,130,150,54.5,15.3,20,8,28,0,367,63.19185935,14.66123636,,Running,2024-06-14T06:47:00.000Z,2024-06-14T08:14:12.000Z,807.223,1000,7.138000011,60,121,179,Active,Manual,14/06/2024 08:25,63.19178936,14.66119059,365,17431.18945,165,6.401000023,39,606,1.238999963,12,65,110,719,Forerunner 955,3474075110,4024,17,28,0,0,Connect Api,0,0,0,0,en,006-D2449-00,,,,FFFFFF,1,4,4
2167,14/06/2024 08:25,749.22,0,22.3,78,0,39,89,170,110,17.8,10,14,7,21,0,368,63.19190956,14.66131557,,Running,2024-06-14T06:47:00.000Z,2024-06-14T08:14:12.000Z,807.223,1000,7.138000011,60,121,179,Active,Manual,14/06/2024 08:25,63.19183747,14.66124147,365,17436.69922,165,6.401000023,39,604,1.238999963,12,65,110,719,Forerunner 955,3474075110,4024,17,28,0,0,Connect Api,0,0,0,0,en,006-D2449-00,,,,FFFFFF,1,4,4
2167,14/06/2024 08:25,755.26,0,23.4,75,0,36,90,160,110,17.2,8.3,12,7,19,0,368,63.19195331,14.66138665,,Running,2024-06-14T06:47:00.000Z,2024-06-14T08:14:12.000Z,807.223,1000,7.138000011,60,121,179,Active,Manual,14/06/2024 08:25,63.19189631,14.66130719,364.6000061,17443.03906,165,5.784999847,39,502,1.238999963,12,65,110,719,Forerunner 955,3474075110,4024,17,28,0,0,Connect Api,0,0,0,0,en,006-D2449-00,,,,FFFFFF,1,4,4
2167,14/06/2024 08:25,761.55,0,22,75,0,36,90,160,110,17.2,8.3,12,7,19,0,368,63.19200067,14.66145546,,Running,2024-06-14T06:47:00.000Z,2024-06-14T08:14:12.000Z,807.223,1000,7.138000011,60,121,179,Active,Manual,14/06/2024 08:25,63.19194627,14.66136108,365,17450.58008,165,5.710000038,39,498,1.238999963,12,65,110,719,Forerunner 955,3474075110,4024,17,28,0,0,Connect Api,0,0,0,0,en,006-D2449-00,,,,FFFFFF,1,4,4
2167,14/06/2024 08:25,769.51,0,23.6,75,0,38,91,170,110,22.3,9.3,12,7,19,0,368,63.19205909,14.66154716,,Running,2024-06-14T06:47:00.000Z,2024-06-14T08:14:12.000Z,807.223,1000,7.138000011,60,121,179,Active,Manual,14/06/2024 08:25,63.192001,14.66141724,365,17456.59961,166,5.710000038,39,496,1.238999963,12,65,110,719,Forerunner 955,3474075110,4024,17,28,0,0,Connect Api,0,0,0,0,en,006-D2449-00,,,,FFFFFF,1,4,4
2167,14/06/2024 08:25,775.22,0,23.6,79,0,38,92,170,120,22.3,9.4,12,8,20,0,369,63.19211022,14.66155814,,Running,2024-06-14T06:47:00.000Z,2024-06-14T08:14:12.000Z,807.223,1000,7.138000011,60,121,179,Active,Manual,14/06/2024 08:25,63.19205054,14.66147692,365,17463.53906,165,6.447999954,39,561,1.238999963,12,65,110,719,Forerunner 955,3474075110,4024,17,28,0,0,Connect Api,0,0,0,0,en,006-D2449-00,,,,FFFFFF,1,4,4
2167,14/06/2024 08:25,781.19,0,23.6,80,0,29,92,130,120,12.1,9.4,14,8,22,0,369,63.192158,14.66161245,,Running,2024-06-14T06:47:00.000Z,2024-06-14T08:14:12.000Z,807.223,1000,7.138000011,60,121,179,Active,Manual,14/06/2024 08:25,63.19209941,14.66153425,365.3999939,17469.83008,166,6.802000046,39,620,1.238999963,12,65,110,719,Forerunner 955,3474075110,4024,17,28,0,0,Connect Api,0,0,0,0,en,006-D2449-00,,,,FFFFFF,1,4,4
2167,14/06/2024 08:25,787.45,0,21.7,83,0,29,92,130,120,12.1,11.9,14,9,23,0,369,63.19220385,14.66168487,,Running,2024-06-14T06:47:00.000Z,2024-06-14T08:14:12.000Z,807.223,1000,7.138000011,60,121,179,Active,Manual,14/06/2024 08:25,63.19214928,14.66159225,365.2000122,17476.03906,166,6.540999889,39,601,1.238999963,12,65,110,719,Forerunner 955,3474075110,4024,17,28,0,0,Connect Api,0,0,0,0,en,006-D2449-00,,,,FFFFFF,1,4,4
2167,14/06/2024 08:25,793.46,0,21.7,83,0,0,93,0,120,0,10.8,13,9,22,0,369,63.19225045,14.66174564,,Running,2024-06-14T06:47:00.000Z,2024-06-14T08:14:12.000Z,807.223,1000,7.138000011,60,121,179,Active,Manual,14/06/2024 08:25,63.19219655,14.66166082,365.3999939,17482.81055,166,6.540999889,39,612,1.238999963,12,65,110,719,Forerunner 955,3474075110,4024,17,28,0,0,Connect Api,0,0,0,0,en,006-D2449-00,,,,FFFFFF,1,4,4
