time,force_left_n,force_right_n
1725607746.620,0.000,0.000
1725607746.630,0.000,0.000
1725607746.640,0.000,0.000
1725607746.650,0.000,0.000
1725607746.660,0.000,0.000
1725607746.670,0.000,0.000
1725607746.680,0.000,0.000
1725607746.690,0.000,0.000
1725607746.700,0.000,0.000
1725607746.710,0.000,0.000
1725607746.720,0.000,0.000
1725607746.730,0.000,0.000
1725607746.740,0.000,0.000
1725607746.750,0.000,0.000
1725607746.760,60.000,0.000
1725607746.770,131.500,0.000
1725607746.780,126.400,0.000
1725607746.790,107.200,0.000
1725607746.800,131.500,0.000
1725607746.810,150.100,0.000
1725607746.820,147.500,0.000
1725607746.830,158.100,0.000
1725607746.840,145.400,0.000
1725607746.850,127.200,0.000
1725607746.860,118.600,0.000
1725607746.870,102.200,0.000
1725607746.880,87.000,0.000
1725607746.890,75.500,0.000
1725607746.900,67.100,0.000
1725607746.910,55.700,0.000
1725607746.920,44.100,0.000
1725607746.930,29.600,0.000
1725607746.940,0.000,0.000
1725607746.950,0.000,0.000
1725607746.960,0.000,0.000
1725607746.970,0.000,0.000
1725607746.980,0.000,0.000
1725607746.990,0.000,0.000
1725607747.000,0.000,0.000
1725607747.010,0.000,0.000
1725607747.020,0.000,0.000
1725607747.030,0.000,0.000
1725607747.040,0.000,0.000
1725607747.050,0.000,0.000
1725607747.060,0.000,0.000
1725607747.070,0.000,0.000
1725607747.080,0.000,0.000
1725607747.090,0.000,0.000
1725607747.100,0.000,0.000
1725607747.110,0.000,0.000
1725607747.120,0.000,0.000
1725607747.130,0.000,0.000
1725607747.140,0.000,0.000
1725607747.150,0.000,0.000
1725607747.160,0.000,0.000
1725607747.170,0.000,0.000
1725607747.180,0.000,0.000
1725607747.190,0.000,0.000
1725607747.200,0.000,0.000
1725607747.210,0.000,0.000
1725607747.220,0.000,0.000
1725607747.230,0.000,0.000
1725607747.240,0.000,0.000
1725607747.250,0.000,142.100
1725607747.260,0.000,150.300
1725607747.270,0.000,130.200
1725607747.280,0.000,148.800
1725607747.290,0.000,175.500
1725607747.300,0.000,191.300
1725607747.310,0.000,202.600
1725607747.320,0.000,197.500
1725607747.330,0.000,176.400
1725607747.340,0.000,152.800
1725607747.350,0.000,127.100
1725607747.360,0.000,104.800
1725607747.370,0.000,88.100
1725607747.380,0.000,70.400
1725607747.390,0.000,56.100
1725607747.400,0.000,44.500
1725607747.410,0.000,34.000
1725607747.420,0.000,24.300
1725607747.430,0.000,0.000
1725607747.440,0.000,0.000
1725607747.450,0.000,0.000
1725607747.460,0.000,0.000
1725607747.470,0.000,0.000
1725607747.480,0.000,0.000
1725607747.490,0.000,0.000
1725607747.500,0.000,0.000
1725607747.510,0.000,0.000
1725607747.520,0.000,0.000
1725607747.530,0.000,0.000
1725607747.540,0.000,0.000
1725607747.550,0.000,0.000
1725607747.560,0.000,0.000
1725607747.570,0.000,0.000
1725607747.580,0.000,0.000
1725607747.590,0.000,0.000
1725607747.600,0.000,0.000
1725607747.610,0.000,0.000
1725607747.620,39.900,0.000
1725607747.630,98.100,0.000
1725607747.640,97.000,0.000
1725607747.650,87.700,0.000
1725607747.660,114.600,0.000
1725607747.670,135.900,0.000
1725607747.680,140.800,0.000
1725607747.690,148.700,0.000
1725607747.700,139.700,0.000
1725607747.710,120.100,0.000
1725607747.720,107.100,0.000
1725607747.730,92.000,0.000
1725607747.740,77.400,0.000
1725607747.750,75.600,0.000
1725607747.760,69.300,0.000
1725607747.770,56.000,0.000
1725607747.780,44.800,0.000
1725607747.790,33.800,0.000
1725607747.800,27.500,0.000
1725607747.810,0.000,0.000
1725607747.820,0.000,0.000
1725607747.830,0.000,0.000
1725607747.840,0.000,0.000
1725607747.850,0.000,0.000
1725607747.860,0.000,0.000
1725607747.870,0.000,0.000
1725607747.880,0.000,0.000
1725607747.890,0.000,0.000
1725607747.900,0.000,0.000
1725607747.910,0.000,0.000
1725607747.920,0.000,0.000
1725607747.930,0.000,0.000
1725607747.940,0.000,0.000
1725607747.950,0.000,0.000
1725607747.960,0.000,0.000
1725607747.970,0.000,0.000
1725607747.980,0.000,0.000
1725607747.990,0.000,0.000
1725607748.000,0.000,0.000
1725607748.010,0.000,0.000
1725607748.020,0.000,0.000
1725607748.030,0.000,0.000
1725607748.040,0.000,0.000
1725607748.050,0.000,0.000
1725607748.060,0.000,0.000
1725607748.070,0.000,0.000
1725607748.080,0.000,0.000
1725607748.090,0.000,0.000
1725607748.100,0.000,0.000
1725607748.110,0.000,0.000
1725607748.120,0.000,61.200
1725607748.130,0.000,137.800
1725607748.140,0.000,134.700
1725607748.150,0.000,122.600
1725607748.160,0.000,143.100
1725607748.170,0.000,169.400
1725607748.180,0.000,182.600
1725607748.190,0.000,190.500
1725607748.200,0.000,178.100
1725607748.210,0.000,155.900
1725607748.220,0.000,136.100
1725607748.230,0.000,110.500
1725607748.240,0.000,94.900
1725607748.250,0.000,83.400
1725607748.260,0.000,68.500
1725607748.270,0.000,58.600
1725607748.280,0.000,47.300
1725607748.290,0.000,34.300
1725607748.300,0.000,28.200
1725607748.310,0.000,0.000
1725607748.320,0.000,0.000
1725607748.330,0.000,0.000
1725607748.340,0.000,0.000
1725607748.350,0.000,0.000
1725607748.360,0.000,0.000
1725607748.370,0.000,0.000
1725607748.380,0.000,0.000
1725607748.390,0.000,0.000
1725607748.400,0.000,0.000
1725607748.410,0.000,0.000
1725607748.420,0.000,0.000
1725607748.430,0.000,0.000
1725607748.440,0.000,0.000
1725607748.450,0.000,0.000
1725607748.460,0.000,0.000
1725607748.470,0.000,0.000
1725607748.480,0.000,0.000
1725607748.490,0.000,0.000
1725607748.500,0.000,0.000
1725607748.510,55.900,0.000
1725607748.520,97.100,0.000
1725607748.530,89.100,0.000
1725607748.540,78.800,0.000
1725607748.550,102.400,0.000
1725607748.560,113.700,0.000
1725607748.570,121.400,0.000
1725607748.580,130.600,0.000
1725607748.590,112.400,0.000
1725607748.600,101.200,0.000
1725607748.610,93.400,0.000
1725607748.620,70.100,0.000
1725607748.630,69.400,0.000
1725607748.640,71.200,0.000
1725607748.650,63.100,0.000
1725607748.660,50.300,0.000
1725607748.670,26.000,0.000
1725607748.680,0.000,0.000
1725607748.690,0.000,0.000
1725607748.700,0.000,0.000
1725607748.710,0.000,0.000
1725607748.720,0.000,0.000
1725607748.730,0.000,0.000
1725607748.740,0.000,0.000
1725607748.750,0.000,0.000
1725607748.760,0.000,0.000
1725607748.770,0.000,0.000
1725607748.780,0.000,0.000
1725607748.790,0.000,0.000
1725607748.800,0.000,0.000
1725607748.810,0.000,0.000
1725607748.820,0.000,0.000
1725607748.830,0.000,0.000
1725607748.840,0.000,0.000
1725607748.850,0.000,0.000
1725607748.860,0.000,0.000
1725607748.870,0.000,0.000
1725607748.880,0.000,0.000
1725607748.890,0.000,0.000
1725607748.900,0.000,0.000
1725607748.910,0.000,0.000
1725607748.920,0.000,0.000
1725607748.930,0.000,0.000
1725607748.940,0.000,0.000
1725607748.950,0.000,0.000
1725607748.960,0.000,0.000
1725607748.970,0.000,0.000
1725607748.980,0.000,0.000
1725607748.990,0.000,50.800
1725607749.000,0.000,175.200
1725607749.010,0.000,156.900
1725607749.020,0.000,146.000
1725607749.030,0.000,177.500
1725607749.040,0.000,219.100
1725607749.050,0.000,230.800
1725607749.060,0.000,245.200
1725607749.070,0.000,230.400
1725607749.080,0.000,205.800
1725607749.090,0.000,184.400
1725607749.100,0.000,155.600
1725607749.110,0.000,131.300
1725607749.120,0.000,112.500
1725607749.130,0.000,93.200
1725607749.140,0.000,77.600
1725607749.150,0.000,65.100
1725607749.160,0.000,49.200
1725607749.170,0.000,40.400
1725607749.180,0.000,25.200
1725607749.190,0.000,0.000
1725607749.200,0.000,0.000
1725607749.210,0.000,0.000
1725607749.220,0.000,0.000
1725607749.230,0.000,0.000
1725607749.240,0.000,0.000
1725607749.250,0.000,0.000
1725607749.260,0.000,0.000
1725607749.270,0.000,0.000
1725607749.280,0.000,0.000
1725607749.290,0.000,0.000
1725607749.300,0.000,0.000
1725607749.310,0.000,0.000
1725607749.320,0.000,0.000
1725607749.330,0.000,0.000
1725607749.340,0.000,0.000
1725607749.350,0.000,0.000
1725607749.360,0.000,0.000
1725607749.370,0.000,0.000
1725607749.380,0.000,0.000
1725607749.390,100.700,0.000
1725607749.400,134.500,0.000
1725607749.410,121.300,0.000
1725607749.420,149.200,0.000
1725607749.430,174.100,0.000
1725607749.440,163.000,0.000
1725607749.450,163.400,0.000
1725607749.460,152.000,0.000
1725607749.470,122.800,0.000
1725607749.480,112.100,0.000
1725607749.490,102.200,0.000
1725607749.500,89.700,0.000
1725607749.510,81.100,0.000
1725607749.520,72.700,0.000
1725607749.530,66.400,0.000
1725607749.540,58.400,0.000
1725607749.550,48.400,0.000
1725607749.560,36.300,0.000
1725607749.570,29.100,0.000
1725607749.580,0.000,0.000
1725607749.590,0.000,0.000
1725607749.600,0.000,0.000
1725607749.610,0.000,0.000
1725607749.620,0.000,0.000
1725607749.630,0.000,0.000
1725607749.640,0.000,0.000
1725607749.650,0.000,0.000
1725607749.660,0.000,0.000
1725607749.670,0.000,0.000
1725607749.680,0.000,0.000
1725607749.690,0.000,0.000
1725607749.700,0.000,0.000
1725607749.710,0.000,0.000
1725607749.720,0.000,0.000
1725607749.730,0.000,0.000
1725607749.740,0.000,0.000
1725607749.750,0.000,0.000
1725607749.760,0.000,0.000
1725607749.770,0.000,0.000
1725607749.780,0.000,0.000
1725607749.790,0.000,0.000
1725607749.800,0.000,0.000
1725607749.810,0.000,0.000
1725607749.820,0.000,0.000
1725607749.830,0.000,0.000
1725607749.840,0.000,0.000
1725607749.850,0.000,0.000
1725607749.860,0.000,73.100
1725607749.870,0.000,131.700
1725607749.880,0.000,104.600
1725607749.890,0.000,110.100
1725607749.900,0.000,142.900
1725607749.910,0.000,167.200
1725607749.920,0.000,179.300
1725607749.930,0.000,191.800
1725607749.940,0.000,174.700
1725607749.950,0.000,172.400
1725607749.960,0.000,148.300
1725607749.970,0.000,121.300
1725607749.980,0.000,110.700
1725607749.990,0.000,88.900
1725607750.000,0.000,75.700
1725607750.010,0.000,66.100
1725607750.020,0.000,52.600
1725607750.030,0.000,39.800
1725607750.040,0.000,30.600
1725607750.050,0.000,0.000
1725607750.060,0.000,0.000
1725607750.070,0.000,0.000
1725607750.080,0.000,0.000
1725607750.090,0.000,0.000
1725607750.100,0.000,0.000
1725607750.110,0.000,0.000
1725607750.120,0.000,0.000
1725607750.130,0.000,0.000
1725607750.140,0.000,0.000
1725607750.150,0.000,0.000
1725607750.160,0.000,0.000
1725607750.170,0.000,0.000
1725607750.180,0.000,0.000
1725607750.190,0.000,0.000
1725607750.200,0.000,0.000
1725607750.210,0.000,0.000
1725607750.220,0.000,0.000
1725607750.230,0.000,0.000
1725607750.240,0.000,0.000
1725607750.250,69.600,0.000
1725607750.260,128.600,0.000
1725607750.270,120.500,0.000
1725607750.280,111.000,0.000
1725607750.290,151.600,0.000
1725607750.300,169.600,0.000
1725607750.310,178.400,0.000
1725607750.320,194.500,0.000
1725607750.330,175.000,0.000
1725607750.340,158.700,0.000
1725607750.350,142.300,0.000
1725607750.360,123.500,0.000
1725607750.370,103.700,0.000
1725607750.380,94.800,0.000
1725607750.390,85.500,0.000
1725607750.400,69.200,0.000
1725607750.410,55.800,0.000
1725607750.420,43.500,0.000
1725607750.430,33.000,0.000
1725607750.440,20.100,0.000
1725607750.450,0.000,0.000
1725607750.460,0.000,0.000
1725607750.470,0.000,0.000
1725607750.480,0.000,0.000
1725607750.490,0.000,0.000
1725607750.500,0.000,0.000
1725607750.510,0.000,0.000
1725607750.520,0.000,0.000
1725607750.530,0.000,0.000
1725607750.540,0.000,0.000
1725607750.550,0.000,0.000
1725607750.560,0.000,0.000
1725607750.570,0.000,0.000
1725607750.580,0.000,0.000
1725607750.590,0.000,0.000
1725607750.600,0.000,0.000
1725607750.610,0.000,0.000
1725607750.620,0.000,0.000
1725607750.630,0.000,0.000
1725607750.640,0.000,0.000
1725607750.650,0.000,0.000
1725607750.660,0.000,0.000
1725607750.670,0.000,0.000
1725607750.680,0.000,0.000
1725607750.690,0.000,0.000
1725607750.700,0.000,0.000
1725607750.710,0.000,0.000
1725607750.720,0.000,112.700
1725607750.730,0.000,127.000
1725607750.740,0.000,116.500
1725607750.750,0.000,137.600
1725607750.760,0.000,176.100
1725607750.770,0.000,190.000
1725607750.780,0.000,223.500
1725607750.790,0.000,219.800
1725607750.800,0.000,210.700
1725607750.810,0.000,201.400
1725607750.820,0.000,166.200
1725607750.830,0.000,146.100
1725607750.840,0.000,126.600
1725607750.850,0.000,103.200
1725607750.860,0.000,87.500
1725607750.870,0.000,74.300
1725607750.880,0.000,58.600
1725607750.890,0.000,47.300
1725607750.900,0.000,38.900
1725607750.910,0.000,27.200
1725607750.920,0.000,20.900
1725607750.930,0.000,0.000
1725607750.940,0.000,0.000
1725607750.950,0.000,0.000
1725607750.960,0.000,0.000
1725607750.970,0.000,0.000
1725607750.980,0.000,0.000
1725607750.990,0.000,0.000
1725607751.000,0.000,0.000
1725607751.010,0.000,0.000
1725607751.020,0.000,0.000
1725607751.030,0.000,0.000
1725607751.040,0.000,0.000
1725607751.050,0.000,0.000
1725607751.060,0.000,0.000
1725607751.070,0.000,0.000
1725607751.080,0.000,0.000
1725607751.090,0.000,0.000
1725607751.100,0.000,0.000
1725607751.110,60.900,0.000
1725607751.120,102.400,0.000
1725607751.130,82.600,0.000
1725607751.140,76.900,0.000
1725607751.150,114.100,0.000
1725607751.160,127.500,0.000
1725607751.170,131.000,0.000
1725607751.180,151.900,0.000
1725607751.190,145.900,0.000
1725607751.200,122.300,0.000
1725607751.210,126.300,0.000
1725607751.220,98.500,0.000
1725607751.230,83.300,0.000
1725607751.240,86.000,0.000
1725607751.250,71.800,0.000
1725607751.260,61.600,0.000
1725607751.270,54.900,0.000
1725607751.280,43.200,0.000
1725607751.290,31.800,0.000
1725607751.300,25.500,0.000
1725607751.310,0.000,0.000
1725607751.320,0.000,0.000
1725607751.330,0.000,0.000
1725607751.340,0.000,0.000
1725607751.350,0.000,0.000
1725607751.360,0.000,0.000
1725607751.370,0.000,0.000
1725607751.380,0.000,0.000
1725607751.390,0.000,0.000
1725607751.400,0.000,0.000
1725607751.410,0.000,0.000
1725607751.420,0.000,0.000
1725607751.430,0.000,0.000
1725607751.440,0.000,0.000
1725607751.450,0.000,0.000
1725607751.460,0.000,0.000
1725607751.470,0.000,0.000
1725607751.480,0.000,0.000
1725607751.490,0.000,0.000
1725607751.500,0.000,0.000
1725607751.510,0.000,0.000
1725607751.520,0.000,0.000
1725607751.530,0.000,0.000
1725607751.540,0.000,0.000
1725607751.550,0.000,0.000
1725607751.560,0.000,0.000
1725607751.570,0.000,0.000
1725607751.580,0.000,0.000
1725607751.590,0.000,0.000
1725607751.600,0.000,0.000
1725607751.610,0.000,64.300
1725607751.620,0.000,134.900
1725607751.630,0.000,129.200
1725607751.640,0.000,113.800
1725607751.650,0.000,132.200
1725607751.660,0.000,156.900
1725607751.670,0.000,171.700
1725607751.680,0.000,183.000
1725607751.690,0.000,172.900
1725607751.700,0.000,159.700
1725607751.710,0.000,141.700
1725607751.720,0.000,116.100
1725607751.730,0.000,103.200
1725607751.740,0.000,90.700
1725607751.750,0.000,76.700
1725607751.760,0.000,65.700
1725607751.770,0.000,53.500
1725607751.780,0.000,42.100
1725607751.790,0.000,33.000
1725607751.800,0.000,0.000
1725607751.810,0.000,0.000
1725607751.820,0.000,0.000
1725607751.830,0.000,0.000
1725607751.840,0.000,0.000
1725607751.850,0.000,0.000
1725607751.860,0.000,0.000
1725607751.870,0.000,0.000
1725607751.880,0.000,0.000
1725607751.890,0.000,0.000
1725607751.900,0.000,0.000
1725607751.910,0.000,0.000
1725607751.920,0.000,0.000
1725607751.930,0.000,0.000
1725607751.940,0.000,0.000
1725607751.950,0.000,0.000
1725607751.960,0.000,0.000
1725607751.970,0.000,0.000
1725607751.980,0.000,0.000
1725607751.990,0.000,0.000
1725607752.000,0.000,0.000
1725607752.010,130.500,0.000
1725607752.020,113.700,0.000
1725607752.030,84.500,0.000
1725607752.040,130.500,0.000
1725607752.050,138.900,0.000
1725607752.060,135.300,0.000
1725607752.070,166.900,0.000
1725607752.080,145.700,0.000
1725607752.090,127.700,0.000
1725607752.100,126.100,0.000
1725607752.110,107.300,0.000
1725607752.120,97.700,0.000
1725607752.130,89.300,0.000
1725607752.140,83.600,0.000
1725607752.150,66.400,0.000
1725607752.160,54.400,0.000
1725607752.170,46.000,0.000
1725607752.180,31.200,0.000
1725607752.190,0.000,0.000
1725607752.200,0.000,0.000
1725607752.210,0.000,0.000
1725607752.220,0.000,0.000
1725607752.230,0.000,0.000
1725607752.240,0.000,0.000
1725607752.250,0.000,0.000
1725607752.260,0.000,0.000
1725607752.270,0.000,0.000
1725607752.280,0.000,0.000
1725607752.290,0.000,0.000
1725607752.300,0.000,0.000
1725607752.310,0.000,0.000
1725607752.320,0.000,0.000
1725607752.330,0.000,0.000
1725607752.340,0.000,0.000
1725607752.350,0.000,0.000
1725607752.360,0.000,0.000
1725607752.370,0.000,0.000
1725607752.380,0.000,0.000
1725607752.390,0.000,0.000
1725607752.400,0.000,0.000
1725607752.410,0.000,0.000
1725607752.420,0.000,0.000
1725607752.430,0.000,0.000
1725607752.440,0.000,0.000
1725607752.450,0.000,0.000
1725607752.460,0.000,0.000
1725607752.470,0.000,0.000
1725607752.480,0.000,0.000
1725607752.490,0.000,31.600
1725607752.500,0.000,111.400
1725607752.510,0.000,134.200
1725607752.520,0.000,108.700
1725607752.530,0.000,108.900
1725607752.540,0.000,141.500
1725607752.550,0.000,156.300
1725607752.560,0.000,167.900
1725607752.570,0.000,177.600
1725607752.580,0.000,169.600
1725607752.590,0.000,169.700
1725607752.600,0.000,148.400
1725607752.610,0.000,132.100
1725607752.620,0.000,120.200
1725607752.630,0.000,100.200
1725607752.640,0.000,86.700
1725607752.650,0.000,61.300
1725607752.660,0.000,35.300
1725607752.670,0.000,72.900
1725607752.680,0.000,52.300
1725607752.690,0.000,30.000
1725607752.700,0.000,20.400
1725607752.710,0.000,0.000
1725607752.720,0.000,0.000
1725607752.730,0.000,0.000
1725607752.740,0.000,0.000
1725607752.750,0.000,0.000
1725607752.760,0.000,0.000
1725607752.770,0.000,0.000
1725607752.780,0.000,0.000
1725607752.790,0.000,0.000
1725607752.800,0.000,0.000
1725607752.810,0.000,0.000
1725607752.820,0.000,0.000
1725607752.830,0.000,0.000
1725607752.840,0.000,0.000
1725607752.850,0.000,0.000
1725607752.860,0.000,0.000
1725607752.870,0.000,0.000
1725607752.880,0.000,0.000
1725607752.890,88.900,0.000
1725607752.900,109.700,0.000
1725607752.910,82.100,0.000
1725607752.920,92.900,0.000
1725607752.930,135.700,0.000
1725607752.940,133.700,0.000
1725607752.950,139.300,0.000
1725607752.960,145.700,0.000
1725607752.970,126.500,0.000
1725607752.980,111.300,0.000
1725607752.990,101.300,0.000
1725607753.000,83.300,0.000
1725607753.010,76.500,0.000
1725607753.020,71.300,0.000
1725607753.030,58.900,0.000
1725607753.040,59.700,0.000
1725607753.050,48.900,0.000
1725607753.060,38.500,0.000
1725607753.070,34.100,0.000
1725607753.080,24.100,0.000
1725607753.090,0.000,0.000
1725607753.100,0.000,0.000
1725607753.110,0.000,0.000
1725607753.120,0.000,0.000
1725607753.130,0.000,0.000
1725607753.140,0.000,0.000
1725607753.150,0.000,0.000
1725607753.160,0.000,0.000
1725607753.170,0.000,0.000
1725607753.180,0.000,0.000
1725607753.190,0.000,0.000
1725607753.200,0.000,0.000
1725607753.210,0.000,0.000
1725607753.220,0.000,0.000
1725607753.230,0.000,0.000
1725607753.240,0.000,0.000
1725607753.250,0.000,0.000
1725607753.260,0.000,0.000
1725607753.270,0.000,0.000
1725607753.280,0.000,0.000
1725607753.290,0.000,0.000
1725607753.300,0.000,0.000
1725607753.310,0.000,0.000
1725607753.320,0.000,0.000
1725607753.330,0.000,0.000
1725607753.340,0.000,0.000
1725607753.350,0.000,0.000
1725607753.360,0.000,0.000
1725607753.370,0.000,0.000
1725607753.380,0.000,0.000
1725607753.390,0.000,0.000
1725607753.400,0.000,0.000
1725607753.410,0.000,163.900
1725607753.420,0.000,134.000
1725607753.430,0.000,137.600
1725607753.440,0.000,146.800
1725607753.450,0.000,175.900
1725607753.460,0.000,187.600
1725607753.470,0.000,202.700
1725607753.480,0.000,195.100
1725607753.490,0.000,168.900
1725607753.500,0.000,157.400
1725607753.510,0.000,130.300
1725607753.520,0.000,113.200
1725607753.530,0.000,102.400
1725607753.540,0.000,84.600
1725607753.550,0.000,74.900
1725607753.560,0.000,68.300
1725607753.570,0.000,49.400
1725607753.580,0.000,44.700
1725607753.590,0.000,35.900
1725607753.600,0.000,21.200
1725607753.610,0.000,0.000
1725607753.620,0.000,0.000
1725607753.630,0.000,0.000
1725607753.640,0.000,0.000
1725607753.650,0.000,0.000
1725607753.660,0.000,0.000
1725607753.670,0.000,0.000
1725607753.680,0.000,0.000
1725607753.690,0.000,0.000
1725607753.700,0.000,0.000
1725607753.710,0.000,0.000
1725607753.720,0.000,0.000
1725607753.730,0.000,0.000
1725607753.740,0.000,0.000
1725607753.750,0.000,0.000
1725607753.760,0.000,0.000
1725607753.770,0.000,0.000
1725607753.780,0.000,0.000
1725607753.790,0.000,0.000
1725607753.800,0.000,0.000
1725607753.810,135.000,0.000
1725607753.820,119.800,0.000
1725607753.830,111.900,0.000
1725607753.840,163.800,0.000
1725607753.850,174.200,0.000
1725607753.860,164.900,0.000
1725607753.870,187.100,0.000
1725607753.880,145.600,0.000
1725607753.890,122.700,0.000
1725607753.900,111.500,0.000
1725607753.910,94.400,0.000
1725607753.920,87.300,0.000
1725607753.930,75.000,0.000
1725607753.940,71.100,0.000
1725607753.950,56.500,0.000
1725607753.960,51.600,0.000
1725607753.970,39.700,0.000
1725607753.980,28.900,0.000
1725607753.990,22.600,0.000
1725607754.000,0.000,0.000
1725607754.010,0.000,0.000
1725607754.020,0.000,0.000
1725607754.030,0.000,0.000
1725607754.040,0.000,0.000
1725607754.050,0.000,0.000
1725607754.060,0.000,0.000
1725607754.070,0.000,0.000
1725607754.080,0.000,0.000
1725607754.090,0.000,0.000
1725607754.100,0.000,0.000
1725607754.110,0.000,0.000
1725607754.120,0.000,0.000
1725607754.130,0.000,0.000
1725607754.140,0.000,0.000
1725607754.150,0.000,0.000
1725607754.160,0.000,0.000
1725607754.170,0.000,0.000
1725607754.180,0.000,0.000
1725607754.190,0.000,0.000
1725607754.200,0.000,0.000
1725607754.210,0.000,0.000
1725607754.220,0.000,0.000
1725607754.230,0.000,0.000
1725607754.240,0.000,0.000
1725607754.250,0.000,0.000
1725607754.260,0.000,0.000
1725607754.270,0.000,0.000
1725607754.280,0.000,0.000
1725607754.290,0.000,0.000
1725607754.300,0.000,0.000
1725607754.310,0.000,92.600
1725607754.320,0.000,164.700
1725607754.330,0.000,145.800
1725607754.340,0.000,140.300
1725607754.350,0.000,180.500
1725607754.360,0.000,196.200
1725607754.370,0.000,195.700
1725607754.380,0.000,203.900
1725607754.390,0.000,179.500
1725607754.400,0.000,162.400
1725607754.410,0.000,140.800
1725607754.420,0.000,119.300
1725607754.430,0.000,103.300
1725607754.440,0.000,83.800
1725607754.450,0.000,68.800
1725607754.460,0.000,58.500
1725607754.470,0.000,29.000
1725607754.480,0.000,0.000
1725607754.490,0.000,30.400
1725607754.500,0.000,30.500
1725607754.510,0.000,0.000
1725607754.520,0.000,0.000
1725607754.530,0.000,0.000
1725607754.540,0.000,0.000
1725607754.550,0.000,0.000
1725607754.560,0.000,0.000
1725607754.570,0.000,0.000
1725607754.580,0.000,0.000
1725607754.590,0.000,0.000
1725607754.600,0.000,0.000
1725607754.610,0.000,0.000
1725607754.620,0.000,0.000
1725607754.630,0.000,0.000
1725607754.640,0.000,0.000
1725607754.650,0.000,0.000
1725607754.660,0.000,0.000
1725607754.670,0.000,0.000
1725607754.680,0.000,0.000
1725607754.690,0.000,0.000
1725607754.700,104.900,0.000
1725607754.710,130.700,0.000
1725607754.720,98.300,0.000
1725607754.730,112.200,0.000
1725607754.740,156.500,0.000
1725607754.750,147.900,0.000
1725607754.760,145.800,0.000
1725607754.770,151.300,0.000
1725607754.780,115.600,0.000
1725607754.790,102.600,0.000
1725607754.800,93.600,0.000
1725607754.810,80.400,0.000
1725607754.820,71.900,0.000
1725607754.830,72.200,0.000
1725607754.840,59.300,0.000
1725607754.850,54.300,0.000
1725607754.860,49.000,0.000
1725607754.870,36.300,0.000
1725607754.880,26.100,0.000
1725607754.890,0.000,0.000
1725607754.900,0.000,0.000
1725607754.910,0.000,0.000
1725607754.920,0.000,0.000
1725607754.930,0.000,0.000
1725607754.940,0.000,0.000
1725607754.950,0.000,0.000
1725607754.960,0.000,0.000
1725607754.970,0.000,0.000
1725607754.980,0.000,0.000
1725607754.990,0.000,0.000
1725607755.000,0.000,0.000
1725607755.010,0.000,0.000
1725607755.020,0.000,0.000
1725607755.030,0.000,0.000
1725607755.040,0.000,0.000
1725607755.050,0.000,0.000
1725607755.060,0.000,0.000
1725607755.070,0.000,0.000
1725607755.080,0.000,0.000
1725607755.090,0.000,0.000
1725607755.100,0.000,0.000
1725607755.110,0.000,0.000
1725607755.120,0.000,0.000
1725607755.130,0.000,0.000
1725607755.140,0.000,0.000
1725607755.150,0.000,0.000
1725607755.160,0.000,0.000
1725607755.170,0.000,0.000
1725607755.180,0.000,0.000
1725607755.190,0.000,0.000
1725607755.200,0.000,0.000
1725607755.210,0.000,60.700
1725607755.220,0.000,145.800
1725607755.230,0.000,153.300
1725607755.240,0.000,141.100
1725607755.250,0.000,158.700
1725607755.260,0.000,170.300
1725607755.270,0.000,174.200
1725607755.280,0.000,170.100
1725607755.290,0.000,149.600
1725607755.300,0.000,128.600
1725607755.310,0.000,107.900
1725607755.320,0.000,89.500
1725607755.330,0.000,79.800
1725607755.340,0.000,65.500
1725607755.350,0.000,51.300
1725607755.360,0.000,41.000
1725607755.370,0.000,20.100
1725607755.380,0.000,0.000
1725607755.390,0.000,0.000
1725607755.400,0.000,0.000
1725607755.410,0.000,0.000
1725607755.420,0.000,0.000
1725607755.430,0.000,0.000
1725607755.440,0.000,0.000
1725607755.450,0.000,0.000
1725607755.460,0.000,0.000
1725607755.470,0.000,0.000
1725607755.480,0.000,0.000
1725607755.490,0.000,0.000
1725607755.500,0.000,0.000
1725607755.510,0.000,0.000
1725607755.520,0.000,0.000
1725607755.530,0.000,0.000
1725607755.540,0.000,0.000
1725607755.550,0.000,0.000
1725607755.560,0.000,0.000
1725607755.570,0.000,0.000
1725607755.580,0.000,0.000
1725607755.590,0.000,0.000
1725607755.600,94.800,0.000
1725607755.610,123.700,0.000
1725607755.620,101.000,0.000
1725607755.630,98.900,0.000
1725607755.640,131.500,0.000
1725607755.650,127.300,0.000
1725607755.660,136.300,0.000
1725607755.670,133.700,0.000
1725607755.680,110.500,0.000
1725607755.690,102.700,0.000
1725607755.700,89.700,0.000
1725607755.710,76.600,0.000
1725607755.720,62.600,0.000
1725607755.730,59.700,0.000
1725607755.740,52.300,0.000
1725607755.750,44.700,0.000
1725607755.760,33.700,0.000
1725607755.770,21.200,0.000
1725607755.780,0.000,0.000
1725607755.790,0.000,0.000
1725607755.800,0.000,0.000
1725607755.810,0.000,0.000
1725607755.820,0.000,0.000
1725607755.830,0.000,0.000
1725607755.840,0.000,0.000
1725607755.850,0.000,0.000
1725607755.860,0.000,0.000
1725607755.870,0.000,0.000
1725607755.880,0.000,0.000
1725607755.890,0.000,0.000
1725607755.900,0.000,0.000
1725607755.910,0.000,0.000
1725607755.920,0.000,0.000
1725607755.930,0.000,0.000
