sessionid,tt_s,distance_m,slope_pct,speed_kmph,power_w,heartrate_bpm,frequency_ppm,cycle,thrust_left_ms,thrust_right_ms,impulse_left_ns,impulse_right_ns,force_meanl_n,force_meanr_n,f_tot_mean_n,treadmill_force_n,altitude_m,latitude_deg,longitude_deg,usernote = None,Sport,ns1:Id,StartTime,ns1:TotalTimeSeconds,ns1:DistanceMeters,ns1:MaximumSpeed,ns1:Calories,ns1:Value,ns1:Value2,ns1:Intensity,ns1:TriggerMethod,ns1:Time,ns1:LatitudeDegrees,ns1:LongitudeDegrees,ns1:AltitudeMeters,ns1:DistanceMeters3,ns1:Value4,ns2:Speed,ns2:RunCadence,ns2:Watts,ns2:AvgSpeed,ns2:AvgRunCadence,ns2:MaxRunCadence,ns2:AvgWatts,ns2:MaxWatts,ns1:Name,ns1:UnitId,ns1:ProductID,ns1:VersionMajor,ns1:VersionMinor,ns1:BuildMajor,ns1:BuildMinor,ns1:Name5,ns1:VersionMajor6,ns1:VersionMinor7,ns1:BuildMajor8,ns1:BuildMinor9,ns1:LangID,ns1:PartNumber,Unnamed: 39,Unnamed: 40,Unnamed: 41,RowColor,Lap,Gear,Gear2
2161,13/06/2024 07:21,260.71,0,27.5,160,0,64,33,140,140,16.8,29.8,14,21,35,0,363,63.1914074,14.66053052,,Running,2024-06-13T06:43:40.000Z,2024-06-13T07:10:50.000Z,616.61,1000,11.28999996,36,106,172,Active,Manual,13/06/2024 07:21,63.19133313,14.66034335,363,6996.839844,171,7.735000134,33,668,1.621999979,7,74,51,1477,Forerunner 955,3474075110,4024,17,28,0,0,Connect Api,0,0,0,0,en,006-D2449-00,,,,FFFFFF,1,3,3
2161,13/06/2024 07:21,268.05,0,27.2,134,0,40,34,150,130,18,17.5,11,17,28,0,363,63.19145132,14.66063982,,Running,2024-06-13T06:43:40.000Z,2024-06-13T07:10:50.000Z,616.61,1000,11.28999996,36,106,172,Active,Manual,13/06/2024 07:21,63.19137923,14.66045139,363.2000122,7004.330078,171,7.828000069,34,666,1.621999979,7,74,51,1477,Forerunner 955,3474075110,4024,17,28,0,0,Connect Api,0,0,0,0,en,006-D2449-00,,,,FFFFFF,1,3,3
2161,13/06/2024 07:21,275.24,0,27.5,134,0,49,34,150,130,18,19,9,17,26,0,363,63.19149742,14.6607404,,Running,2024-06-13T06:43:40.000Z,2024-06-13T07:21:07.000Z,214.746,1000,7.828000069,49,179,186,Active,Manual,13/06/2024 07:21,63.1914245,14.66057033,363.2000122,7012.25,171,7.828000069,34,673,4.657000065,34,68,556,942,Forerunner 955,3474075110,4024,17,28,0,0,Connect Api,0,0,0,0,en,006-D2449-00,,,,FFFFFF,1,3,3
2161,13/06/2024 07:21,283.45,0,27.8,134,0,60,36,130,130,14.2,18.4,9,20,29,0,363,63.19155064,14.66085389,,Running,2024-06-13T06:43:40.000Z,2024-06-13T07:21:07.000Z,214.746,1000,7.828000069,49,179,186,Active,Manual,13/06/2024 07:21,63.1914706,14.66067938,363.2000122,7019.459961,171,7.771999836,39,394,4.657000065,34,68,556,942,Forerunner 955,3474075110,4024,17,28,0,0,Connect Api,0,0,0,0,en,006-D2449-00,,,,FFFFFF,1,3,3
2161,13/06/2024 07:21,291.57,0,29.6,163,0,65,36,140,140,14,24.8,10,23,33,0,363,63.19160278,14.66096713,,Running,2024-06-13T06:43:40.000Z,2024-06-13T07:21:07.000Z,214.746,1000,7.828000069,49,179,186,Active,Manual,13/06/2024 07:21,63.19151469,14.66078667,363.6000061,7026.689941,171,7.763000011,39,742,4.657000065,34,68,556,942,Forerunner 955,3474075110,4024,17,28,0,0,Connect Api,0,0,0,0,en,006-D2449-00,,,,FFFFFF,1,3,3
2161,13/06/2024 07:21,298.75,0,26.1,166,0,66,38,130,130,13.8,16.3,13,25,38,0,363,63.19166095,14.66102924,,Running,2024-06-13T06:43:40.000Z,2024-06-13T07:21:07.000Z,214.746,1000,7.828000069,49,179,186,Active,Manual,13/06/2024 07:21,63.19156129,14.66090754,363.7999878,7034.620117,171,7.651000023,39,750,4.657000065,34,68,556,942,Forerunner 955,3474075110,4024,17,28,0,0,Connect Api,0,0,0,0,en,006-D2449-00,,,,FFFFFF,1,3,3
2161,13/06/2024 07:21,305.48,0,26.2,166,0,66,39,130,150,13.7,27.2,14,27,41,0,363,63.19171485,14.66109077,,Running,2024-06-13T06:43:40.000Z,2024-06-13T07:21:07.000Z,214.746,1000,7.828000069,49,179,186,Active,Manual,13/06/2024 07:21,63.19160664,14.6610041,363.7999878,7041.919922,170,7.53000021,36,701,4.657000065,34,68,556,942,Forerunner 955,3474075110,4024,17,28,0,0,Connect Api,0,0,0,0,en,006-D2449-00,,,,FFFFFF,1,3,3
2161,13/06/2024 07:21,313.11,0,26.9,166,0,65,40,130,130,20.8,25.1,11,27,38,0,363,63.1917762,14.66115891,,Running,2024-06-13T06:43:40.000Z,2024-06-13T07:21:07.000Z,214.746,1000,7.828000069,49,179,186,Active,Manual,13/06/2024 07:21,63.19165491,14.66107727,363.7999878,7048.430176,171,7.277999878,36,663,4.657000065,34,68,556,942,Forerunner 955,3474075110,4024,17,28,0,0,Connect Api,0,0,0,0,en,006-D2449-00,,,,FFFFFF,1,3,3
2161,13/06/2024 07:21,320.58,0,25.8,168,0,63,41,110,160,14.2,29.6,10,24,34,0,363,63.19183395,14.66123502,,Running,2024-06-13T06:43:40.000Z,2024-06-13T07:21:07.000Z,214.746,1000,7.828000069,49,179,186,Active,Manual,13/06/2024 07:21,63.19171392,14.66115749,363.7999878,7055.799805,171,7.175000191,34,614,4.657000065,34,68,556,942,Forerunner 955,3474075110,4024,17,28,0,0,Connect Api,0,0,0,0,en,006-D2449-00,,,,FFFFFF,1,3,3
2161,13/06/2024 07:21,328.23,0,26.2,168,0,65,42,130,130,15.2,16.4,12,22,34,0,362,63.19189589,14.66130123,,Running,2024-06-13T06:43:40.000Z,2024-06-13T07:21:07.000Z,214.746,1000,7.828000069,49,179,186,Active,Manual,13/06/2024 07:21,63.19177452,14.66122136,363.7999878,7063.450195,171,7.175000191,32,611,4.657000065,34,68,556,942,Forerunner 955,3474075110,4024,17,28,0,0,Connect Api,0,0,0,0,en,006-D2449-00,,,,FFFFFF,1,3,3
