sessionid,tt_s,distance_m,slope_pct,speed_kmph,power_w,heartrate_bpm,frequency_ppm,cycle,thrust_left_ms,thrust_right_ms,impulse_left_ns,impulse_right_ns,force_meanl_n,force_meanr_n,f_tot_mean_n,treadmill_force_n,altitude_m,latitude_deg,longitude_deg,usernote = BIA24-15WR,Sport,ns1:Id,StartTime,ns1:TotalTimeSeconds,ns1:DistanceMeters,ns1:MaximumSpeed,ns1:Calories,ns1:Value,ns1:Value2,ns1:Intensity,ns1:TriggerMethod,ns1:Time,ns1:AltitudeMeters,ns1:DistanceMeters3,ns1:Value4,ns2:Speed,ns2:RunCadence,ns2:Watts,ns1:LatitudeDegrees,ns1:LongitudeDegrees,ns2:AvgSpeed,ns2:AvgRunCadence,ns2:MaxRunCadence,ns2:AvgWatts,ns2:MaxWatts,ns1:Name,ns1:UnitId,ns1:ProductID,ns1:VersionMajor,ns1:VersionMinor,ns1:BuildMajor,ns1:BuildMinor,ns1:Name5,ns1:VersionMajor6,ns1:VersionMinor7,ns1:BuildMajor8,ns1:BuildMinor9,ns1:LangID,ns1:PartNumber,Unnamed: 39,Unnamed: 40,Unnamed: 41,RowColor,Lap,Gear,Gear2
2419,06/09/2024 13:36,209.88,0,21.1,60,0,0,22,0,140,0,7.4,8,9,17,0,378,63.19147261,14.66064124,,Running,2024-09-06T12:52:25.000Z,2024-09-06T13:29:12.000Z,637.415,1000,6.289000034,62,135,186,Active,Manual,06/09/2024 13:36,364.6000061,6175.080078,165,6.261000156,34,522,63.19108763,14.65981789,1.569000006,15,102,136,779,Forerunner 955,3474075110,4024,17,28,0,0,Connect Api,0,0,0,0,en,006-D2449-00,,,,FFFFFF,1,3,3
2419,06/09/2024 13:36,214.95,0,20.4,65,0,36,22,180,220,12.3,14.6,9,10,19,0,378,63.19150739,14.66070645,,Running,2024-09-06T12:52:25.000Z,2024-09-06T13:29:12.000Z,637.415,1000,6.289000034,62,135,186,Active,Manual,06/09/2024 13:36,364.7999878,6180.540039,165,6.289000034,34,524,63.19112577,14.65988318,1.569000006,15,102,136,779,Forerunner 955,3474075110,4024,17,28,0,0,Connect Api,0,0,0,0,en,006-D2449-00,,,,FFFFFF,1,3,3
2419,06/09/2024 13:36,221.35,0,21.3,74,0,34,23,180,200,12.3,14.2,11,10,21,0,378,63.19154654,14.66079983,,Running,2024-09-06T12:52:25.000Z,2024-09-06T13:29:12.000Z,637.415,1000,6.289000034,62,135,186,Active,Manual,06/09/2024 13:36,364.7999878,6187.160156,167,6.289000034,34,499,63.19116977,14.65996114,1.569000006,15,102,136,779,Forerunner 955,3474075110,4024,17,28,0,0,Connect Api,0,0,0,0,en,006-D2449-00,,,,FFFFFF,1,3,3
2419,06/09/2024 13:36,227.31,0,21.3,76,0,46,24,190,200,15.3,14.2,12,11,23,0,379,63.19158342,14.66088608,,Running,2024-09-06T12:52:25.000Z,2024-09-06T13:29:12.000Z,637.415,1000,6.289000034,62,135,186,Active,Manual,06/09/2024 13:36,365,6192.620117,167,6.261000156,35,510,63.1912059,14.66004219,1.569000006,15,102,136,779,Forerunner 955,3474075110,4024,17,28,0,0,Connect Api,0,0,0,0,en,006-D2449-00,,,,FFFFFF,1,3,3
2419,06/09/2024 13:36,233.63,0,21.3,76,0,31,25,180,170,12.2,12.1,11,11,22,0,379,63.19162021,14.6609823,,Running,2024-09-06T12:52:25.000Z,2024-09-06T13:29:12.000Z,637.415,1000,6.289000034,62,135,186,Active,Manual,06/09/2024 13:36,365,6198.720215,168,6.261000156,35,515,63.19124688,14.66013179,1.569000006,15,102,136,779,Forerunner 955,3474075110,4024,17,28,0,0,Connect Api,0,0,0,0,en,006-D2449-00,,,,FFFFFF,1,3,3
2419,06/09/2024 13:36,240.43,0,20.7,76,0,31,25,180,170,12.2,12.1,11,11,22,0,380,63.19166799,14.66106688,,Running,2024-09-06T12:52:25.000Z,2024-09-06T13:29:12.000Z,637.415,1000,6.289000034,62,135,186,Active,Manual,06/09/2024 13:36,365,6204.379883,169,6.261000156,35,513,63.19127656,14.66021628,1.569000006,15,102,136,779,Forerunner 955,3474075110,4024,17,28,0,0,Connect Api,0,0,0,0,en,006-D2449-00,,,,FFFFFF,1,3,3
2419,06/09/2024 13:36,244.92,0,21.5,75,0,66,26,120,160,7.4,11.3,10,11,21,0,380,63.19170261,14.66111314,,Running,2024-09-06T12:52:25.000Z,2024-09-06T13:29:12.000Z,637.415,1000,6.289000034,62,135,186,Active,Manual,06/09/2024 13:36,365,6209.560059,169,5.972000122,35,489,63.19130883,14.66029423,1.569000006,15,102,136,779,Forerunner 955,3474075110,4024,17,28,0,0,Connect Api,0,0,0,0,en,006-D2449-00,,,,FFFFFF,1,3,3
2419,06/09/2024 13:36,250.24,0,21.5,68,0,34,27,150,180,9.1,12.3,9,10,19,0,381,63.19174016,14.66117869,,Running,2024-09-06T12:52:25.000Z,2024-09-06T13:29:12.000Z,637.415,1000,6.289000034,62,135,186,Active,Manual,06/09/2024 13:36,365,6215.459961,170,5.943999767,35,480,63.19134378,14.66038694,1.569000006,15,102,136,779,Forerunner 955,3474075110,4024,17,28,0,0,Connect Api,0,0,0,0,en,006-D2449-00,,,,FFFFFF,1,4,4
2419,06/09/2024 13:36,257.4,0,21.5,61,0,34,27,150,180,9.1,12.3,8,9,17,0,381,63.19179858,14.66123862,,Running,2024-09-06T12:52:25.000Z,2024-09-06T13:29:12.000Z,637.415,1000,6.289000034,62,135,186,Active,Manual,06/09/2024 13:36,365,6221.220215,169,5.868999958,34,447,63.19138099,14.66047025,1.569000006,15,102,136,779,Forerunner 955,3474075110,4024,17,28,0,0,Connect Api,0,0,0,0,en,006-D2449-00,,,,FFFFFF,1,4,4
2419,06/09/2024 13:36,263.16,0,21.5,54,0,34,28,150,210,9.7,15.5,7,8,15,0,381,63.19184401,14.66129419,,Running,2024-09-06T12:52:25.000Z,2024-09-06T13:29:12.000Z,637.415,1000,6.289000034,62,135,186,Active,Manual,06/09/2024 13:36,365,6227.029785,170,5.868999958,34,446,63.19141712,14.6605555,1.569000006,15,102,136,779,Forerunner 955,3474075110,4024,17,28,0,0,Connect Api,0,0,0,0,en,006-D2449-00,,,,FFFFFF,1,4,4
