sessionid,tt_s,distance_m,slope_pct,speed_kmph,power_w,heartrate_bpm,frequency_ppm,cycle,thrust_left_ms,thrust_right_ms,impulse_left_ns,impulse_right_ns,force_meanl_n,force_meanr_n,f_tot_mean_n,treadmill_force_n,altitude_m,latitude_deg,longitude_deg,usernote = None,Sport,ns1:Id,StartTime,ns1:TotalTimeSeconds,ns1:DistanceMeters,ns1:MaximumSpeed,ns1:Calories,ns1:Value,ns1:Value2,ns1:Intensity,ns1:TriggerMethod,ns1:Time,ns1:AltitudeMeters,ns1:DistanceMeters3,ns1:Value4,ns2:Speed,ns2:RunCadence,ns2:Watts,ns1:LatitudeDegrees,ns1:LongitudeDegrees,ns2:AvgSpeed,ns2:AvgRunCadence,ns2:MaxRunCadence,ns2:AvgWatts,ns2:MaxWatts,ns1:Name,ns1:UnitId,ns1:ProductID,ns1:VersionMajor,ns1:VersionMinor,ns1:BuildMajor,ns1:BuildMinor,ns1:Name5,ns1:VersionMajor6,ns1:VersionMinor7,ns1:BuildMajor8,ns1:BuildMinor9,ns1:LangID,ns1:PartNumber,Unnamed: 39,Unnamed: 40,RowColor,Lap,Gear,Gear2
2113,04/06/2024 14:49,2616.48,0,11.9,52,192,31,392,260,180,19.1,15.7,17,12,29,0,374,63.19233108,14.6659205,,Running,2024-06-04T12:55:56.000Z,2024-06-04T14:47:18.000Z,276.978,1000,5.589000225,63,189,199,Active,Manual,04/06/2024 14:49,375.6000061,16529.66992,192,2.845999956,32,377,63.19227023,14.66567617,3.609999895,35,52,357,554,Forerunner 955,3474075110,4024,17,28,0,0,Connect Api,0,0,0,0,en,006-D2449-00,,,FFFFFF,2,3,3
2113,04/06/2024 14:49,2619.86,0,11.9,44,193,0,392,220,180,15.5,15.7,14,8,22,0,374,63.19233159,14.66598781,,Running,2024-06-04T12:55:56.000Z,2024-06-04T14:47:18.000Z,276.978,1000,5.589000225,63,189,199,Active,Manual,04/06/2024 14:49,375.7999878,16532.57031,192,2.855000019,32,381,63.19226855,14.66573115,3.609999895,35,52,357,554,Forerunner 955,3474075110,4024,17,28,0,0,Connect Api,0,0,0,0,en,006-D2449-00,,,FFFFFF,2,3,3
2113,04/06/2024 14:49,2622.28,0,8.7,26,193,0,392,220,0,15.5,0,11,4,15,0,370,63.19233234,14.666036,,Running,2024-06-04T12:55:56.000Z,2024-06-04T14:47:18.000Z,276.978,1000,5.589000225,63,189,199,Active,Manual,04/06/2024 14:49,376.2000122,16535.32031,192,2.855000019,32,378,63.19226822,14.66578597,3.609999895,35,52,357,554,Forerunner 955,3474075110,4024,17,28,0,0,Connect Api,0,0,0,0,en,006-D2449-00,,,FFFFFF,2,3,3
2113,04/06/2024 14:49,2624.76,0,9.2,26,192,0,392,120,0,7.4,0,10,4,14,0,369,63.19233326,14.66608529,,Running,2024-06-04T12:55:56.000Z,2024-06-04T14:47:18.000Z,276.978,1000,5.589000225,63,189,199,Active,Manual,04/06/2024 14:49,376.3999939,16538.4707,193,2.882999897,32,375,63.19226403,14.66584758,3.609999895,35,52,357,554,Forerunner 955,3474075110,4024,17,28,0,0,Connect Api,0,0,0,0,en,006-D2449-00,,,FFFFFF,2,3,3
2113,04/06/2024 14:49,2627.4,0,9.2,26,192,0,392,120,0,7.4,0,11,6,17,0,369,63.19233402,14.66613776,,Running,2024-06-04T12:55:56.000Z,2024-06-04T14:47:18.000Z,276.978,1000,5.589000225,63,189,199,Active,Manual,04/06/2024 14:49,376.3999939,16541.9707,193,2.911000013,32,371,63.19226084,14.66591514,3.609999895,35,52,357,554,Forerunner 955,3474075110,4024,17,28,0,0,Connect Api,0,0,0,0,en,006-D2449-00,,,FFFFFF,2,3,3
2113,04/06/2024 14:49,2630.3,0,9.3,26,192,27,393,200,0,16,0,11,6,17,0,369,63.19234064,14.66619367,,Running,2024-06-04T12:55:56.000Z,2024-06-04T14:47:18.000Z,276.978,1000,5.589000225,63,189,199,Active,Manual,04/06/2024 14:49,376.3999939,16545.32031,192,2.986000061,32,365,63.19225573,14.66598043,3.609999895,35,52,357,554,Forerunner 955,3474075110,4024,17,28,0,0,Connect Api,0,0,0,0,en,006-D2449-00,,,FFFFFF,2,3,3
2113,04/06/2024 14:49,2633.93,0,11.2,26,192,0,394,120,0,7.1,0,10,5,15,0,371,63.19235288,14.66626081,,Running,2024-06-04T12:55:56.000Z,2024-06-04T14:47:18.000Z,276.978,1000,5.589000225,63,189,199,Active,Manual,04/06/2024 14:49,376.3999939,16548.5293,192,3.051000118,32,364,63.19225858,14.66603927,3.609999895,35,52,357,554,Forerunner 955,3474075110,4024,17,28,0,0,Connect Api,0,0,0,0,en,006-D2449-00,,,FFFFFF,2,3,3
2113,04/06/2024 14:49,2638.02,0,14,26,191,0,394,120,0,7.1,0,8,4,12,0,372,63.19236578,14.66633708,,Running,2024-06-04T12:55:56.000Z,2024-06-04T14:47:18.000Z,276.978,1000,5.589000225,63,189,199,Active,Manual,04/06/2024 14:49,376.3999939,16551.13086,192,3.051000118,32,361,63.19226093,14.66609451,3.609999895,35,52,357,554,Forerunner 955,3474075110,4024,17,28,0,0,Connect Api,0,0,0,0,en,006-D2449-00,,,FFFFFF,2,3,3
2113,04/06/2024 14:49,2642.07,0,14,26,191,0,394,0,0,0,0,8,3,11,0,373,63.19237987,14.66641151,,Running,2024-06-04T12:55:56.000Z,2024-06-04T14:47:18.000Z,276.978,1000,5.589000225,63,189,199,Active,Manual,04/06/2024 14:49,376.3999939,16554.14063,192,3.042000055,32,347,63.19226906,14.66615167,3.609999895,35,52,357,554,Forerunner 955,3474075110,4024,17,28,0,0,Connect Api,0,0,0,0,en,006-D2449-00,,,FFFFFF,2,3,3
2113,04/06/2024 14:49,2645.94,0,13.7,25,191,29,394,130,0,8.6,0,8,3,11,0,372,63.19239537,14.66648066,,Running,2024-06-04T12:55:56.000Z,2024-06-04T14:47:18.000Z,276.978,1000,5.589000225,63,189,199,Active,Manual,04/06/2024 14:49,376.6000061,16557.34961,191,2.986000061,32,330,63.19228305,14.66621412,3.609999895,35,52,357,554,Forerunner 955,3474075110,4024,17,28,0,0,Connect Api,0,0,0,0,en,006-D2449-00,,,FFFFFF,2,3,3
2113,04/06/2024 14:49,2649.68,0,13.1,25,193,0,394,110,0,6.5,0,8,2,10,0,372,63.19241373,14.66654336,,Running,2024-06-04T12:55:56.000Z,2024-06-04T14:47:18.000Z,276.978,1000,5.589000225,63,189,199,Active,Manual,04/06/2024 14:49,376.6000061,16561.24023,191,2.986000061,32,328,63.19229873,14.66628402,3.609999895,35,52,357,554,Forerunner 955,3474075110,4024,17,28,0,0,Connect Api,0,0,0,0,en,006-D2449-00,,,FFFFFF,2,3,3
2113,04/06/2024 14:49,2653.58,0,13.1,25,193,27,395,110,0,7.2,0,8,3,11,0,372,63.19243561,14.66660396,,Running,2024-06-04T12:55:56.000Z,2024-06-04T14:47:18.000Z,276.978,1000,5.589000225,63,189,199,Active,Manual,04/06/2024 14:49,376.6000061,16565.50977,193,2.986000061,32,323,63.19231633,14.66635896,3.609999895,35,52,357,554,Forerunner 955,3474075110,4024,17,28,0,0,Connect Api,0,0,0,0,en,006-D2449-00,,,FFFFFF,2,3,3
2113,04/06/2024 14:49,2657.89,0,15.2,28,191,25,396,120,0,7.7,0,8,3,11,0,372,63.19246721,14.66665383,,Running,2024-06-04T12:55:56.000Z,2024-06-04T14:47:18.000Z,276.978,1000,5.589000225,63,189,199,Active,Manual,04/06/2024 14:49,376.6000061,16569.85938,193,3.042000055,32,317,63.19233469,14.66642878,3.609999895,35,52,357,554,Forerunner 955,3474075110,4024,17,28,0,0,Connect Api,0,0,0,0,en,006-D2449-00,,,FFFFFF,2,3,3
2113,04/06/2024 14:49,2662.95,0,17.8,33,190,26,396,140,0,11.3,0,9,4,13,0,372,63.19250786,14.66669918,,Running,2024-06-04T12:55:56.000Z,2024-06-04T14:47:18.000Z,276.978,1000,5.589000225,63,189,199,Active,Manual,04/06/2024 14:49,376.6000061,16574.11914,193,3.13499999,32,323,63.19235438,14.66649869,3.609999895,35,52,357,554,Forerunner 955,3474075110,4024,17,28,0,0,Connect Api,0,0,0,0,en,006-D2449-00,,,FFFFFF,2,3,3
2113,04/06/2024 14:49,2671.15,0,17.8,33,190,25,396,120,0,8.5,0,9,5,14,0,372,63.19257751,14.66675308,,Running,2024-06-04T12:55:56.000Z,2024-06-04T14:47:18.000Z,276.978,1000,5.589000225,63,189,199,Active,Manual,04/06/2024 14:49,376.3999939,16578.23047,190,3.266000032,32,291,63.19237987,14.66655971,3.609999895,35,52,357,554,Forerunner 955,3474075110,4024,17,28,0,0,Connect Api,0,0,0,0,en,006-D2449-00,,,FFFFFF,2,3,3
2113,04/06/2024 14:49,2676.52,0,17.9,33,190,0,398,120,110,9.8,8.4,7,4,11,0,372,63.19260148,14.66684578,,Running,2024-06-04T12:55:56.000Z,2024-06-04T14:47:18.000Z,276.978,1000,5.589000225,63,189,199,Active,Manual,04/06/2024 14:49,376.3999939,16582.65039,190,3.378000021,32,288,63.19240744,14.66662684,3.609999895,35,52,357,554,Forerunner 955,3474075110,4024,17,28,0,0,Connect Api,0,0,0,0,en,006-D2449-00,,,FFFFFF,2,3,3
2113,04/06/2024 14:49,2680.96,0,17.9,18,191,0,398,120,110,9.8,8.4,4,2,6,0,370,63.19262135,14.66692147,,Running,2024-06-04T12:55:56.000Z,2024-06-04T14:47:18.000Z,276.978,1000,5.589000225,63,189,199,Active,Manual,04/06/2024 14:49,376,16587.28906,190,3.49000001,32,302,63.19244013,14.6666903,3.609999895,35,52,357,554,Forerunner 955,3474075110,4024,17,28,0,0,Connect Api,0,0,0,0,en,006-D2449-00,,,FFFFFF,2,3,3
2113,04/06/2024 14:49,2686.52,0,17.3,18,190,0,398,0,0,0,0,2,1,3,0,369,63.19262219,14.66703236,,Running,2024-06-04T12:55:56.000Z,2024-06-04T14:47:18.000Z,276.978,1000,5.589000225,63,189,199,Active,Manual,04/06/2024 14:49,375.7999878,16592.49023,191,3.507999897,32,301,63.19247609,14.66676422,3.609999895,35,52,357,554,Forerunner 955,3474075110,4024,17,28,0,0,Connect Api,0,0,0,0,en,006-D2449-00,,,FFFFFF,2,3,3
2113,04/06/2024 14:49,2690.61,0,18,18,189,0,398,0,0,0,0,4,2,6,0,369,63.19262772,14.66711274,,Running,2024-06-04T12:55:56.000Z,2024-06-04T14:47:18.000Z,276.978,1000,5.589000225,63,189,199,Active,Manual,04/06/2024 14:49,375.6000061,16597.25977,190,3.507999897,32,254,63.19250342,14.66683656,3.609999895,35,52,357,554,Forerunner 955,3474075110,4024,17,28,0,0,Connect Api,0,0,0,0,en,006-D2449-00,,,FFFFFF,2,3,3
2113,04/06/2024 14:49,2695.61,0,18,27,189,0,398,0,0,0,0,6,3,9,0,368,63.19263853,14.66720947,,Running,2024-06-04T12:55:56.000Z,2024-06-04T14:47:18.000Z,276.978,1000,5.589000225,63,189,199,Active,Manual,04/06/2024 14:49,375,16602.11914,189,3.546000004,38,124,63.19252898,14.66690839,3.609999895,35,52,357,554,Forerunner 955,3474075110,4024,17,28,0,0,Connect Api,0,0,0,0,en,006-D2449-00,,,FFFFFF,2,3,3
2113,04/06/2024 14:49,2700.61,0,18,39,190,28,398,120,0,8.6,0,9,4,13,0,368,63.19264943,14.6673062,,Running,2024-06-04T12:55:56.000Z,2024-06-04T14:47:18.000Z,276.978,1000,5.589000225,63,189,199,Active,Manual,04/06/2024 14:49,374.7999878,16607.44922,189,3.648000002,40,94,63.19255622,14.66699347,3.609999895,35,52,357,554,Forerunner 955,3474075110,4024,17,28,0,0,Connect Api,0,0,0,0,en,006-D2449-00,,,FFFFFF,2,3,3
2113,04/06/2024 14:49,2708.97,0,21.1,63,191,27,398,130,0,8.9,0,12,6,18,0,368,63.19267524,14.66746277,,Running,2024-06-04T12:55:56.000Z,2024-06-04T14:47:18.000Z,276.978,1000,5.589000225,63,189,199,Active,Manual,04/06/2024 14:49,374.6000061,16613.08984,190,3.881999969,35,100,63.19257994,14.66709087,3.609999895,35,52,357,554,Forerunner 955,3474075110,4024,17,28,0,0,Connect Api,0,0,0,0,en,006-D2449-00,,,FFFFFF,2,3,3
2113,04/06/2024 14:49,2717.34,0,24.1,109,190,51,400,180,120,18.8,7.4,17,10,27,0,368,63.19270106,14.66761951,,Running,2024-06-04T12:55:56.000Z,2024-06-04T14:47:18.000Z,276.978,1000,5.589000225,63,189,199,Active,Manual,04/06/2024 14:49,374.3999939,16619.49023,190,4.078000069,33,106,63.19260576,14.66721006,3.609999895,35,52,357,554,Forerunner 955,3474075110,4024,17,28,0,0,Connect Api,0,0,0,0,en,006-D2449-00,,,FFFFFF,2,3,3
2113,04/06/2024 14:49,2725.71,0,27.2,119,190,51,400,110,120,8.6,7.4,22,14,36,0,368,63.19270106,14.66777625,,Running,2024-06-04T12:55:56.000Z,2024-06-04T14:47:18.000Z,276.978,1000,5.589000225,63,189,199,Active,Manual,04/06/2024 14:49,374.2000122,16626.32031,191,4.171000004,30,98,63.19263241,14.66733662,3.609999895,35,52,357,554,Forerunner 955,3474075110,4024,17,28,0,0,Connect Api,0,0,0,0,en,006-D2449-00,,,FFFFFF,2,3,3
2113,04/06/2024 14:49,2731.08,0,27.2,119,190,67,401,260,220,31.1,23.1,26,17,43,0,368,63.19270106,14.66787105,,Running,2024-06-04T12:55:56.000Z,2024-06-04T14:47:18.000Z,276.978,1000,5.589000225,63,189,199,Active,Manual,04/06/2024 14:49,374.2000122,16632.60938,190,4.328999996,30,98,63.1926558,14.66745649,3.609999895,35,52,357,554,Forerunner 955,3474075110,4024,17,28,0,0,Connect Api,0,0,0,0,en,006-D2449-00,,,FFFFFF,2,3,3
2113,04/06/2024 14:49,2736.62,0,17.4,119,190,62,402,250,170,24.1,11.5,25,16,41,0,369,63.19269033,14.66797692,,Running,2024-06-04T12:55:56.000Z,2024-06-04T14:47:18.000Z,276.978,1000,5.589000225,63,189,199,Active,Manual,04/06/2024 14:49,373.6000061,16638.89063,190,4.506999969,0,0,63.1926765,14.66759831,3.609999895,35,52,357,554,Forerunner 955,3474075110,4024,17,28,0,0,Connect Api,0,0,0,0,en,006-D2449-00,,,FFFFFF,2,3,3
2113,04/06/2024 14:49,2741.38,0,14.4,86,188,47,403,260,200,24.8,21.7,22,14,36,0,369,63.19268212,14.66807012,,Running,2024-06-04T12:55:56.000Z,2024-06-04T14:47:18.000Z,276.978,1000,5.589000225,63,189,199,Active,Manual,04/06/2024 14:49,373.2000122,16644.69922,190,5.309000015,0,0,63.19268136,14.66769537,3.609999895,35,52,357,554,Forerunner 955,3474075110,4024,17,28,0,0,Connect Api,0,0,0,0,en,006-D2449-00,,,FFFFFF,2,3,3
2113,04/06/2024 14:49,2745.84,0,10.8,58,188,45,404,160,200,10.5,21.7,20,12,32,0,370,63.19268203,14.66815897,,Running,2024-06-04T12:55:56.000Z,2024-06-04T14:47:18.000Z,276.978,1000,5.589000225,63,189,199,Active,Manual,04/06/2024 14:49,372.6000061,16650.38086,190,5.579999924,0,0,63.19268145,14.66780358,3.609999895,35,52,357,554,Forerunner 955,3474075110,4024,17,28,0,0,Connect Api,0,0,0,0,en,006-D2449-00,,,FFFFFF,2,3,3
2113,04/06/2024 14:49,2748.82,0,6,43,188,47,404,250,180,22.4,15,20,12,32,0,370,63.1926646,14.66820373,,Running,2024-06-04T12:55:56.000Z,2024-06-04T14:47:18.000Z,276.978,1000,5.589000225,63,189,199,Active,Manual,04/06/2024 14:49,372.6000061,16656.14063,188,5.579999924,16,111,63.19267876,14.6679133,3.609999895,35,52,357,554,Forerunner 955,3474075110,4024,17,28,0,0,Connect Api,0,0,0,0,en,006-D2449-00,,,FFFFFF,2,2.0L,2
2113,04/06/2024 14:49,2752.19,0,6.3,43,188,47,406,190,170,12.4,15.4,21,14,35,0,370,63.19264951,14.66826215,,Running,2024-06-04T12:55:56.000Z,2024-06-04T14:47:18.000Z,276.978,1000,5.589000225,63,189,199,Active,Manual,04/06/2024 14:49,372.6000061,16661.9707,188,4.833000183,18,84,63.19266594,14.66802738,3.609999895,35,52,357,554,Forerunner 955,3474075110,4024,17,28,0,0,Connect Api,0,0,0,0,en,006-D2449-00,,,FFFFFF,2,2.0L,2
2113,04/06/2024 14:49,2755.49,0,6.3,43,188,51,406,250,170,24.7,15.4,24,17,41,0,370,63.19263241,14.66831597,,Running,2024-06-04T12:55:56.000Z,2024-06-04T14:47:18.000Z,276.978,1000,5.589000225,63,189,199,Active,Manual,04/06/2024 14:49,372.6000061,16668.08984,187,4.656000137,18,47,63.19265043,14.66813332,3.609999895,35,52,357,554,Forerunner 955,3474075110,4024,17,28,0,0,Connect Api,0,0,0,0,en,006-D2449-00,,,FFFFFF,2,2.0L,2
2113,04/06/2024 14:49,2760.05,0,7.3,57,188,58,407,250,210,18.5,22.7,26,21,47,0,370,63.19260651,14.66838646,,Running,2024-06-04T12:55:56.000Z,2024-06-04T14:47:18.000Z,276.978,1000,5.589000225,63,189,199,Active,Manual,04/06/2024 14:49,373,16672.41016,188,4.656000137,18,47,63.19263551,14.668207,3.609999895,35,52,357,554,Forerunner 955,3474075110,4024,17,28,0,0,Connect Api,0,0,0,0,en,006-D2449-00,,,FFFFFF,2,2.0L,2
2113,04/06/2024 14:49,2763.46,0,9.6,83,188,56,408,260,260,26.2,27.3,28,24,52,0,369,63.19258514,14.66843516,,Running,2024-06-04T12:55:56.000Z,2024-06-04T14:47:18.000Z,276.978,1000,5.589000225,63,189,199,Active,Manual,04/06/2024 14:49,373.2000122,16676.07031,188,5.112999916,18,54,63.19261942,14.6682645,3.609999895,35,52,357,554,Forerunner 955,3474075110,4024,17,28,0,0,Connect Api,0,0,0,0,en,006-D2449-00,,,FFFFFF,2,2.0L,2
2113,04/06/2024 14:49,2766.74,0,10.1,93,188,53,409,310,290,32.4,30.8,29,27,56,0,369,63.192562,14.66847572,,Running,2024-06-04T12:55:56.000Z,2024-06-04T14:47:18.000Z,276.978,1000,5.589000225,63,189,199,Active,Manual,04/06/2024 14:49,373.6000061,16679.08984,188,5.112999916,18,79,63.19260676,14.66831915,3.609999895,35,52,357,554,Forerunner 955,3474075110,4024,17,28,0,0,Connect Api,0,0,0,0,en,006-D2449-00,,,FFFFFF,2,2.0L,2
2113,04/06/2024 14:49,2769.67,0,10.2,93,188,53,410,280,290,29.7,30.8,30,27,57,0,369,63.1925418,14.66851344,,Running,2024-06-04T12:55:56.000Z,2024-06-04T14:47:18.000Z,276.978,1000,5.589000225,63,189,199,Active,Manual,04/06/2024 14:49,373.7999878,16682.13086,188,4.59100008,18,45,63.19258983,14.66836332,3.609999895,35,52,357,554,Forerunner 955,3474075110,4024,17,28,0,0,Connect Api,0,0,0,0,en,006-D2449-00,,,FFFFFF,2,2.0L,2
2113,04/06/2024 14:49,2772.52,0,10.1,93,188,52,410,320,260,36.6,32.2,30,25,55,0,369,63.19252194,14.66854907,,Running,2024-06-04T12:55:56.000Z,2024-06-04T14:47:18.000Z,276.978,1000,5.589000225,63,189,199,Active,Manual,04/06/2024 14:49,374.2000122,16684.81055,188,3.582999945,17,27,63.19257366,14.66840641,3.609999895,35,52,357,554,Forerunner 955,3474075110,4024,17,28,0,0,Connect Api,0,0,0,0,en,006-D2449-00,,,FFFFFF,2,2.0L,2
2113,04/06/2024 14:49,2774.46,0,9.4,84,188,51,412,320,250,33.3,24.3,30,24,54,0,369,63.19250878,14.66857455,,Running,2024-06-04T12:55:56.000Z,2024-06-04T14:47:18.000Z,276.978,1000,5.589000225,63,189,199,Active,Manual,04/06/2024 14:49,374.3999939,16687.80078,188,3.395999908,18,25,63.19255287,14.66844798,3.609999895,35,52,357,554,Forerunner 955,3474075110,4024,17,28,0,0,Connect Api,0,0,0,0,en,006-D2449-00,,,FFFFFF,2,2.0L,2
2113,04/06/2024 14:49,2775.99,0,6.1,53,188,53,412,290,260,29.9,25.6,29,23,52,0,370,63.19249738,14.66859181,,Running,2024-06-04T12:55:56.000Z,2024-06-04T14:47:18.000Z,276.978,1000,5.589000225,63,189,199,Active,Manual,04/06/2024 14:49,374.3999939,16691.33984,188,3.358999968,21,29,63.19252739,14.66849199,3.609999895,35,52,357,554,Forerunner 955,3474075110,4024,17,28,0,0,Connect Api,0,0,0,0,en,006-D2449-00,,,FFFFFF,2,2.0L,2
2113,04/06/2024 14:49,2777.64,0,5.3,52,188,54,414,290,260,30.8,26.9,29,23,52,0,370,63.19248447,14.66860766,,Running,2024-06-04T12:55:56.000Z,2024-06-04T14:47:18.000Z,276.978,1000,5.589000225,63,189,199,Active,Manual,04/06/2024 14:49,374.3999939,16695.16992,188,3.358999968,24,36,63.1924978,14.66852979,3.609999895,35,52,357,554,Forerunner 955,3474075110,4024,17,28,0,0,Connect Api,0,0,0,0,en,006-D2449-00,,,FFFFFF,2,2.0L,2
2113,04/06/2024 14:49,2779.11,0,5.3,52,189,55,414,280,240,31.6,23.8,31,23,54,0,370,63.19247232,14.66861947,,Running,2024-06-04T12:55:56.000Z,2024-06-04T14:47:18.000Z,276.978,1000,5.589000225,63,189,199,Active,Manual,04/06/2024 14:49,374.6000061,16698.26953,188,3.52699995,31,71,63.1924714,14.66854898,3.609999895,35,52,357,554,Forerunner 955,3474075110,4024,17,28,0,0,Connect Api,0,0,0,0,en,006-D2449-00,,,FFFFFF,2,2.0L,2
2113,04/06/2024 14:49,2780.72,0,5.3,52,188,55,415,280,240,31.6,22.6,35,23,58,0,370,63.19246025,14.66863741,,Running,2024-06-04T12:55:56.000Z,2024-06-04T14:47:18.000Z,276.978,1000,5.589000225,63,189,199,Active,Manual,04/06/2024 14:49,374.6000061,16700.83984,188,3.52699995,32,269,63.19245128,14.66856306,3.609999895,35,52,357,554,Forerunner 955,3474075110,4024,17,28,0,0,Connect Api,0,0,0,0,en,006-D2449-00,,,FFFFFF,2,2.0L,2
2113,04/06/2024 14:49,2782.83,0,6.1,63,188,53,416,300,260,38.1,29.1,38,24,62,0,369,63.19244969,14.66867245,,Running,2024-06-04T12:55:56.000Z,2024-06-04T14:47:18.000Z,276.978,1000,5.589000225,63,189,199,Active,Manual,04/06/2024 14:49,374.7999878,16703.11914,188,3.322000027,32,291,63.19243686,14.6685748,3.609999895,35,52,357,554,Forerunner 955,3474075110,4024,17,28,0,0,Connect Api,0,0,0,0,en,006-D2449-00,,,FFFFFF,2,2.0L,2
2113,04/06/2024 14:50,2784.33,0,6.1,65,188,52,417,350,260,46.3,26.3,39,25,64,0,367,63.19244105,14.66869516,,Running,2024-06-04T12:55:56.000Z,2024-06-04T14:47:18.000Z,276.978,1000,5.589000225,63,189,199,Active,Manual,04/06/2024 14:50,375,16704.98047,189,3.163000107,36,323,63.19242538,14.66859642,3.609999895,35,52,357,554,Forerunner 955,3474075110,4024,17,28,0,0,Connect Api,0,0,0,0,en,006-D2449-00,,,FFFFFF,2,2.0L,2
2113,04/06/2024 14:50,2786.14,0,7.9,65,189,52,418,360,260,47.6,26.3,36,25,61,0,367,63.19242722,14.66871444,,Running,2024-06-04T12:55:56.000Z,2024-06-04T14:47:18.000Z,276.978,1000,5.589000225,63,189,199,Active,Manual,04/06/2024 14:50,375.2000122,16707.19922,188,3.003999949,41,356,63.19241155,14.66862241,3.609999895,35,52,357,554,Forerunner 955,3474075110,4024,17,28,0,0,Connect Api,0,0,0,0,en,006-D2449-00,,,FFFFFF,2,2.0L,2
2113,04/06/2024 14:50,2788.42,0,7.9,65,188,52,418,300,270,35.1,29.1,33,24,57,0,366,63.19240753,14.66871444,,Running,2024-06-04T12:55:56.000Z,2024-06-04T14:47:18.000Z,276.978,1000,5.589000225,63,189,199,Active,Manual,04/06/2024 14:50,375.7999878,16709.5,189,2.762000084,51,433,63.19239705,14.66864563,3.609999895,35,52,357,554,Forerunner 955,3474075110,4024,17,28,0,0,Connect Api,0,0,0,0,en,006-D2449-00,,,FFFFFF,2,2.0L,2
2113,04/06/2024 14:50,2790.93,0,6.5,59,189,51,420,310,250,32.9,27.2,31,23,54,0,366,63.19238506,14.66871444,,Running,2024-06-04T12:55:56.000Z,2024-06-04T14:47:18.000Z,276.978,1000,5.589000225,63,189,199,Active,Manual,04/06/2024 14:50,376,16711.41016,189,2.417000055,52,422,63.19237886,14.66866373,3.609999895,35,52,357,554,Forerunner 955,3474075110,4024,17,28,0,0,Connect Api,0,0,0,0,en,006-D2449-00,,,FFFFFF,2,2.0L,2
2113,04/06/2024 14:50,2793.61,0,6.2,54,188,52,420,310,240,36.3,24.1,31,22,53,0,365,63.19236235,14.6687038,,Running,2024-06-04T12:55:56.000Z,2024-06-04T14:47:18.000Z,276.978,1000,5.589000225,63,189,199,Active,Manual,04/06/2024 14:50,376.3999939,16713.40039,189,2.351000071,52,426,63.19235514,14.66867932,3.609999895,35,52,357,554,Forerunner 955,3474075110,4024,17,28,0,0,Connect Api,0,0,0,0,en,006-D2449-00,,,FFFFFF,2,2.0L,2
2113,04/06/2024 14:50,2796.47,0,6.2,52,189,52,422,310,240,34.6,26.2,30,21,51,0,365,63.19233879,14.66868041,,Running,2024-06-04T12:55:56.000Z,2024-06-04T14:47:18.000Z,276.978,1000,5.589000225,63,189,199,Active,Manual,04/06/2024 14:50,377,16715.7207,188,2.137000084,52,425,63.19233519,14.66868276,3.609999895,35,52,357,554,Forerunner 955,3474075110,4024,17,28,0,0,Connect Api,0,0,0,0,en,006-D2449-00,,,FFFFFF,2,2.0L,2
2113,04/06/2024 14:50,2799.2,0,6.2,49,190,50,422,310,240,34.6,20.6,28,20,48,0,365,63.19231658,14.66865728,,Running,2024-06-04T12:55:56.000Z,2024-06-04T14:47:18.000Z,276.978,1000,5.589000225,63,189,199,Active,Manual,04/06/2024 14:50,377.3999939,16718.32031,189,1.996999979,52,439,63.19231323,14.66868594,3.609999895,35,52,357,554,Forerunner 955,3474075110,4024,17,28,0,0,Connect Api,0,0,0,0,en,006-D2449-00,,,FFFFFF,2,2.0L,2
2113,04/06/2024 14:50,2801.73,0,6.2,48,190,51,423,310,250,29.8,25.6,26,20,46,0,364,63.19229638,14.66863406,,Running,2024-06-04T12:55:56.000Z,2024-06-04T14:47:18.000Z,276.978,1000,5.589000225,63,189,199,Active,Manual,04/06/2024 14:50,377.6000061,16720.2793,189,1.996999979,34,312,63.19229814,14.66869106,3.609999895,35,52,357,554,Forerunner 955,3474075110,4024,17,28,0,0,Connect Api,0,0,0,0,en,006-D2449-00,,,FFFFFF,2,2.0L,2
2113,04/06/2024 14:50,2804.43,0,6.2,46,190,52,424,290,250,28.5,25.6,25,19,44,0,364,63.19227518,14.66860782,,Running,2024-06-04T12:55:56.000Z,2024-06-04T14:47:18.000Z,276.978,1000,5.589000225,63,189,199,Active,Manual,04/06/2024 14:50,377.7999878,16721.61914,190,2.089999914,35,338,63.19228674,14.66868804,3.609999895,35,52,357,554,Forerunner 955,3474075110,4024,17,28,0,0,Connect Api,0,0,0,0,en,006-D2449-00,,,FFFFFF,2,2.0L,2
2113,04/06/2024 14:50,2806.82,0,6.2,45,191,49,424,310,230,28.2,18.5,25,18,43,0,364,63.19225657,14.66858427,,Running,2024-06-04T12:55:56.000Z,2024-06-04T14:47:18.000Z,276.978,1000,5.589000225,63,189,199,Active,Manual,04/06/2024 14:50,378,16723.57031,190,2.089999914,42,404,63.19226973,14.66867899,3.609999895,35,52,357,554,Forerunner 955,3474075110,4024,17,28,0,0,Connect Api,0,0,0,0,en,006-D2449-00,,,FFFFFF,2,2.0L,2
