sessionid,tt_s,distance_m,slope_pct,speed_kmph,power_w,heartrate_bpm,frequency_ppm,cycle,thrust_left_ms,thrust_right_ms,impulse_left_ns,impulse_right_ns,force_meanl_n,force_meanr_n,f_tot_mean_n,treadmill_force_n,altitude_m,latitude_deg,longitude_deg,usernote = None,Sport,ns1:Id,StartTime,ns1:TotalTimeSeconds,ns1:DistanceMeters,ns1:MaximumSpeed,ns1:Calories,ns1:Value,ns1:Value2,ns1:Intensity,ns1:TriggerMethod,ns1:Time,ns1:LatitudeDegrees,ns1:LongitudeDegrees,ns1:AltitudeMeters,ns1:DistanceMeters3,ns1:Value4,ns2:Speed,ns2:RunCadence,ns2:Watts,ns2:AvgSpeed,ns2:AvgRunCadence,ns2:MaxRunCadence,ns2:AvgWatts,ns2:MaxWatts,ns1:Name,ns1:UnitId,ns1:ProductID,ns1:VersionMajor,ns1:VersionMinor,ns1:BuildMajor,ns1:BuildMinor,ns1:Name5,ns1:VersionMajor6,ns1:VersionMinor7,ns1:BuildMajor8,ns1:BuildMinor9,ns1:LangID,ns1:PartNumber,Unnamed: 39,Unnamed: 40,Unnamed: 41,RowColor,Lap,Gear,Gear2,,,,,
2417,06/09/2024 07:34,3029.89,0,24.6,180,0,57,531,190,200,28.6,23.8,24,22,46,0,390,63.19095109,14.66425217,,Running,2024-09-06T06:48:24.000Z,2024-09-06T07:32:14.000Z,171.315,1000,12.6239996,37,189,196,Active,Manual,06/09/2024 07:34,63.19082603,14.66464327,394.6000061,10386.65039,196,4.468999863,24,288,5.836999893,35,73,336,1586,Forerunner 955,3474075110,4024,17,28,0,0,Connect Api,0,0,0,0,en,006-D2449-00,,,,FFFFFF,2,3,3,,,,,
2417,06/09/2024 07:34,3036.9,0,27.1,180,0,59,532,170,160,22.4,23.3,21,20,41,0,390,63.1910132,14.66425217,,Running,2024-09-06T06:48:24.000Z,2024-09-06T07:32:14.000Z,171.315,1000,12.6239996,37,189,196,Active,Manual,06/09/2024 07:34,63.19084371,14.66450698,394.3999939,10393.09961,193,4.468999863,24,355,5.836999893,35,73,336,1586,Forerunner 955,3474075110,4024,17,28,0,0,Connect Api,0,0,0,0,en,006-D2449-00,,,,FFFFFF,2,3,3,,,,,
2417,06/09/2024 07:34,3044.14,0,27.6,142,0,57,533,160,160,16.9,19.6,16,15,31,0,390,63.19107832,14.66425024,,Running,2024-09-06T06:48:24.000Z,2024-09-06T07:32:14.000Z,171.315,1000,12.6239996,37,189,196,Active,Manual,06/09/2024 07:34,63.19087867,14.66439323,394,10399.7002,193,5.085000038,20,303,5.836999893,35,73,336,1586,Forerunner 955,3474075110,4024,17,28,0,0,Connect Api,0,0,0,0,en,006-D2449-00,,,,FFFFFF,2,3,3,,,,,
2417,06/09/2024 07:34,3053.04,0,32,101,0,0,534,140,140,13.5,17.3,10,9,19,0,393,63.19115795,14.66425024,,Running,2024-09-06T06:48:24.000Z,2024-09-06T07:32:14.000Z,171.315,1000,12.6239996,37,189,196,Active,Manual,06/09/2024 07:34,63.19092955,14.66431352,393.3999939,10406.30957,193,5.206999779,21,315,5.836999893,35,73,336,1586,Forerunner 955,3474075110,4024,17,28,0,0,Connect Api,0,0,0,0,en,006-D2449-00,,,,FFFFFF,2,3,3,,,,,
2417,06/09/2024 07:34,3063.01,0,34.1,40,0,0,534,140,140,13.5,17.3,4,3,7,0,396,63.19124755,14.66425376,,Running,2024-09-06T06:48:24.000Z,2024-09-06T07:32:14.000Z,171.315,1000,12.6239996,37,189,196,Active,Manual,06/09/2024 07:34,63.19099761,14.66427329,392.7999878,10413.99023,192,5.206999779,21,314,5.836999893,35,73,336,1586,Forerunner 955,3474075110,4024,17,28,0,0,Connect Api,0,0,0,0,en,006-D2449-00,,,,FFFFFF,2,3,3,,,,,
2417,06/09/2024 07:34,3072.48,0,34.1,11,0,0,534,0,0,0,0,1,1,2,0,397,63.19133121,14.66428544,,Running,2024-09-06T06:48:24.000Z,2024-09-06T07:32:14.000Z,171.315,1000,12.6239996,37,189,196,Active,Manual,06/09/2024 07:34,63.19106709,14.66428109,392.3999939,10422.40039,193,5.346000195,35,478,5.836999893,35,73,336,1586,Forerunner 955,3474075110,4024,17,28,0,0,Connect Api,0,0,0,0,en,006-D2449-00,,,,FFFFFF,2,3,3,,,,,
2417,06/09/2024 07:34,3083.42,0,35.4,0,0,0,534,0,0,0,0,0,0,0,0,397,63.19141888,14.6643846,,Running,2024-09-06T06:48:24.000Z,2024-09-06T07:32:14.000Z,171.315,1000,12.6239996,37,189,196,Active,Manual,06/09/2024 07:34,63.19114823,14.66429257,392,10431.4502,193,6.168000221,32,515,5.836999893,35,73,336,1586,Forerunner 955,3474075110,4024,17,28,0,0,Connect Api,0,0,0,0,en,006-D2449-00,,,,FFFFFF,2,3,3,,,,,
2417,06/09/2024 07:34,3092.79,0,35.6,0,0,0,534,0,0,0,0,0,0,0,0,397,63.19149021,14.66448418,,Running,2024-09-06T06:48:24.000Z,2024-09-06T07:32:14.000Z,171.315,1000,12.6239996,37,189,196,Active,Manual,06/09/2024 07:34,63.19122618,14.66431838,391.6000061,10440.2998,192,6.168000221,32,508,5.836999893,35,73,336,1586,Forerunner 955,3474075110,4024,17,28,0,0,Connect Api,0,0,0,0,en,006-D2449-00,,,,FFFFFF,2,3,3,,,,,
2417,06/09/2024 07:34,3102.77,0,36.6,0,0,0,534,0,0,0,0,0,0,0,0,397,63.19156992,14.66457571,,Running,2024-09-06T06:48:24.000Z,2024-09-06T07:32:14.000Z,171.315,1000,12.6239996,37,189,196,Active,Manual,06/09/2024 07:34,63.19130707,14.66436205,391,10449.36035,192,7.670000076,0,0,5.836999893,35,73,336,1586,Forerunner 955,3474075110,4024,17,28,0,0,Connect Api,0,0,0,0,en,006-D2449-00,,,,FFFFFF,2,3,3,,,,,
2417,06/09/2024 07:34,3114.55,0,38.3,0,0,0,534,0,0,0,0,0,0,0,0,396,63.19165919,14.66470194,,Running,2024-09-06T06:48:24.000Z,2024-09-06T07:32:14.000Z,171.315,1000,12.6239996,37,189,196,Active,Manual,06/09/2024 07:34,63.1913872,14.66442165,389.6000061,10458.82031,191,7.670000076,0,0,5.836999893,35,73,336,1586,Forerunner 955,3474075110,4024,17,28,0,0,Connect Api,0,0,0,0,en,006-D2449-00,,,,FFFFFF,2,0,0,,,,,
2417,06/09/2024 07:34,3125.09,0,38.6,0,0,0,534,0,0,0,0,0,0,0,0,396,63.19173614,14.66482482,,Running,2024-09-06T06:48:24.000Z,2024-09-06T07:32:14.000Z,171.315,1000,12.6239996,37,189,196,Active,Manual,06/09/2024 07:34,63.19147035,14.66449918,388.2000122,10468.76953,192,8.192000389,0,0,5.836999893,35,73,336,1586,Forerunner 955,3474075110,4024,17,28,0,0,Connect Api,0,0,0,0,en,006-D2449-00,,,,FFFFFF,2,0,0,,,,,
2417,06/09/2024 07:34,3137.61,0,40.4,0,0,0,534,0,0,0,0,0,0,0,0,395,63.19178215,14.66505256,,Running,2024-09-06T06:48:24.000Z,2024-09-06T07:32:14.000Z,171.315,1000,12.6239996,37,189,196,Active,Manual,06/09/2024 07:34,63.19155266,14.66459063,387.7999878,10479.11035,190,8.696000099,0,0,5.836999893,35,73,336,1586,Forerunner 955,3474075110,4024,17,28,0,0,Connect Api,0,0,0,0,en,006-D2449-00,,,,FFFFFF,2,0,0,,,,,
2417,06/09/2024 07:34,3151.52,0,45,0,0,0,534,0,0,0,0,0,0,0,0,395,63.19186186,14.66526638,,Running,2024-09-06T06:48:24.000Z,2024-09-06T07:32:14.000Z,171.315,1000,12.6239996,37,189,196,Active,Manual,06/09/2024 07:34,63.19163522,14.66470001,387,10489.87988,188,9.208999634,0,0,5.836999893,35,73,336,1586,Forerunner 955,3474075110,4024,17,28,0,0,Connect Api,0,0,0,0,en,006-D2449-00,,,,FFFFFF,2,0,0,,,,,
2417,06/09/2024 07:34,3163.81,0,45,0,0,0,534,0,0,0,0,0,0,0,0,395,63.19193294,14.66545396,,Running,2024-09-06T06:48:24.000Z,2024-09-06T07:32:14.000Z,171.315,1000,12.6239996,37,189,196,Active,Manual,06/09/2024 07:34,63.19171661,14.66481434,386.2000122,10500.80957,188,9.647999763,0,0,5.836999893,35,73,336,1586,Forerunner 955,3474075110,4024,17,28,0,0,Connect Api,0,0,0,0,en,006-D2449-00,,,,FFFFFF,2,0,0,,,,,
2417,06/09/2024 07:34,3173.61,0,41,0,0,0,534,0,0,0,0,0,0,0,0,395,63.19198575,14.66561045,,Running,2024-09-06T06:48:24.000Z,2024-09-06T07:32:14.000Z,171.315,1000,12.6239996,37,189,196,Active,Manual,06/09/2024 07:34,63.19180009,14.66493596,385.6000061,10511.88965,187,10.09599972,0,0,5.836999893,35,73,336,1586,Forerunner 955,3474075110,4024,17,28,0,0,Connect Api,0,0,0,0,en,006-D2449-00,,,,FFFFFF,2,0,0,,,,,
2417,06/09/2024 07:34,3184.51,0,41.8,0,0,0,534,0,0,0,0,0,0,0,0,394,63.19201475,14.66580961,,Running,2024-09-06T06:48:24.000Z,2024-09-06T07:32:14.000Z,171.315,1000,12.6239996,37,189,196,Active,Manual,06/09/2024 07:34,63.19188726,14.66506974,384.7999878,10523.20996,186,10.09599972,0,0,5.836999893,35,73,336,1586,Forerunner 955,3474075110,4024,17,28,0,0,Connect Api,0,0,0,0,en,006-D2449-00,,,,FFFFFF,2,0,0,,,,,
2417,06/09/2024 07:34,3191.99,0,39.4,0,0,0,534,0,0,0,0,0,0,0,0,390,63.19201534,14.66595696,,Running,2024-09-06T06:48:24.000Z,2024-09-06T07:32:14.000Z,171.315,1000,12.6239996,37,189,196,Active,Manual,06/09/2024 07:34,63.19197041,14.66523637,384.3999939,10536.62988,185,10.38500023,0,0,5.836999893,35,73,336,1586,Forerunner 955,3474075110,4024,17,28,0,0,Connect Api,0,0,0,0,en,006-D2449-00,,,,FFFFFF,2,0,0,,,,,
2417,06/09/2024 07:34,3202.75,0,40.4,0,0,0,534,0,0,0,0,0,0,0,0,389,63.19201559,14.66617146,,Running,2024-09-06T06:48:24.000Z,2024-09-06T07:32:14.000Z,171.315,1000,12.6239996,37,189,196,Active,Manual,06/09/2024 07:34,63.19204803,14.66542781,383.3999939,10549.19043,185,12.13899994,0,0,5.836999893,35,73,336,1586,Forerunner 955,3474075110,4024,17,28,0,0,Connect Api,0,0,0,0,en,006-D2449-00,,,,FFFFFF,2,0,0,,,,,
2417,06/09/2024 07:34,3212.81,0,39.1,0,0,0,534,0,0,0,0,0,0,0,0,389,63.19201559,14.6663722,,Running,2024-09-06T06:48:24.000Z,2024-09-06T07:32:14.000Z,171.315,1000,12.6239996,37,189,196,Active,Manual,06/09/2024 07:34,63.19212682,14.66562387,382.6000061,10562.54004,185,12.13899994,0,0,5.836999893,35,73,336,1586,Forerunner 955,3474075110,4024,17,28,0,0,Connect Api,0,0,0,0,en,006-D2449-00,,,,FFFFFF,2,0,0,,,,,
2417,06/09/2024 07:34,3222.06,0,34.7,0,0,0,534,0,0,0,0,0,0,0,0,389,63.1920171,14.66655652,,Running,2024-09-06T06:48:24.000Z,2024-09-06T07:32:14.000Z,171.315,1000,12.6239996,37,189,196,Active,Manual,06/09/2024 07:34,63.19218314,14.66580257,380.2000122,10574.19043,185,12.13899994,0,0,5.836999893,35,73,336,1586,Forerunner 955,3474075110,4024,17,28,0,0,Connect Api,0,0,0,0,en,006-D2449-00,,,,FFFFFF,2,0,0,,,,,
2417,06/09/2024 07:34,3232.3,0,32,0,0,0,534,0,0,0,0,0,0,0,0,389,63.19202925,14.66675894,,Running,2024-09-06T06:48:24.000Z,2024-09-06T07:32:14.000Z,171.315,1000,12.6239996,37,189,196,Active,Manual,06/09/2024 07:34,63.19220971,14.66601597,378.6000061,10585.9502,186,12.13899994,0,0,5.836999893,35,73,336,1586,Forerunner 955,3474075110,4024,17,28,0,0,Connect Api,0,0,0,0,en,006-D2449-00,,,,FFFFFF,2,0,0,,,,,
2417,06/09/2024 07:34,3244.73,0,29.2,0,0,0,534,0,0,0,0,0,0,0,0,388,63.19206152,14.66699615,,Running,2024-09-06T06:48:24.000Z,2024-09-06T07:32:14.000Z,171.315,1000,12.6239996,37,189,196,Active,Manual,06/09/2024 07:34,63.19220083,14.66625645,378.6000061,10598.91016,187,11.9989996,0,0,5.836999893,35,73,336,1586,Forerunner 955,3474075110,4024,17,28,0,0,Connect Api,0,0,0,0,en,006-D2449-00,,,,FFFFFF,2,0,0,,,,,
2417,06/09/2024 07:34,3258.49,0,26.2,0,0,0,534,0,0,0,0,0,0,0,0,388,63.19215439,14.66707385,,Running,2024-09-06T06:48:24.000Z,2024-09-06T07:32:14.000Z,171.315,1000,12.6239996,37,189,196,Active,Manual,06/09/2024 07:34,63.19218331,14.66647572,378.6000061,10609.51953,187,12.6239996,0,0,5.836999893,35,73,336,1586,Forerunner 955,3474075110,4024,17,28,0,0,Connect Api,0,0,0,0,en,006-D2449-00,,,,FFFFFF,2,0,0,,,,,
2417,06/09/2024 07:34,3265.03,0,18.9,3,0,0,534,0,0,0,0,0,1,1,0,388,63.1922129,14.66707385,,Running,2024-09-06T06:48:24.000Z,2024-09-06T07:32:14.000Z,171.315,1000,12.6239996,37,189,196,Active,Manual,06/09/2024 07:34,63.19214769,14.66672751,378.6000061,10622.87988,187,12.6239996,0,0,5.836999893,35,73,336,1586,Forerunner 955,3474075110,4024,17,28,0,0,Connect Api,0,0,0,0,en,006-D2449-00,,,,FFFFFF,2,0,0,,,,,
2417,06/09/2024 07:34,3272.93,0,11.6,8,0,0,534,0,0,0,0,1,3,4,0,388,63.19226587,14.66707385,,Running,2024-09-06T06:48:24.000Z,2024-09-06T07:32:14.000Z,171.315,1000,12.6239996,37,189,196,Active,Manual,06/09/2024 07:34,63.19215733,14.66689356,378.6000061,10631.20996,187,12.52200031,43,0,5.836999893,35,73,336,1586,Forerunner 955,3474075110,4024,17,28,0,0,Connect Api,0,0,0,0,en,006-D2449-00,,,,FFFFFF,2,0,0,,,,,
2417,06/09/2024 07:34,3286.39,0,16.7,42,0,0,534,0,0,0,0,5,10,15,0,388,63.19226696,14.66680555,,Running,2024-09-06T06:48:24.000Z,2024-09-06T07:32:14.000Z,171.315,1000,12.6239996,37,189,196,Active,Manual,06/09/2024 07:34,63.19220091,14.6669726,379,10636.44043,187,12.52200031,46,1346,5.836999893,35,73,336,1586,Forerunner 955,3474075110,4024,17,28,0,0,Connect Api,0,0,0,0,en,006-D2449-00,,,,FFFFFF,2,0,0,,,,,
2417,06/09/2024 07:34,3298.83,0,27.6,120,0,32,534,0,170,0,22.1,10,16,26,0,388,63.19226696,14.66655761,,Running,2024-09-06T06:48:24.000Z,2024-09-06T07:32:14.000Z,171.315,1000,12.6239996,37,189,196,Active,Manual,06/09/2024 07:34,63.19224349,14.66693672,379,10640.96973,187,12.48400021,47,1170,5.836999893,35,73,336,1586,Forerunner 955,3474075110,4024,17,28,0,0,Connect Api,0,0,0,0,en,006-D2449-00,,,,FFFFFF,2,0,0,,,,,
2417,06/09/2024 07:34,3309.21,0,29.6,120,0,74,536,120,140,10.7,18.2,13,18,31,0,384,63.19226671,14.66635066,,Running,2024-09-06T06:48:24.000Z,2024-09-06T07:32:14.000Z,171.315,1000,12.6239996,37,189,196,Active,Manual,06/09/2024 07:34,63.19228431,14.66682105,379,10647.7002,187,8.258000374,47,463,5.836999893,35,73,336,1586,Forerunner 955,3474075110,4024,17,28,0,0,Connect Api,0,0,0,0,en,006-D2449-00,,,,FFFFFF,2,0,0,,,,,
2417,06/09/2024 07:34,3318.23,0,30.1,120,0,41,537,160,170,16.8,19.6,13,15,28,0,384,63.19226671,14.66617087,,Running,2024-09-06T06:48:24.000Z,2024-09-06T07:32:14.000Z,171.315,1000,12.6239996,37,189,196,Active,Manual,06/09/2024 07:34,63.19229236,14.66666674,379,10656.0498,187,8.258000374,45,396,5.836999893,35,73,336,1586,Forerunner 955,3474075110,4024,17,28,0,0,Connect Api,0,0,0,0,en,006-D2449-00,,,,FFFFFF,2,0,0,,,,,
2417,06/09/2024 07:34,3327.72,0,32.5,103,0,0,538,160,140,16.8,16.2,10,9,19,0,384,63.19226696,14.66598186,,Running,2024-09-06T06:48:24.000Z,2024-09-06T07:32:14.000Z,171.315,1000,12.6239996,37,189,196,Active,Manual,06/09/2024 07:34,63.19228875,14.6665162,378.7999878,10663.7002,187,7.883999825,44,326,5.836999893,35,73,336,1586,Forerunner 955,3474075110,4024,17,28,0,0,Connect Api,0,0,0,0,en,006-D2449-00,,,,FFFFFF,2,0,0,,,,,
2417,06/09/2024 07:34,3337.76,0,34.3,57,0,0,538,130,140,16.1,16.2,6,4,10,0,384,63.19227006,14.66578161,,Running,2024-09-06T06:48:24.000Z,2024-09-06T07:32:14.000Z,171.315,1000,12.6239996,37,189,196,Active,Manual,06/09/2024 07:34,63.19227819,14.66635074,378.7999878,10672.09961,183,7.883999825,44,316,5.836999893,35,73,336,1586,Forerunner 955,3474075110,4024,17,28,0,0,Connect Api,0,0,0,0,en,006-D2449-00,,,,FFFFFF,2,0,0,,,,,
2417,06/09/2024 07:34,3346.34,0,30.5,15,0,0,538,130,0,16.1,0,2,1,3,0,384,63.19227559,14.66561104,,Running,2024-09-06T06:48:24.000Z,2024-09-06T07:32:14.000Z,171.315,1000,12.6239996,37,189,196,Active,Manual,06/09/2024 07:34,63.19226931,14.66616936,378.7999878,10681.08008,184,7.967999935,44,397,5.836999893,35,73,336,1586,Forerunner 955,3474075110,4024,17,28,0,0,Connect Api,0,0,0,0,en,006-D2449-00,,,,FFFFFF,2,0,0,,,,,
2417,06/09/2024 07:34,3355.61,0,32.4,0,0,0,538,0,0,0,0,0,0,0,0,384,63.19230418,14.66543728,,Running,2024-09-06T06:48:24.000Z,2024-09-06T07:32:14.000Z,171.315,1000,12.6239996,37,189,196,Active,Manual,06/09/2024 07:34,63.19226386,14.66599644,378.7999878,10690.03027,186,7.967999935,44,464,5.836999893,35,73,336,1586,Forerunner 955,3474075110,4024,17,28,0,0,Connect Api,0,0,0,0,en,006-D2449-00,,,,FFFFFF,2,4,4,,,,,
2417,06/09/2024 07:34,3367.53,0,36.1,0,0,0,538,0,0,0,0,0,0,0,0,383,63.19232111,14.66520276,,Running,2024-09-06T06:48:24.000Z,2024-09-06T07:32:14.000Z,171.315,1000,12.6239996,37,189,196,Active,Manual,06/09/2024 07:34,63.19226529,14.6657967,378.2000122,10700.01953,185,8.583999634,44,608,5.836999893,35,73,336,1586,Forerunner 955,3474075110,4024,17,28,0,0,Connect Api,0,0,0,0,en,006-D2449-00,,,,FFFFFF,2,4,4,,,,,
2417,06/09/2024 07:34,3377.83,0,37,0,0,0,538,0,0,0,0,0,0,0,0,383,63.19236327,14.66501987,,Running,2024-09-06T06:48:24.000Z,2024-09-06T07:32:14.000Z,171.315,1000,12.6239996,37,189,196,Active,Manual,06/09/2024 07:34,63.19227518,14.66561859,378,10709.19043,185,9.012999535,44,626,5.836999893,35,73,336,1586,Forerunner 955,3474075110,4024,17,28,0,0,Connect Api,0,0,0,0,en,006-D2449-00,,,,FFFFFF,2,4,4,,,,,
2417,06/09/2024 07:34,3388.86,0,39,0,0,0,538,0,0,0,0,0,0,0,0,383,63.19238582,14.66480571,,Running,2024-09-06T06:48:24.000Z,2024-09-06T07:32:14.000Z,171.315,1000,12.6239996,37,189,196,Active,Manual,06/09/2024 07:34,63.19228901,14.6654165,376.6000061,10719.03027,184,9.012999535,44,629,5.836999893,35,73,336,1586,Forerunner 955,3474075110,4024,17,28,0,0,Connect Api,0,0,0,0,en,006-D2449-00,,,,FFFFFF,2,4,4,,,,,
2417,06/09/2024 07:34,3399.23,0,40.6,0,0,0,538,0,0,0,0,0,0,0,0,383,63.19243426,14.66462902,,Running,2024-09-06T06:48:24.000Z,2024-09-06T07:32:14.000Z,171.315,1000,12.6239996,37,189,196,Active,Manual,06/09/2024 07:34,63.19231365,14.66521734,374.7999878,10729.49023,186,4.711999893,44,187,5.836999893,35,73,336,1586,Forerunner 955,3474075110,4024,17,28,0,0,Connect Api,0,0,0,0,en,006-D2449-00,,,,FFFFFF,2,0,0,,,,,
2417,06/09/2024 07:34,3410.49,0,40.9,0,0,0,538,0,0,0,0,0,0,0,0,383,63.19246318,14.66441377,,Running,2024-09-06T06:48:24.000Z,2024-09-06T07:32:14.000Z,171.315,1000,12.6239996,37,189,196,Active,Manual,06/09/2024 07:34,63.19234215,14.66502883,373.7999878,10739.58984,186,3.246999979,0,0,5.836999893,35,73,336,1586,Forerunner 955,3474075110,4024,17,28,0,0,Connect Api,0,0,0,0,en,006-D2449-00,,,,FFFFFF,2,0,0,,,,,
2417,06/09/2024 07:34,3421.34,0,39.6,0,0,0,538,0,0,0,0,0,0,0,0,382,63.19249394,14.66420833,,Running,2024-09-06T06:48:24.000Z,2024-09-06T07:32:14.000Z,171.315,1000,12.6239996,37,189,196,Active,Manual,06/09/2024 07:34,63.19237567,14.66483597,373.2000122,10749.86035,187,3.246999979,0,0,5.836999893,35,73,336,1586,Forerunner 955,3474075110,4024,17,28,0,0,Connect Api,0,0,0,0,en,006-D2449-00,,,,FFFFFF,2,0,0,,,,,
2417,06/09/2024 07:34,3432.27,0,39.3,0,0,0,538,0,0,0,0,0,0,0,0,382,63.19252722,14.66400339,,Running,2024-09-06T06:48:24.000Z,2024-09-06T07:32:14.000Z,171.315,1000,12.6239996,37,189,196,Active,Manual,06/09/2024 07:34,63.19240929,14.66463874,372.3999939,10760.25,186,9.387000084,0,0,5.836999893,35,73,336,1586,Forerunner 955,3474075110,4024,17,28,0,0,Connect Api,0,0,0,0,en,006-D2449-00,,,,FFFFFF,2,0,0,,,,,
2417,06/09/2024 07:34,3442.42,0,37.9,0,0,0,538,0,0,0,0,0,0,0,0,382,63.19254616,14.66380533,,Running,2024-09-06T06:48:24.000Z,2024-09-06T07:32:14.000Z,171.315,1000,12.6239996,37,189,196,Active,Manual,06/09/2024 07:34,63.19245086,14.66443841,372.2000122,10771.08984,186,9.80700016,0,0,5.836999893,35,73,336,1586,Forerunner 955,3474075110,4024,17,28,0,0,Connect Api,0,0,0,0,en,006-D2449-00,,,,FFFFFF,2,0,0,,,,,
2417,06/09/2024 07:34,3450.44,0,34.9,0,0,0,538,0,0,0,0,0,0,0,0,381,63.1925636,14.6636501,,Running,2024-09-06T06:48:24.000Z,2024-09-06T07:32:14.000Z,171.315,1000,12.6239996,37,189,196,Active,Manual,06/09/2024 07:34,63.19249093,14.66423591,371.3999939,10782.24023,186,10.02099991,0,0,5.836999893,35,73,336,1586,Forerunner 955,3474075110,4024,17,28,0,0,Connect Api,0,0,0,0,en,006-D2449-00,,,,FFFFFF,2,0,0,,,,,
2417,06/09/2024 07:34,3461.48,0,35.8,0,0,0,538,0,0,0,0,0,0,0,0,381,63.19256896,14.66343041,,Running,2024-09-06T06:48:24.000Z,2024-09-06T07:32:14.000Z,171.315,1000,12.6239996,37,189,196,Active,Manual,06/09/2024 07:34,63.19253082,14.66403482,371,10792.92969,185,10.02099991,0,0,5.836999893,35,73,336,1586,Forerunner 955,3474075110,4024,17,28,0,0,Connect Api,0,0,0,0,en,006-D2449-00,,,,FFFFFF,2,0,0,,,,,
2417,06/09/2024 07:34,3470.98,0,35.7,0,0,0,538,0,0,0,0,0,0,0,0,381,63.19258212,14.66324357,,Running,2024-09-06T06:48:24.000Z,2024-09-06T07:32:14.000Z,171.315,1000,12.6239996,37,189,196,Active,Manual,06/09/2024 07:34,63.19256812,14.66383433,370.7999878,10803.75,183,10.36600018,0,0,5.836999893,35,73,336,1586,Forerunner 955,3474075110,4024,17,28,0,0,Connect Api,0,0,0,0,en,006-D2449-00,,,,FFFFFF,2,0,0,,,,,
2417,06/09/2024 07:34,3479.47,0,35.4,0,0,0,538,0,0,0,0,0,0,0,0,381,63.19258212,14.66307552,,Running,2024-09-06T06:48:24.000Z,2024-09-06T07:32:14.000Z,171.315,1000,12.6239996,37,189,196,Active,Manual,06/09/2024 07:34,63.19259595,14.66363057,370.3999939,10814.75,182,10.65600014,0,0,5.836999893,35,73,336,1586,Forerunner 955,3474075110,4024,17,28,0,0,Connect Api,0,0,0,0,en,006-D2449-00,,,,FFFFFF,2,0,0,,,,,
2417,06/09/2024 07:34,3490.05,0,35.3,0,0,0,538,0,0,0,0,0,0,0,0,380,63.19258212,14.66286555,,Running,2024-09-06T06:48:24.000Z,2024-09-06T07:32:14.000Z,171.315,1000,12.6239996,37,189,196,Active,Manual,06/09/2024 07:34,63.19261741,14.66342563,369.7999878,10825.26953,181,10.70199966,0,0,5.836999893,35,73,336,1586,Forerunner 955,3474075110,4024,17,28,0,0,Connect Api,0,0,0,0,en,006-D2449-00,,,,FFFFFF,2,0,0,,,,,
2417,06/09/2024 07:34,3501.48,0,35.3,0,0,0,538,0,0,0,0,0,0,0,0,380,63.19257441,14.66263832,,Running,2024-09-06T06:48:24.000Z,2024-09-06T07:32:14.000Z,171.315,1000,12.6239996,37,189,196,Active,Manual,06/09/2024 07:34,63.19263208,14.66321943,369.2000122,10835.86035,181,10.70199966,0,0,5.836999893,35,73,336,1586,Forerunner 955,3474075110,4024,17,28,0,0,Connect Api,0,0,0,0,en,006-D2449-00,,,,FFFFFF,2,0,0,,,,,
2417,06/09/2024 07:34,3509.48,0,33.1,0,0,0,538,0,0,0,0,0,0,0,0,379,63.19256276,14.6624809,,Running,2024-09-06T06:48:24.000Z,2024-09-06T07:32:14.000Z,171.315,1000,12.6239996,37,189,196,Active,Manual,06/09/2024 07:34,63.19264364,14.66301567,369,10846.37012,179,10.60000038,0,0,5.836999893,35,73,336,1586,Forerunner 955,3474075110,4024,17,28,0,0,Connect Api,0,0,0,0,en,006-D2449-00,,,,FFFFFF,2,0,0,,,,,
2417,06/09/2024 07:34,3520.07,0,33,0,0,0,538,0,0,0,0,0,0,0,0,379,63.19250962,14.66230572,,Running,2024-09-06T06:48:24.000Z,2024-09-06T07:32:14.000Z,171.315,1000,12.6239996,37,189,196,Active,Manual,06/09/2024 07:34,63.19264649,14.66279866,368.6000061,10856.67969,177,10.5340004,0,0,5.836999893,35,73,336,1586,Forerunner 955,3474075110,4024,17,28,0,0,Connect Api,0,0,0,0,en,006-D2449-00,,,,FFFFFF,2,0,0,,,,,
2417,06/09/2024 07:34,3528.08,0,32.7,0,0,0,538,0,0,0,0,0,0,0,0,379,63.19247609,14.66216432,,Running,2024-09-06T06:48:24.000Z,2024-09-06T07:32:14.000Z,171.315,1000,12.6239996,37,189,196,Active,Manual,06/09/2024 07:34,63.19263937,14.66258325,368.2000122,10867.16992,176,10.52499962,0,0,5.836999893,35,73,336,1586,Forerunner 955,3474075110,4024,17,28,0,0,Connect Api,0,0,0,0,en,006-D2449-00,,,,FFFFFF,2,0,0,,,,,
2417,06/09/2024 07:34,3539.8,0,33.1,17,0,0,538,0,0,0,0,1,2,3,0,378,63.19240116,14.66200003,,Running,2024-09-06T06:48:24.000Z,2024-09-06T07:32:14.000Z,171.315,1000,12.6239996,37,189,196,Active,Manual,06/09/2024 07:34,63.19261883,14.6623685,367.7999878,10877.41016,174,10.52499962,0,0,5.836999893,35,73,336,1586,Forerunner 955,3474075110,4024,17,28,0,0,Connect Api,0,0,0,0,en,006-D2449-00,,,,FFFFFF,2,0,0,,,,,
2417,06/09/2024 07:34,3551.41,0,35.4,47,0,0,538,0,0,0,0,3,5,8,0,378,63.19231591,14.66186634,,Running,2024-09-06T06:48:24.000Z,2024-09-06T07:32:14.000Z,171.315,1000,12.6239996,37,189,196,Active,Manual,06/09/2024 07:34,63.19258195,14.66220187,366,10886.94043,173,10.48799992,0,0,5.836999893,35,73,336,1586,Forerunner 955,3474075110,4024,17,28,0,0,Connect Api,0,0,0,0,en,006-D2449-00,,,,FFFFFF,2,0,0,,,,,
