sessionid,tt_s,distance_m,slope_pct,speed_kmph,power_w,heartrate_bpm,frequency_ppm,cycle,thrust_left_ms,thrust_right_ms,impulse_left_ns,impulse_right_ns,force_meanl_n,force_meanr_n,f_tot_mean_n,treadmill_force_n,altitude_m,latitude_deg,longitude_deg,usernote = None,Variant,Sport,ns1:Id,StartTime,ns1:TotalTimeSeconds,ns1:DistanceMeters,ns1:MaximumSpeed,ns1:Calories,ns1:Value,ns1:Value2,ns1:Intensity,ns1:TriggerMethod,ns1:Time,ns1:AltitudeMeters,ns1:DistanceMeters3,ns1:Value4,ns2:Speed,ns2:RunCadence,ns2:Watts,ns1:LatitudeDegrees,ns1:LongitudeDegrees,ns2:AvgSpeed,ns2:AvgRunCadence,ns2:MaxRunCadence,ns2:AvgWatts,ns2:MaxWatts,ns1:Name,ns1:UnitId,ns1:ProductID,ns1:VersionMajor,ns1:VersionMinor,ns1:BuildMajor,ns1:BuildMinor,ns1:Name5,ns1:VersionMajor6,ns1:VersionMinor7,ns1:BuildMajor8,ns1:BuildMinor9,ns1:LangID,ns1:PartNumber,Kolumn1,Unnamed: 40,Unnamed: 41,Unnamed: 42,RowColor,Lap,Gear
2107,2024-06-04 13:38:34,750.6,0.0,6.0,45.0,186.0,73.0,130.0,230.0,190.0,23.7,20.9,25.0,20.0,45.0,0.0,372.0,63.19254532456398,14.66834387741983,,NR,Running,2024-06-04T12:55:56.000Z,2024-06-04T13:36:02.000Z,260.597,1000.0,6.829999923706055,58.0,177.0,192.0,Active,Manual,2024-06-04 13:38:34,371.20001220703125,6139.7900390625,185.0,6.1020002365112305,32.0,366.0,63.19260349497199,14.668297776952386,3.8369998931884766,36.0,69.0,395.0,636.0,Forerunner 955,3474075110.0,4024.0,17.0,28.0,0.0,0.0,Connect Api,0.0,0.0,0.0,0.0,en,006-D2449-00,177.6452442159383,,,,FFFFFF,1,3.0
2107,2024-06-04 13:38:35,753.07,0.0,6.6,57.0,186.0,63.0,131.0,250.0,240.0,21.1,23.7,28.0,24.0,52.0,0.0,372.0,63.192527471110225,14.6683712862432,,NR,Running,2024-06-04T12:55:56.000Z,2024-06-04T13:36:02.000Z,260.597,1000.0,6.829999923706055,58.0,177.0,192.0,Active,Manual,2024-06-04 13:38:35,371.6000061035156,6143.5,186.0,5.317999839782715,32.0,366.0,63.19258346222341,14.66836005449295,3.8369998931884766,36.0,69.0,395.0,636.0,Forerunner 955,3474075110.0,4024.0,17.0,28.0,0.0,0.0,Connect Api,0.0,0.0,0.0,0.0,en,006-D2449-00,177.65552699228792,,,,FFFFFF,1,3.0
2107,2024-06-04 13:38:36,756.45,0.0,9.2,73.0,186.0,56.0,132.0,280.0,280.0,29.8,35.2,30.0,27.0,57.0,0.0,372.0,63.19250760599971,14.668421996757388,,NR,Running,2024-06-04T12:55:56.000Z,2024-06-04T13:36:02.000Z,260.597,1000.0,6.829999923706055,58.0,177.0,192.0,Active,Manual,2024-06-04 13:38:36,372.0,6147.1298828125,186.0,5.0289998054504395,32.0,374.0,63.19256183691323,14.66841327957809,3.8369998931884766,36.0,69.0,395.0,636.0,Forerunner 955,3474075110.0,4024.0,17.0,28.0,0.0,0.0,Connect Api,0.0,0.0,0.0,0.0,en,006-D2449-00,177.66323907455012,,,,FFFFFF,1,3.0
2107,2024-06-04 13:38:37,760.45,0.0,10.2,73.0,186.0,54.0,133.0,310.0,260.0,33.0,25.0,30.0,26.0,56.0,0.0,372.0,63.1924856454134,14.668485028669238,,NR,Running,2024-06-04T12:55:56.000Z,2024-06-04T13:36:02.000Z,260.597,1000.0,6.829999923706055,58.0,177.0,192.0,Active,Manual,2024-06-04 13:38:37,372.20001220703125,6150.7900390625,186.0,4.515999794006348,32.0,351.0,63.19253853522241,14.668461224064231,3.8369998931884766,36.0,69.0,395.0,636.0,Forerunner 955,3474075110.0,4024.0,17.0,28.0,0.0,0.0,Connect Api,0.0,0.0,0.0,0.0,en,006-D2449-00,177.67095115681235,,,,FFFFFF,1,3.0
2107,2024-06-04 13:38:38,763.52,0.0,8.1,73.0,186.0,54.0,134.0,310.0,260.0,32.5,25.0,30.0,24.0,54.0,0.0,372.0,63.19246469065547,14.668521406129004,,NR,Running,2024-06-04T12:55:56.000Z,2024-06-04T13:36:02.000Z,260.597,1000.0,6.829999923706055,58.0,177.0,192.0,Active,Manual,2024-06-04 13:38:38,372.3999938964844,6154.0400390625,185.0,3.7699999809265137,33.0,308.0,63.192516239359975,14.668503887951374,3.8369998931884766,36.0,69.0,395.0,636.0,Forerunner 955,3474075110.0,4024.0,17.0,28.0,0.0,0.0,Connect Api,0.0,0.0,0.0,0.0,en,006-D2449-00,177.67866323907455,,,,FFFFFF,1,3.0
2107,2024-06-04 13:38:39,765.64,0.0,6.3,56.0,186.0,54.0,134.0,300.0,250.0,30.6,23.7,31.0,23.0,54.0,0.0,372.0,63.19244658574462,14.668534565716982,,NR,Running,2024-06-04T12:55:56.000Z,2024-06-04T13:36:02.000Z,260.597,1000.0,6.829999923706055,58.0,177.0,192.0,Active,Manual,2024-06-04 13:38:39,372.79998779296875,6157.93994140625,187.0,3.686000108718872,33.0,321.0,63.1924856454134,14.668540935963392,3.8369998931884766,36.0,69.0,395.0,636.0,Forerunner 955,3474075110.0,4024.0,17.0,28.0,0.0,0.0,Connect Api,0.0,0.0,0.0,0.0,en,006-D2449-00,177.68894601542416,,,,FFFFFF,1,3.0
2107,2024-06-04 13:38:40,767.37,0.0,3.9,37.0,186.0,53.0,136.0,310.0,250.0,35.3,24.0,33.0,22.0,55.0,0.0,372.0,63.19243141449988,14.668541606515646,,NR,Running,2024-06-04T12:55:56.000Z,2024-06-04T13:36:02.000Z,260.597,1000.0,6.829999923706055,58.0,177.0,192.0,Active,Manual,2024-06-04 13:38:40,372.79998779296875,6161.60986328125,186.0,3.686000108718872,33.0,335.0,63.19245547056198,14.668563734740019,3.8369998931884766,36.0,69.0,395.0,636.0,Forerunner 955,3474075110.0,4024.0,17.0,28.0,0.0,0.0,Connect Api,0.0,0.0,0.0,0.0,en,006-D2449-00,177.69151670951157,,,,FFFFFF,1,3.0
2107,2024-06-04 13:38:41,768.85,0.0,3.9,37.0,185.0,54.0,136.0,340.0,260.0,38.9,24.0,34.0,22.0,56.0,0.0,372.0,63.1924182549119,14.668546384200454,,NR,Running,2024-06-04T12:55:56.000Z,2024-06-04T13:36:02.000Z,260.597,1000.0,6.829999923706055,58.0,177.0,192.0,Active,Manual,2024-06-04 13:38:41,373.0,6165.2001953125,186.0,3.7139999866485596,44.0,360.0,63.19242848083377,14.668585360050201,3.8369998931884766,36.0,69.0,395.0,636.0,Forerunner 955,3474075110.0,4024.0,17.0,28.0,0.0,0.0,Connect Api,0.0,0.0,0.0,0.0,en,006-D2449-00,177.69922879177378,,,,FFFFFF,1,3.0
2107,2024-06-04 13:38:42,770.41,0.0,4.0,37.0,185.0,53.0,138.0,330.0,240.0,40.5,21.3,34.0,22.0,56.0,0.0,372.0,63.192405346781015,14.668557615950704,,NR,Running,2024-06-04T12:55:56.000Z,2024-06-04T13:36:02.000Z,260.597,1000.0,6.829999923706055,58.0,177.0,192.0,Active,Manual,2024-06-04 13:38:42,373.20001220703125,6168.330078125,185.0,3.7880001068115234,54.0,353.0,63.19240760989487,14.668606398627162,3.8369998931884766,36.0,69.0,395.0,636.0,Forerunner 955,3474075110.0,4024.0,17.0,28.0,0.0,0.0,Connect Api,0.0,0.0,0.0,0.0,en,006-D2449-00,177.70694087403598,,,,FFFFFF,1,3.0
2107,2024-06-04 13:38:43,772.17,0.0,4.3,37.0,186.0,53.0,138.0,320.0,270.0,33.6,25.5,33.0,22.0,55.0,0.0,371.0,63.19239176809788,14.66857546940446,,NR,Running,2024-06-04T12:55:56.000Z,2024-06-04T13:36:02.000Z,260.597,1000.0,6.829999923706055,58.0,177.0,192.0,Active,Manual,2024-06-04 13:38:43,373.6000061035156,6170.47998046875,186.0,3.7880001068115234,56.0,355.0,63.192389756441116,14.66862534172833,3.8369998931884766,36.0,69.0,395.0,636.0,Forerunner 955,3474075110.0,4024.0,17.0,28.0,0.0,0.0,Connect Api,0.0,0.0,0.0,0.0,en,006-D2449-00,177.7172236503856,,,,FFFFFF,1,3.0
2107,2024-06-04 13:38:44,773.96,0.0,4.0,38.0,187.0,53.0,139.0,320.0,270.0,33.6,24.4,32.0,23.0,55.0,0.0,371.0,63.19237818941474,14.668594747781754,,NR,Running,2024-06-04T12:55:56.000Z,2024-06-04T13:36:02.000Z,260.597,1000.0,6.829999923706055,58.0,177.0,192.0,Active,Manual,2024-06-04 13:38:44,373.79998779296875,6172.759765625,186.0,3.686000108718872,54.0,369.0,63.19237031042576,14.668641099706292,3.8369998931884766,36.0,69.0,395.0,636.0,Forerunner 955,3474075110.0,4024.0,17.0,28.0,0.0,0.0,Connect Api,0.0,0.0,0.0,0.0,en,006-D2449-00,177.7223650385604,,,,FFFFFF,1,2.0V
2107,2024-06-04 13:38:45,775.82,0.0,4.6,38.0,186.0,53.0,140.0,340.0,270.0,37.0,26.2,32.0,23.0,55.0,0.0,371.0,63.19236352108419,14.668612433597444,,NR,Running,2024-06-04T12:55:56.000Z,2024-06-04T13:36:02.000Z,260.597,1000.0,6.829999923706055,58.0,177.0,192.0,Active,Manual,2024-06-04 13:38:45,374.3999938964844,6174.85009765625,186.0,3.3310000896453857,54.0,340.0,63.19234885275364,14.668656690046191,3.8369998931884766,36.0,69.0,395.0,636.0,Forerunner 955,3474075110.0,4024.0,17.0,28.0,0.0,0.0,Connect Api,0.0,0.0,0.0,0.0,en,006-D2449-00,177.72750642673523,,,,FFFFFF,1,2.0V
2107,2024-06-04 13:38:46,777.34,0.0,4.2,38.0,186.0,55.0,141.0,310.0,240.0,32.8,23.6,32.0,22.0,54.0,0.0,371.0,63.19235052913427,14.668612433597444,,NR,Running,2024-06-04T12:55:56.000Z,2024-06-04T13:36:02.000Z,260.597,1000.0,6.829999923706055,58.0,177.0,192.0,Active,Manual,2024-06-04 13:38:46,374.6000061035156,6177.830078125,186.0,3.1630001068115234,53.0,374.0,63.19232462905347,14.668674962595105,3.8369998931884766,36.0,69.0,395.0,636.0,Forerunner 955,3474075110.0,4024.0,17.0,28.0,0.0,0.0,Connect Api,0.0,0.0,0.0,0.0,en,006-D2449-00,177.73521850899743,,,,FFFFFF,1,2.0V
2107,2024-06-04 13:38:47,778.51,0.0,4.4,42.0,186.0,54.0,142.0,330.0,240.0,35.0,23.6,31.0,20.0,51.0,0.0,371.0,63.19234063848853,14.668612433597444,,NR,Running,2024-06-04T12:55:56.000Z,2024-06-04T13:36:02.000Z,260.597,1000.0,6.829999923706055,58.0,177.0,192.0,Active,Manual,2024-06-04 13:38:47,374.79998779296875,6180.509765625,186.0,2.994999885559082,49.0,335.0,63.19229939952493,14.668685188516974,3.8369998931884766,36.0,69.0,395.0,636.0,Forerunner 955,3474075110.0,4024.0,17.0,28.0,0.0,0.0,Connect Api,0.0,0.0,0.0,0.0,en,006-D2449-00,177.74550128534705,,,,FFFFFF,1,2.0V
2107,2024-06-04 13:38:48,779.92,0.0,5.2,42.0,186.0,53.0,142.0,330.0,230.0,36.0,19.5,29.0,20.0,49.0,0.0,371.0,63.19232890382409,14.668604303151367,,NR,Running,2024-06-04T12:55:56.000Z,2024-06-04T13:36:02.000Z,260.597,1000.0,6.829999923706055,58.0,177.0,192.0,Active,Manual,2024-06-04 13:38:48,375.0,6182.9599609375,186.0,2.9579999446868896,35.0,255.0,63.19227810949087,14.668687200173736,3.8369998931884766,36.0,69.0,395.0,636.0,Forerunner 955,3474075110.0,4024.0,17.0,28.0,0.0,0.0,Connect Api,0.0,0.0,0.0,0.0,en,006-D2449-00,177.75578406169666,,,,FFFFFF,1,2.0V
2107,2024-06-04 13:38:49,781.7,0.0,6.4,49.0,186.0,52.0,144.0,280.0,240.0,27.8,21.5,27.0,19.0,46.0,0.0,371.0,63.19231356494129,14.668594747781754,,NR,Running,2024-06-04T12:55:56.000Z,2024-06-04T13:36:02.000Z,260.597,1000.0,6.829999923706055,58.0,177.0,192.0,Active,Manual,2024-06-04 13:38:49,375.3999938964844,6185.22998046875,187.0,2.9019999504089355,35.0,232.0,63.19226008839905,14.668677812442183,3.8369998931884766,36.0,69.0,395.0,636.0,Forerunner 955,3474075110.0,4024.0,17.0,28.0,0.0,0.0,Connect Api,0.0,0.0,0.0,0.0,en,006-D2449-00,177.76606683804627,,,,FFFFFF,1,2.0V
2107,2024-06-04 13:38:50,783.92,0.0,7.0,50.0,187.0,50.0,144.0,290.0,240.0,26.7,21.1,25.0,18.0,43.0,0.0,371.0,63.192293867468834,14.668589467182755,,NR,Running,2024-06-04T12:55:56.000Z,2024-06-04T13:36:02.000Z,260.597,1000.0,6.829999923706055,58.0,177.0,192.0,Active,Manual,2024-06-04 13:38:50,375.6000061035156,6187.06982421875,186.0,2.809000015258789,53.0,350.0,63.1922456715256,14.668660210445523,3.8369998931884766,36.0,69.0,395.0,636.0,Forerunner 955,3474075110.0,4024.0,17.0,28.0,0.0,0.0,Connect Api,0.0,0.0,0.0,0.0,en,006-D2449-00,177.77634961439588,,,,FFFFFF,1,2.0V
2107,2024-06-04 13:38:51,786.39,0.0,7.1,52.0,186.0,51.0,146.0,290.0,240.0,29.6,19.5,25.0,19.0,44.0,0.0,371.0,63.19227182306349,14.668582761660218,,NR,Running,2024-06-04T12:55:56.000Z,2024-06-04T13:36:02.000Z,260.597,1000.0,6.829999923706055,58.0,177.0,192.0,Active,Manual,2024-06-04 13:38:51,375.79998779296875,6188.759765625,185.0,2.7149999141693115,62.0,449.0,63.19223125465214,14.668644955381751,3.8369998931884766,36.0,69.0,395.0,636.0,Forerunner 955,3474075110.0,4024.0,17.0,28.0,0.0,0.0,Connect Api,0.0,0.0,0.0,0.0,en,006-D2449-00,177.7892030848329,,,,FFFFFF,1,2.0V
2107,2024-06-04 13:38:52,789.16,0.0,8.1,61.0,186.0,52.0,146.0,290.0,260.0,29.6,22.0,25.0,20.0,45.0,0.0,371.0,63.19224734790623,14.668572703376412,,NR,Running,2024-06-04T12:55:56.000Z,2024-06-04T13:36:02.000Z,260.597,1000.0,6.829999923706055,58.0,177.0,192.0,Active,Manual,2024-06-04 13:38:52,376.20001220703125,6190.39990234375,186.0,2.6029999256134033,62.0,457.0,63.19221558049321,14.668629197403789,3.8369998931884766,36.0,69.0,395.0,636.0,Forerunner 955,3474075110.0,4024.0,17.0,28.0,0.0,0.0,Connect Api,0.0,0.0,0.0,0.0,en,006-D2449-00,177.80205655526993,,,,FFFFFF,1,2.0V
2107,2024-06-04 13:38:53,791.86,0.0,8.8,69.0,186.0,52.0,147.0,280.0,250.0,26.1,24.8,26.0,21.0,47.0,0.0,372.0,63.192223543301225,14.668561471626164,,NR,Running,2024-06-04T12:55:56.000Z,2024-06-04T13:36:02.000Z,260.597,1000.0,6.829999923706055,58.0,177.0,192.0,Active,Manual,2024-06-04 13:38:53,376.6000061035156,6192.35009765625,186.0,2.5380001068115234,54.0,424.0,63.192198649048805,14.668614361435175,3.8369998931884766,36.0,69.0,395.0,636.0,Forerunner 955,3474075110.0,4024.0,17.0,28.0,0.0,0.0,Connect Api,0.0,0.0,0.0,0.0,en,006-D2449-00,177.80976863753213,,,,FFFFFF,1,2.0V
2107,2024-06-04 13:38:54,794.38,0.0,8.4,69.0,186.0,54.0,148.0,270.0,230.0,28.8,21.4,27.0,22.0,49.0,0.0,374.0,63.192202085629106,14.668546048924329,,NR,Running,2024-06-04T12:55:56.000Z,2024-06-04T13:36:02.000Z,260.597,1000.0,6.829999923706055,58.0,177.0,192.0,Active,Manual,2024-06-04 13:38:54,376.79998779296875,6194.60986328125,186.0,2.4820001125335693,41.0,359.0,63.19218071177602,14.66859650798142,3.8369998931884766,36.0,69.0,395.0,636.0,Forerunner 955,3474075110.0,4024.0,17.0,28.0,0.0,0.0,Connect Api,0.0,0.0,0.0,0.0,en,006-D2449-00,177.82005141388174,,,,FFFFFF,1,2.0V
2107,2024-06-04 13:38:55,796.99,0.0,8.1,72.0,186.0,54.0,149.0,300.0,270.0,30.5,26.3,29.0,24.0,53.0,0.0,374.0,63.19218087941408,14.668524004518986,,NR,Running,2024-06-04T12:55:56.000Z,2024-06-04T13:36:02.000Z,260.597,1000.0,6.829999923706055,58.0,177.0,192.0,Active,Manual,2024-06-04 13:38:55,377.0,6197.14013671875,186.0,2.444999933242798,46.0,389.0,63.192160008475184,14.668575469404459,3.8369998931884766,36.0,69.0,395.0,636.0,Forerunner 955,3474075110.0,4024.0,17.0,28.0,0.0,0.0,Connect Api,0.0,0.0,0.0,0.0,en,006-D2449-00,177.83033419023135,,,,FFFFFF,1,2.0V
2107,2024-06-04 13:38:56,799.86,0.0,9.3,82.0,186.0,54.0,150.0,300.0,270.0,30.9,26.3,32.0,25.0,57.0,0.0,374.0,63.19215866737068,14.668494835495949,,NR,Running,2024-06-04T12:55:56.000Z,2024-06-04T13:36:02.000Z,260.597,1000.0,6.829999923706055,58.0,177.0,192.0,Active,Manual,2024-06-04 13:38:56,377.3999938964844,6199.43017578125,186.0,2.4170000553131104,49.0,381.0,63.19214131683111,14.668550910428166,3.8369998931884766,36.0,69.0,395.0,636.0,Forerunner 955,3474075110.0,4024.0,17.0,28.0,0.0,0.0,Connect Api,0.0,0.0,0.0,0.0,en,006-D2449-00,177.84318766066838,,,,FFFFFF,1,2.0V
2107,2024-06-04 13:38:57,802.65,0.0,10.2,82.0,185.0,54.0,150.0,340.0,270.0,41.6,28.5,34.0,25.0,59.0,0.0,373.0,63.19213645532727,14.668469270691276,,NR,Running,2024-06-04T12:55:56.000Z,2024-06-04T13:36:02.000Z,260.597,1000.0,6.829999923706055,58.0,177.0,192.0,Active,Manual,2024-06-04 13:38:57,377.6000061035156,6202.10009765625,186.0,2.4070000648498535,50.0,397.0,63.192118937149644,14.668522579595447,3.8369998931884766,36.0,69.0,395.0,636.0,Forerunner 955,3474075110.0,4024.0,17.0,28.0,0.0,0.0,Connect Api,0.0,0.0,0.0,0.0,en,006-D2449-00,177.8560411311054,,,,FFFFFF,1,2.0V
2107,2024-06-04 13:38:58,805.16,0.0,8.5,82.0,186.0,52.0,152.0,330.0,270.0,39.0,26.5,33.0,25.0,58.0,0.0,372.0,63.192115584388375,14.668450830504298,,NR,Running,2024-06-04T12:55:56.000Z,2024-06-04T13:36:02.000Z,260.597,1000.0,6.829999923706055,58.0,177.0,192.0,Active,Manual,2024-06-04 13:38:58,378.0,6204.68017578125,185.0,2.3980000019073486,51.0,361.0,63.19209923967719,14.668494248762727,3.8369998931884766,36.0,69.0,395.0,636.0,Forerunner 955,3474075110.0,4024.0,17.0,28.0,0.0,0.0,Connect Api,0.0,0.0,0.0,0.0,en,006-D2449-00,177.86889460154242,,,,FFFFFF,1,2.0V
2107,2024-06-04 13:38:59,807.63,0.0,6.8,62.0,186.0,52.0,152.0,300.0,270.0,32.4,26.5,30.0,24.0,54.0,0.0,372.0,63.192094545811415,14.66843431815505,,NR,Running,2024-06-04T12:55:56.000Z,2024-06-04T13:36:02.000Z,260.597,1000.0,6.829999923706055,58.0,177.0,192.0,Active,Manual,2024-06-04 13:38:59,378.0,6207.509765625,186.0,2.3980000019073486,52.0,345.0,63.19207870401442,14.668469689786434,3.8369998931884766,36.0,69.0,395.0,636.0,Forerunner 955,3474075110.0,4024.0,17.0,28.0,0.0,0.0,Connect Api,0.0,0.0,0.0,0.0,en,006-D2449-00,177.88174807197944,,,,FFFFFF,1,2.0V
2107,2024-06-04 13:39:00,810.2,0.0,7.1,62.0,186.0,53.0,154.0,290.0,250.0,28.1,26.8,28.0,23.0,51.0,0.0,372.0,63.192072585225105,14.668418895453216,,NR,Running,2024-06-04T12:55:56.000Z,2024-06-04T13:36:02.000Z,260.597,1000.0,6.829999923706055,58.0,177.0,192.0,Active,Manual,2024-06-04 13:39:00,378.20001220703125,6209.68017578125,186.0,2.3980000019073486,52.0,366.0,63.192061353474855,14.668448064476252,3.8369998931884766,36.0,69.0,395.0,636.0,Forerunner 955,3474075110.0,4024.0,17.0,28.0,0.0,0.0,Connect Api,0.0,0.0,0.0,0.0,en,006-D2449-00,177.89460154241644,,,,FFFFFF,1,2.0V
2107,2024-06-04 13:39:01,812.89,0.0,7.6,62.0,186.0,53.0,154.0,290.0,250.0,28.1,22.9,27.0,22.0,49.0,0.0,372.0,63.192049115896225,14.66840598732233,,NR,Running,2024-06-04T12:55:56.000Z,2024-06-04T13:36:02.000Z,260.597,1000.0,6.829999923706055,58.0,177.0,192.0,Active,Manual,2024-06-04 13:39:01,378.3999938964844,6212.10009765625,185.0,2.4170000553131104,52.0,409.0,63.19204266183078,14.668430043384433,3.8369998931884766,36.0,69.0,395.0,636.0,Forerunner 955,3474075110.0,4024.0,17.0,28.0,0.0,0.0,Connect Api,0.0,0.0,0.0,0.0,en,006-D2449-00,177.90745501285346,,,,FFFFFF,1,2.0V
2107,2024-06-04 13:39:02,815.71,0.0,7.6,61.0,186.0,52.0,155.0,300.0,230.0,29.4,22.5,27.0,21.0,48.0,0.0,371.0,63.19202405400574,14.668396934866903,,NR,Running,2024-06-04T12:55:56.000Z,2024-06-04T13:36:02.000Z,260.597,1000.0,6.829999923706055,58.0,177.0,192.0,Active,Manual,2024-06-04 13:39:02,379.20001220703125,6214.18994140625,186.0,2.4170000553131104,52.0,409.0,63.192025646567345,14.668409507721663,3.8369998931884766,36.0,69.0,395.0,636.0,Forerunner 955,3474075110.0,4024.0,17.0,28.0,0.0,0.0,Connect Api,0.0,0.0,0.0,0.0,en,006-D2449-00,177.9228791773779,,,,FFFFFF,1,2.0V
2107,2024-06-04 13:39:03,818.64,0.0,7.9,60.0,187.0,53.0,156.0,310.0,250.0,32.4,21.6,27.0,20.0,47.0,0.0,371.0,63.19199815392494,14.668387295678258,,NR,Running,2024-06-04T12:55:56.000Z,2024-06-04T13:36:02.000Z,260.597,1000.0,6.829999923706055,58.0,177.0,192.0,Active,Manual,2024-06-04 13:39:03,379.20001220703125,6216.72998046875,186.0,2.3510000705718994,51.0,398.0,63.192003685981035,14.66839182190597,3.8369998931884766,36.0,69.0,395.0,636.0,Forerunner 955,3474075110.0,4024.0,17.0,28.0,0.0,0.0,Connect Api,0.0,0.0,0.0,0.0,en,006-D2449-00,177.9331619537275,,,,FFFFFF,1,2.0V
2107,2024-06-04 13:39:04,821.27,0.0,6.8,53.0,187.0,52.0,156.0,290.0,250.0,29.5,21.6,27.0,20.0,47.0,0.0,371.0,63.19197501987219,14.668375812470911,,NR,Running,2024-06-04T12:55:56.000Z,2024-06-04T13:36:02.000Z,260.597,1000.0,6.829999923706055,58.0,177.0,192.0,Active,Manual,2024-06-04 13:39:04,379.6000061035156,6219.39013671875,187.0,2.3510000705718994,48.0,382.0,63.19198231212795,14.668379249051213,3.8369998931884766,36.0,69.0,395.0,636.0,Forerunner 955,3474075110.0,4024.0,17.0,28.0,0.0,0.0,Connect Api,0.0,0.0,0.0,0.0,en,006-D2449-00,177.94858611825194,,,,FFFFFF,1,2.0V
2107,2024-06-04 13:39:05,823.64,0.0,6.1,45.0,187.0,53.0,158.0,300.0,240.0,29.3,22.6,25.0,19.0,44.0,0.0,371.0,63.191954316571355,14.668365251272917,,NR,Running,2024-06-04T12:55:56.000Z,2024-06-04T13:36:02.000Z,260.597,1000.0,6.829999923706055,58.0,177.0,192.0,Active,Manual,2024-06-04 13:39:05,379.79998779296875,6221.91015625,186.0,2.322999954223633,29.0,327.0,63.19195959717035,14.668367095291615,3.8369998931884766,36.0,69.0,395.0,636.0,Forerunner 955,3474075110.0,4024.0,17.0,28.0,0.0,0.0,Connect Api,0.0,0.0,0.0,0.0,en,006-D2449-00,177.95886889460155,,,,FFFFFF,1,2.0V
2107,2024-06-04 13:39:06,825.76,0.0,6.0,45.0,187.0,54.0,158.0,280.0,230.0,26.8,21.1,24.0,17.0,41.0,0.0,371.0,63.19193587638438,14.668354270979762,,NR,Running,2024-06-04T12:55:56.000Z,2024-06-04T13:36:02.000Z,260.597,1000.0,6.829999923706055,58.0,177.0,192.0,Active,Manual,2024-06-04 13:39:06,380.3999938964844,6224.64013671875,187.0,2.322999954223633,31.0,404.0,63.191936211660504,14.66835510917008,3.8369998931884766,36.0,69.0,395.0,636.0,Forerunner 955,3474075110.0,4024.0,17.0,28.0,0.0,0.0,Connect Api,0.0,0.0,0.0,0.0,en,006-D2449-00,177.97429305912596,,,,FFFFFF,1,2.0V
2107,2024-06-04 13:39:07,827.88,0.0,6.1,45.0,187.0,53.0,160.0,260.0,180.0,23.1,14.9,23.0,17.0,40.0,0.0,371.0,63.19191802293062,14.66833951883018,,NR,Running,2024-06-04T12:55:56.000Z,2024-06-04T13:36:02.000Z,260.597,1000.0,6.829999923706055,58.0,177.0,192.0,Active,Manual,2024-06-04 13:39:07,380.6000061035156,6226.7099609375,187.0,2.3980000019073486,33.0,434.0,63.191917687654495,14.66833759099245,3.8369998931884766,36.0,69.0,395.0,636.0,Forerunner 955,3474075110.0,4024.0,17.0,28.0,0.0,0.0,Connect Api,0.0,0.0,0.0,0.0,en,006-D2449-00,177.98714652956298,,,,FFFFFF,1,2.0V
2107,2024-06-04 13:39:08,830.36,0.0,7.5,48.0,188.0,54.0,160.0,270.0,210.0,23.5,17.6,22.0,17.0,39.0,0.0,371.0,63.191898157820106,14.66831705532968,,NR,Running,2024-06-04T12:55:56.000Z,2024-06-04T13:36:02.000Z,260.597,1000.0,6.829999923706055,58.0,177.0,192.0,Active,Manual,2024-06-04 13:39:08,381.0,6228.990234375,187.0,2.4539999961853027,37.0,484.0,63.191899666562676,14.6683194860816,3.8369998931884766,36.0,69.0,395.0,636.0,Forerunner 955,3474075110.0,4024.0,17.0,28.0,0.0,0.0,Connect Api,0.0,0.0,0.0,0.0,en,006-D2449-00,178.0025706940874,,,,FFFFFF,1,2.0V
2107,2024-06-04 13:39:09,833.11,0.0,8.6,59.0,187.0,53.0,162.0,260.0,220.0,24.3,20.3,23.0,18.0,41.0,0.0,371.0,63.19187695160508,14.668288808315992,,NR,Running,2024-06-04T12:55:56.000Z,2024-06-04T13:36:02.000Z,260.597,1000.0,6.829999923706055,58.0,177.0,192.0,Active,Manual,2024-06-04 13:39:09,381.20001220703125,6231.2099609375,187.0,2.4539999961853027,37.0,485.0,63.19188323803246,14.66829895041883,3.8369998931884766,36.0,69.0,395.0,636.0,Forerunner 955,3474075110.0,4024.0,17.0,28.0,0.0,0.0,Connect Api,0.0,0.0,0.0,0.0,en,006-D2449-00,178.01799485861181,,,,FFFFFF,1,2.0V
2107,2024-06-04 13:39:10,835.98,0.0,8.5,61.0,188.0,53.0,162.0,260.0,220.0,24.3,20.6,24.0,19.0,43.0,0.0,372.0,63.191854655742645,14.668260477483273,,NR,Running,2024-06-04T12:55:56.000Z,2024-06-04T13:36:02.000Z,260.597,1000.0,6.829999923706055,58.0,177.0,192.0,Active,Manual,2024-06-04 13:39:10,381.3999938964844,6233.009765625,187.0,2.4170000553131104,49.0,604.0,63.191869826987386,14.668276570737362,3.8369998931884766,36.0,69.0,395.0,636.0,Forerunner 955,3474075110.0,4024.0,17.0,28.0,0.0,0.0,Connect Api,0.0,0.0,0.0,0.0,en,006-D2449-00,178.03084832904884,,,,FFFFFF,1,2.0V
