sessionid,tt_s,distance_m,slope_pct,speed_kmph,power_w,heartrate_bpm,frequency_ppm,cycle,thrust_left_ms,thrust_right_ms,impulse_left_ns,impulse_right_ns,force_meanl_n,force_meanr_n,f_tot_mean_n,treadmill_force_n,altitude_m,latitude_deg,longitude_deg,usernote = None,Variant,Sport,ns1:Id,StartTime,ns1:TotalTimeSeconds,ns1:DistanceMeters,ns1:MaximumSpeed,ns1:Calories,ns1:Value,ns1:Value2,ns1:Intensity,ns1:TriggerMethod,ns1:Time,ns1:AltitudeMeters,ns1:DistanceMeters3,ns1:Value4,ns2:Speed,ns2:RunCadence,ns2:Watts,ns1:LatitudeDegrees,ns1:LongitudeDegrees,ns2:AvgSpeed,ns2:AvgRunCadence,ns2:MaxRunCadence,ns2:AvgWatts,ns2:MaxWatts,ns1:Name,ns1:UnitId,ns1:ProductID,ns1:VersionMajor,ns1:VersionMinor,ns1:BuildMajor,ns1:BuildMinor,ns1:Name5,ns1:VersionMajor6,ns1:VersionMinor7,ns1:BuildMajor8,ns1:BuildMinor9,ns1:LangID,ns1:PartNumber,Unnamed: 39,Unnamed: 40,Unnamed: 41,RowColor,Lap,Gear
2160,2024-06-12 08:38:21,3696.91,0.0,25.6,175.0,0.0,58.0,528.0,230.0,180.0,28.2,20.3,20.0,22.0,42.0,0.0,399.0,63.1887676846236,14.665997782722116,,WR,Running,2024-06-12T06:49:15.000Z,2024-06-12T08:35:21.000Z,205.978,1000.0,9.75100040435791,47.0,181.0,184.0,Active,Manual,2024-06-12 08:38:21,407.0,22785.0390625,181.0,4.692999839782715,23.0,292.0,63.188816299661994,14.666234571486712,4.855000019073486,28.0,55.0,462.0,1035.0,Forerunner 955,3474075110.0,4024.0,17.0,28.0,0.0,0.0,Connect Api,0.0,0.0,0.0,0.0,en,006-D2449-00,,,,FFFFFF,2,3.0
2160,2024-06-12 08:38:22,3702.74,0.0,24.8,142.0,0.0,55.0,530.0,140.0,230.0,12.7,24.4,16.0,18.0,34.0,0.0,400.0,63.18873080424965,14.665915053337812,,WR,Running,2024-06-12T06:49:15.000Z,2024-06-12T08:35:21.000Z,205.978,1000.0,9.75100040435791,47.0,181.0,184.0,Active,Manual,2024-06-12 08:38:22,406.79998779296875,22792.259765625,182.0,4.992000102996826,23.0,324.0,63.188759135082364,14.666164834052324,4.855000019073486,28.0,55.0,462.0,1035.0,Forerunner 955,3474075110.0,4024.0,17.0,28.0,0.0,0.0,Connect Api,0.0,0.0,0.0,0.0,en,006-D2449-00,,,,FFFFFF,2,3.0
2160,2024-06-12 08:38:23,3709.83,0.0,25.6,142.0,0.0,35.0,530.0,200.0,130.0,18.6,12.4,13.0,16.0,29.0,0.0,401.0,63.188697108998895,14.665795108303428,,WR,Running,2024-06-12T06:49:15.000Z,2024-06-12T08:35:21.000Z,205.978,1000.0,9.75100040435791,47.0,181.0,184.0,Active,Manual,2024-06-12 08:38:23,406.3999938964844,22799.259765625,182.0,5.440000057220459,0.0,0.0,63.18870356306434,14.666066262871027,4.855000019073486,28.0,55.0,462.0,1035.0,Forerunner 955,3474075110.0,4024.0,17.0,28.0,0.0,0.0,Connect Api,0.0,0.0,0.0,0.0,en,006-D2449-00,,,,FFFFFF,2,0.0
2160,2024-06-12 08:38:24,3717.18,0.0,27.6,142.0,0.0,46.0,531.0,150.0,130.0,13.7,12.4,13.0,18.0,31.0,0.0,402.0,63.18866886198521,14.665662590414286,,WR,Running,2024-06-12T06:49:15.000Z,2024-06-12T08:35:21.000Z,205.978,1000.0,9.75100040435791,47.0,181.0,184.0,Active,Manual,2024-06-12 08:38:24,406.3999938964844,22807.419921875,182.0,5.729000091552734,0.0,0.0,63.18867104128003,14.665945982560515,4.855000019073486,28.0,55.0,462.0,1035.0,Forerunner 955,3474075110.0,4024.0,17.0,28.0,0.0,0.0,Connect Api,0.0,0.0,0.0,0.0,en,006-D2449-00,,,,FFFFFF,2,0.0
2160,2024-06-12 08:38:25,3724.22,0.0,29.9,146.0,0.0,55.0,532.0,150.0,200.0,13.7,25.2,13.0,21.0,34.0,0.0,402.0,63.18865519948304,14.665530491620302,,WR,Running,2024-06-12T06:49:15.000Z,2024-06-12T08:35:21.000Z,205.978,1000.0,9.75100040435791,47.0,181.0,184.0,Active,Manual,2024-06-12 08:38:25,406.0,22814.4609375,181.0,6.568999767303467,0.0,0.0,63.188646314665675,14.665784295648336,4.855000019073486,28.0,55.0,462.0,1035.0,Forerunner 955,3474075110.0,4024.0,17.0,28.0,0.0,0.0,Connect Api,0.0,0.0,0.0,0.0,en,006-D2449-00,,,,FFFFFF,2,0.0
2160,2024-06-12 08:38:26,3731.94,0.0,29.4,146.0,0.0,40.0,532.0,130.0,170.0,14.4,25.7,12.0,21.0,33.0,0.0,402.0,63.18865519948304,14.665376851335168,,WR,Running,2024-06-12T06:49:15.000Z,2024-06-12T08:35:21.000Z,205.978,1000.0,9.75100040435791,47.0,181.0,184.0,Active,Manual,2024-06-12 08:38:26,405.6000061035156,22822.33984375,182.0,7.006999969482422,0.0,0.0,63.18863399326801,14.665607186034322,4.855000019073486,28.0,55.0,462.0,1035.0,Forerunner 955,3474075110.0,4024.0,17.0,28.0,0.0,0.0,Connect Api,0.0,0.0,0.0,0.0,en,006-D2449-00,,,,FFFFFF,2,0.0
2160,2024-06-12 08:38:27,3740.45,0.0,30.3,162.0,0.0,41.0,533.0,130.0,160.0,14.4,23.2,11.0,18.0,29.0,0.0,402.0,63.18865519948304,14.665216421708465,,WR,Running,2024-06-12T06:49:15.000Z,2024-06-12T08:35:21.000Z,205.978,1000.0,9.75100040435791,47.0,181.0,184.0,Active,Manual,2024-06-12 08:38:27,404.79998779296875,22831.119140625,182.0,7.436999797821045,0.0,0.0,63.18863717839122,14.665439883247018,4.855000019073486,28.0,55.0,462.0,1035.0,Forerunner 955,3474075110.0,4024.0,17.0,28.0,0.0,0.0,Connect Api,0.0,0.0,0.0,0.0,en,006-D2449-00,,,,FFFFFF,2,0.0
2160,2024-06-12 08:38:28,3744.28,0.0,24.5,162.0,0.0,35.0,534.0,130.0,130.0,11.1,15.9,13.0,16.0,29.0,0.0,400.0,63.18868948146701,14.665209464728832,,WR,Running,2024-06-12T06:49:15.000Z,2024-06-12T08:35:21.000Z,205.978,1000.0,9.75100040435791,47.0,181.0,184.0,Active,Manual,2024-06-12 08:38:28,404.20001220703125,22839.58984375,180.0,7.436999797821045,0.0,0.0,63.18865226581693,14.665266294032335,4.855000019073486,28.0,55.0,462.0,1035.0,Forerunner 955,3474075110.0,4024.0,17.0,28.0,0.0,0.0,Connect Api,0.0,0.0,0.0,0.0,en,006-D2449-00,,,,FFFFFF,2,0.0
2160,2024-06-12 08:38:29,3754.37,0.0,28.9,146.0,0.0,46.0,534.0,170.0,130.0,26.7,15.9,17.0,17.0,34.0,0.0,400.0,63.18871160969138,14.665021542459726,,WR,Running,2024-06-12T06:49:15.000Z,2024-06-12T08:35:21.000Z,205.978,1000.0,9.75100040435791,47.0,181.0,184.0,Active,Manual,2024-06-12 08:38:29,403.79998779296875,22848.830078125,181.0,8.005999565124512,0.0,0.0,63.18867590278387,14.665092034265399,4.855000019073486,28.0,55.0,462.0,1035.0,Forerunner 955,3474075110.0,4024.0,17.0,28.0,0.0,0.0,Connect Api,0.0,0.0,0.0,0.0,en,006-D2449-00,,,,FFFFFF,2,0.0
2160,2024-06-12 08:38:30,3762.44,0.0,29.1,126.0,0.0,57.0,535.0,170.0,110.0,26.7,20.3,18.0,18.0,36.0,0.0,400.0,63.18875444121659,14.664891539141536,,WR,Running,2024-06-12T06:49:15.000Z,2024-06-12T08:35:21.000Z,205.978,1000.0,9.75100040435791,47.0,181.0,184.0,Active,Manual,2024-06-12 08:38:30,402.6000061035156,22857.7890625,180.0,8.163999557495117,0.0,0.0,63.18871068768203,14.664920205250382,4.855000019073486,28.0,55.0,462.0,1035.0,Forerunner 955,3474075110.0,4024.0,17.0,28.0,0.0,0.0,Connect Api,0.0,0.0,0.0,0.0,en,006-D2449-00,,,,FFFFFF,2,0.0
2160,2024-06-12 08:38:31,3767.08,0.0,23.6,126.0,0.0,53.0,536.0,160.0,160.0,22.4,23.5,15.0,17.0,32.0,0.0,400.0,63.188781598582864,14.664821298792958,,WR,Running,2024-06-12T06:49:15.000Z,2024-06-12T08:35:21.000Z,205.978,1000.0,9.75100040435791,47.0,181.0,184.0,Active,Manual,2024-06-12 08:38:31,401.6000061035156,22867.060546875,180.0,8.743000030517578,0.0,0.0,63.18874857388437,14.664738150313497,4.855000019073486,28.0,55.0,462.0,1035.0,Forerunner 955,3474075110.0,4024.0,17.0,28.0,0.0,0.0,Connect Api,0.0,0.0,0.0,0.0,en,006-D2449-00,,,,FFFFFF,2,0.0
2160,2024-06-12 08:38:32,3775.94,0.0,26.9,112.0,0.0,35.0,537.0,120.0,140.0,12.8,14.2,11.0,14.0,25.0,0.0,400.0,63.18881722167134,14.664663383737206,,WR,Running,2024-06-12T06:49:15.000Z,2024-06-12T08:35:21.000Z,205.978,1000.0,9.75100040435791,47.0,181.0,184.0,Active,Manual,2024-06-12 08:38:32,400.0,22876.7890625,180.0,8.743000030517578,0.0,0.0,63.18879526108503,14.664563471451402,4.855000019073486,28.0,55.0,462.0,1035.0,Forerunner 955,3474075110.0,4024.0,17.0,28.0,0.0,0.0,Connect Api,0.0,0.0,0.0,0.0,en,006-D2449-00,,,,FFFFFF,2,0.0
2160,2024-06-12 08:38:33,3783.99,0.0,27.1,104.0,0.0,36.0,538.0,120.0,140.0,12.8,13.8,10.0,13.0,23.0,0.0,400.0,63.18887723609805,14.664573445916176,,WR,Running,2024-06-12T06:49:15.000Z,2024-06-12T08:35:21.000Z,205.978,1000.0,9.75100040435791,47.0,181.0,184.0,Active,Manual,2024-06-12 08:38:33,399.20001220703125,22887.009765625,179.0,9.012999534606934,0.0,0.0,63.18884748034179,14.664414525032043,4.855000019073486,28.0,55.0,462.0,1035.0,Forerunner 955,3474075110.0,4024.0,17.0,28.0,0.0,0.0,Connect Api,0.0,0.0,0.0,0.0,en,006-D2449-00,,,,FFFFFF,2,0.0
2160,2024-06-12 08:38:34,3793.56,0.0,29.1,97.0,0.0,0.0,538.0,0.0,130.0,0.0,14.0,9.0,11.0,20.0,0.0,400.0,63.18894521333277,14.6644564345479,,WR,Running,2024-06-12T06:49:15.000Z,2024-06-12T08:35:21.000Z,205.978,1000.0,9.75100040435791,47.0,181.0,184.0,Active,Manual,2024-06-12 08:38:34,398.79998779296875,22897.0,179.0,9.359000205993652,0.0,0.0,63.18890028633177,14.664296340197325,4.855000019073486,28.0,55.0,462.0,1035.0,Forerunner 955,3474075110.0,4024.0,17.0,28.0,0.0,0.0,Connect Api,0.0,0.0,0.0,0.0,en,006-D2449-00,,,,FFFFFF,2,0.0
2160,2024-06-12 08:38:35,3802.44,0.0,30.0,70.0,0.0,0.0,538.0,130.0,130.0,12.9,14.0,6.0,8.0,14.0,0.0,400.0,63.18900430575013,14.664337327703834,,WR,Running,2024-06-12T06:49:15.000Z,2024-06-12T08:35:21.000Z,205.978,1000.0,9.75100040435791,47.0,181.0,184.0,Active,Manual,2024-06-12 08:38:35,398.6000061035156,22905.560546875,177.0,9.75100040435791,0.0,0.0,63.188958037644625,14.66417689807713,4.855000019073486,28.0,55.0,462.0,1035.0,Forerunner 955,3474075110.0,4024.0,17.0,28.0,0.0,0.0,Connect Api,0.0,0.0,0.0,0.0,en,006-D2449-00,,,,FFFFFF,2,0.0
2160,2024-06-12 08:38:36,3811.27,0.0,29.7,30.0,0.0,0.0,538.0,130.0,0.0,12.9,0.0,3.0,3.0,6.0,0.0,400.0,63.18906272761524,14.664218220859766,,WR,Running,2024-06-12T06:49:15.000Z,2024-06-12T08:35:21.000Z,205.978,1000.0,9.75100040435791,47.0,181.0,184.0,Active,Manual,2024-06-12 08:38:36,398.6000061035156,22913.7890625,176.0,9.75100040435791,0.0,0.0,63.18901746533811,14.664086205884814,4.855000019073486,28.0,55.0,462.0,1035.0,Forerunner 955,3474075110.0,4024.0,17.0,28.0,0.0,0.0,Connect Api,0.0,0.0,0.0,0.0,en,006-D2449-00,,,,FFFFFF,2,0.0
2160,2024-06-12 08:38:37,3824.7,0.0,32.9,11.0,0.0,0.0,538.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,400.0,63.18916875869036,14.664090145379305,,WR,Running,2024-06-12T06:49:15.000Z,2024-06-12T08:35:21.000Z,205.978,1000.0,9.75100040435791,47.0,181.0,184.0,Active,Manual,2024-06-12 08:38:37,398.3999938964844,22921.7890625,174.0,9.190999984741211,0.0,0.0,63.18907747976482,14.664002638310194,4.855000019073486,28.0,55.0,462.0,1035.0,Forerunner 955,3474075110.0,4024.0,17.0,28.0,0.0,0.0,Connect Api,0.0,0.0,0.0,0.0,en,006-D2449-00,,,,FFFFFF,2,0.0
2160,2024-06-12 08:38:38,3837.92,0.0,34.4,0.0,0.0,0.0,538.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,399.0,63.18928660824895,14.664055025205016,,WR,Running,2024-06-12T06:49:15.000Z,2024-06-12T08:35:21.000Z,205.978,1000.0,9.75100040435791,47.0,181.0,184.0,Active,Manual,2024-06-12 08:38:38,398.3999938964844,22930.140625,173.0,8.817999839782715,0.0,0.0,63.189146211370826,14.663930973038077,4.855000019073486,28.0,55.0,462.0,1035.0,Forerunner 955,3474075110.0,4024.0,17.0,28.0,0.0,0.0,Connect Api,0.0,0.0,0.0,0.0,en,006-D2449-00,,,,FFFFFF,2,0.0
2160,2024-06-12 08:38:39,3847.24,0.0,33.6,0.0,0.0,0.0,538.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,399.0,63.18935944698751,14.663962991908193,,WR,Running,2024-06-12T06:49:15.000Z,2024-06-12T08:35:21.000Z,205.978,1000.0,9.75100040435791,47.0,181.0,184.0,Active,Manual,2024-06-12 08:38:39,398.20001220703125,22938.25,172.0,8.5,0.0,0.0,63.18922550417483,14.663870204240084,4.855000019073486,28.0,55.0,462.0,1035.0,Forerunner 955,3474075110.0,4024.0,17.0,28.0,0.0,0.0,Connect Api,0.0,0.0,0.0,0.0,en,006-D2449-00,,,,FFFFFF,2,0.0
2160,2024-06-12 08:38:40,3858.24,0.0,31.9,0.0,0.0,0.0,538.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,399.0,63.18945382721722,14.663897026330233,,WR,Running,2024-06-12T06:49:15.000Z,2024-06-12T08:35:21.000Z,205.978,1000.0,9.75100040435791,47.0,181.0,184.0,Active,Manual,2024-06-12 08:38:40,398.20001220703125,22947.359375,173.0,8.482000350952148,41.0,0.0,63.1892996840179,14.663809519261122,4.855000019073486,28.0,55.0,462.0,1035.0,Forerunner 955,3474075110.0,4024.0,17.0,28.0,0.0,0.0,Connect Api,0.0,0.0,0.0,0.0,en,006-D2449-00,,,,FFFFFF,2,0.0
2160,2024-06-12 08:38:41,3866.49,0.0,31.5,0.0,0.0,0.0,538.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,399.0,63.18952113389969,14.663827707991004,,WR,Running,2024-06-12T06:49:15.000Z,2024-06-12T08:35:21.000Z,205.978,1000.0,9.75100040435791,47.0,181.0,184.0,Active,Manual,2024-06-12 08:38:41,396.79998779296875,22956.30078125,173.0,8.5,41.0,1035.0,63.18937302567065,14.663767190650105,4.855000019073486,28.0,55.0,462.0,1035.0,Forerunner 955,3474075110.0,4024.0,17.0,28.0,0.0,0.0,Connect Api,0.0,0.0,0.0,0.0,en,006-D2449-00,,,,FFFFFF,2,0.0
2160,2024-06-12 08:38:42,3872.25,0.0,23.5,0.0,0.0,0.0,538.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,399.0,63.18956966511905,14.663788229227066,,WR,Running,2024-06-12T06:49:15.000Z,2024-06-12T08:35:21.000Z,205.978,1000.0,9.75100040435791,47.0,181.0,184.0,Active,Manual,2024-06-12 08:38:42,396.20001220703125,22965.23046875,173.0,8.723999977111816,0.0,0.0,63.18945215083659,14.663742547854781,4.855000019073486,28.0,55.0,462.0,1035.0,Forerunner 955,3474075110.0,4024.0,17.0,28.0,0.0,0.0,Connect Api,0.0,0.0,0.0,0.0,en,006-D2449-00,,,,FFFFFF,2,0.0
2160,2024-06-12 08:38:43,3879.12,0.0,24.5,0.0,0.0,0.0,538.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,399.0,63.189629008993506,14.663749672472475,,WR,Running,2024-06-12T06:49:15.000Z,2024-06-12T08:35:21.000Z,205.978,1000.0,9.75100040435791,47.0,181.0,184.0,Active,Manual,2024-06-12 08:38:43,396.0,22974.119140625,173.0,8.751999855041504,0.0,0.0,63.18953085690737,14.663714468479156,4.855000019073486,28.0,55.0,462.0,1035.0,Forerunner 955,3474075110.0,4024.0,17.0,28.0,0.0,0.0,Connect Api,0.0,0.0,0.0,0.0,en,006-D2449-00,,,,FFFFFF,2,0.0
2160,2024-06-12 08:38:44,3886.08,0.0,25.1,0.0,0.0,0.0,538.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,399.0,63.18968969397247,14.663727879524233,,WR,Running,2024-06-12T06:49:15.000Z,2024-06-12T08:35:21.000Z,205.978,1000.0,9.75100040435791,47.0,181.0,184.0,Active,Manual,2024-06-12 08:38:44,396.0,22983.08984375,172.0,8.770999908447266,0.0,0.0,63.18960528820753,14.663681024685502,4.855000019073486,28.0,55.0,462.0,1035.0,Forerunner 955,3474075110.0,4024.0,17.0,28.0,0.0,0.0,Connect Api,0.0,0.0,0.0,0.0,en,006-D2449-00,,,,FFFFFF,2,0.0
2160,2024-06-12 08:38:45,3893.02,0.0,24.7,0.0,0.0,0.0,538.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,399.0,63.18975180387497,14.663715558126569,,WR,Running,2024-06-12T06:49:15.000Z,2024-06-12T08:35:21.000Z,205.978,1000.0,9.75100040435791,47.0,181.0,184.0,Active,Manual,2024-06-12 08:38:45,396.0,22991.779296875,171.0,8.789999961853027,0.0,0.0,63.189682736992836,14.6636672783643,4.855000019073486,28.0,55.0,462.0,1035.0,Forerunner 955,3474075110.0,4024.0,17.0,28.0,0.0,0.0,Connect Api,0.0,0.0,0.0,0.0,en,006-D2449-00,,,,FFFFFF,2,0.0
2160,2024-06-12 08:38:46,3901.05,0.0,25.0,0.0,0.0,0.0,538.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,399.0,63.18982372060418,14.663712456822395,,WR,Running,2024-06-12T06:49:15.000Z,2024-06-12T08:35:21.000Z,205.978,1000.0,9.75100040435791,47.0,181.0,184.0,Active,Manual,2024-06-12 08:38:46,396.0,23000.4609375,172.0,8.789999961853027,0.0,0.0,63.189755491912365,14.663656633347273,4.855000019073486,28.0,55.0,462.0,1035.0,Forerunner 955,3474075110.0,4024.0,17.0,28.0,0.0,0.0,Connect Api,0.0,0.0,0.0,0.0,en,006-D2449-00,,,,FFFFFF,2,0.0
2160,2024-06-12 08:38:47,3909.99,0.0,27.4,0.0,0.0,0.0,538.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,399.0,63.189903600141406,14.663692340254784,,WR,Running,2024-06-12T06:49:15.000Z,2024-06-12T08:38:47.000Z,118.203,1000.0,13.062999725341797,25.0,169.0,178.0,Active,Manual,2024-06-12 08:38:47,395.79998779296875,23009.0390625,172.0,8.76200008392334,0.0,0.0,63.189830761402845,14.663641294464469,8.460000038146973,17.0,56.0,156.0,1174.0,Forerunner 955,3474075110.0,4024.0,17.0,28.0,0.0,0.0,Connect Api,0.0,0.0,0.0,0.0,en,006-D2449-00,,,,FFFFFF,2,0.0
2160,2024-06-12 08:38:48,3915.78,0.0,23.8,0.0,0.0,0.0,538.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,400.0,63.18995556794107,14.66369074769318,,WR,Running,2024-06-12T06:49:15.000Z,2024-06-12T08:38:47.000Z,118.203,1000.0,13.062999725341797,25.0,169.0,178.0,Active,Manual,2024-06-12 08:38:48,395.20001220703125,23017.330078125,171.0,8.743000030517578,0.0,0.0,63.18989991210401,14.663640540093184,8.460000038146973,17.0,56.0,156.0,1174.0,Forerunner 955,3474075110.0,4024.0,17.0,28.0,0.0,0.0,Connect Api,0.0,0.0,0.0,0.0,en,006-D2449-00,,,,FFFFFF,2,0.0
2160,2024-06-12 08:38:49,3925.78,0.0,26.4,0.0,0.0,0.0,538.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,401.0,63.19004542194307,14.663685131818056,,WR,Running,2024-06-12T06:49:15.000Z,2024-06-12T08:38:47.000Z,118.203,1000.0,13.062999725341797,25.0,169.0,178.0,Active,Manual,2024-06-12 08:38:49,395.0,23025.0,171.0,8.706000328063965,31.0,831.0,63.189967051148415,14.663627883419394,8.460000038146973,17.0,56.0,156.0,1174.0,Forerunner 955,3474075110.0,4024.0,17.0,28.0,0.0,0.0,Connect Api,0.0,0.0,0.0,0.0,en,006-D2449-00,,,,FFFFFF,2,0.0
2160,2024-06-12 08:38:50,3934.67,0.0,29.4,0.0,0.0,0.0,538.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,401.0,63.190124463289976,14.663685131818056,,WR,Running,2024-06-12T06:49:15.000Z,2024-06-12T08:38:47.000Z,118.203,1000.0,13.062999725341797,25.0,169.0,178.0,Active,Manual,2024-06-12 08:38:50,395.0,23032.66015625,170.0,8.659000396728516,38.0,970.0,63.19004223681986,14.663617154583335,8.460000038146973,17.0,56.0,156.0,1174.0,Forerunner 955,3474075110.0,4024.0,17.0,28.0,0.0,0.0,Connect Api,0.0,0.0,0.0,0.0,en,006-D2449-00,,,,FFFFFF,2,0.0
2160,2024-06-12 08:38:51,3944.4,0.0,29.3,0.0,0.0,0.0,538.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,401.0,63.190211886540055,14.66369074769318,,WR,Running,2024-06-12T06:49:15.000Z,2024-06-12T08:38:47.000Z,118.203,1000.0,13.062999725341797,25.0,169.0,178.0,Active,Manual,2024-06-12 08:38:51,394.79998779296875,23040.619140625,171.0,8.211000442504883,39.0,685.0,63.19011775776744,14.663631403818727,8.460000038146973,17.0,56.0,156.0,1174.0,Forerunner 955,3474075110.0,4024.0,17.0,28.0,0.0,0.0,Connect Api,0.0,0.0,0.0,0.0,en,006-D2449-00,,,,FFFFFF,2,0.0
2160,2024-06-12 08:38:52,3953.48,0.0,27.9,0.0,0.0,0.0,538.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,401.0,63.190292017534375,14.663709858432412,,WR,Running,2024-06-12T06:49:15.000Z,2024-06-12T08:38:47.000Z,118.203,1000.0,13.062999725341797,25.0,169.0,178.0,Active,Manual,2024-06-12 08:38:52,394.3999938964844,23048.669921875,170.0,2.947999954223633,42.0,184.0,63.19020040333271,14.663649508729577,8.460000038146973,17.0,56.0,156.0,1174.0,Forerunner 955,3474075110.0,4024.0,17.0,28.0,0.0,0.0,Connect Api,0.0,0.0,0.0,0.0,en,006-D2449-00,,,,FFFFFF,2,0.0
2160,2024-06-12 08:38:53,3962.88,0.0,29.3,0.0,0.0,0.0,538.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,401.0,63.19036955013871,14.66378454118967,,WR,Running,2024-06-12T06:49:15.000Z,2024-06-12T08:38:47.000Z,118.203,1000.0,13.062999725341797,25.0,169.0,178.0,Active,Manual,2024-06-12 08:38:53,394.20001220703125,23057.58984375,171.0,2.61299991607666,41.0,55.0,63.19025807082653,14.663697956129909,8.460000038146973,17.0,56.0,156.0,1174.0,Forerunner 955,3474075110.0,4024.0,17.0,28.0,0.0,0.0,Connect Api,0.0,0.0,0.0,0.0,en,006-D2449-00,,,,FFFFFF,2,0.0
2160,2024-06-12 08:38:54,3972.15,0.0,31.2,0.0,0.0,0.0,538.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,401.0,63.190427804365754,14.66391697525978,,WR,Running,2024-06-12T06:49:15.000Z,2024-06-12T08:38:47.000Z,118.203,1000.0,13.062999725341797,25.0,169.0,178.0,Active,Manual,2024-06-12 08:38:54,394.0,23065.4296875,171.0,2.61299991607666,40.0,78.0,63.1903304066509,14.663768112659454,8.460000038146973,17.0,56.0,156.0,1174.0,Forerunner 955,3474075110.0,4024.0,17.0,28.0,0.0,0.0,Connect Api,0.0,0.0,0.0,0.0,en,006-D2449-00,,,,FFFFFF,2,0.0
2160,2024-06-12 08:38:55,3979.73,0.0,29.7,0.0,0.0,0.0,538.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,401.0,63.1904860585928,14.663995346054437,,WR,Running,2024-06-12T06:49:15.000Z,2024-06-12T08:38:47.000Z,118.203,1000.0,13.062999725341797,25.0,169.0,178.0,Active,Manual,2024-06-12 08:38:55,393.6000061035156,23074.25,171.0,3.003999948501587,40.0,118.0,63.19039301946759,14.663862325251102,8.460000038146973,17.0,56.0,156.0,1174.0,Forerunner 955,3474075110.0,4024.0,17.0,28.0,0.0,0.0,Connect Api,0.0,0.0,0.0,0.0,en,006-D2449-00,,,,FFFFFF,2,0.0
2160,2024-06-12 08:38:56,3986.95,0.0,27.7,0.0,0.0,0.0,538.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,401.0,63.19054096005857,14.664072124287486,,WR,Running,2024-06-12T06:49:15.000Z,2024-06-12T08:38:47.000Z,118.203,1000.0,13.062999725341797,25.0,169.0,178.0,Active,Manual,2024-06-12 08:38:56,393.20001220703125,23083.240234375,170.0,3.6480000019073486,40.0,174.0,63.19045496173203,14.663968188688159,8.460000038146973,17.0,56.0,156.0,1174.0,Forerunner 955,3474075110.0,4024.0,17.0,28.0,0.0,0.0,Connect Api,0.0,0.0,0.0,0.0,en,006-D2449-00,,,,FFFFFF,2,0.0
2160,2024-06-12 08:38:57,3995.19,0.0,27.6,0.0,0.0,0.0,538.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,400.0,63.19060793146491,14.664142448455095,,WR,Running,2024-06-12T06:49:15.000Z,2024-06-12T08:38:47.000Z,118.203,1000.0,13.062999725341797,25.0,169.0,178.0,Active,Manual,2024-06-12 08:38:57,392.79998779296875,23092.01953125,170.0,3.6480000019073486,40.0,147.0,63.190519250929356,14.664077572524548,8.460000038146973,17.0,56.0,156.0,1174.0,Forerunner 955,3474075110.0,4024.0,17.0,28.0,0.0,0.0,Connect Api,0.0,0.0,0.0,0.0,en,006-D2449-00,,,,FFFFFF,2,0.0
2160,2024-06-12 08:38:58,4001.09,0.0,25.8,26.0,0.0,0.0,538.0,0.0,0.0,0.0,0.0,3.0,3.0,6.0,0.0,400.0,63.19063760340214,14.664240097627044,,WR,Running,2024-06-12T06:49:15.000Z,2024-06-12T08:38:47.000Z,118.203,1000.0,13.062999725341797,25.0,169.0,178.0,Active,Manual,2024-06-12 08:38:58,392.20001220703125,23100.740234375,171.0,3.6480000019073486,39.0,138.0,63.19057918153703,14.664187794551253,8.460000038146973,17.0,56.0,156.0,1174.0,Forerunner 955,3474075110.0,4024.0,17.0,28.0,0.0,0.0,Connect Api,0.0,0.0,0.0,0.0,en,006-D2449-00,,,,FFFFFF,2,0.0
